"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.7562,1.9643e+06,0.23938,693.68,0.71074,0,7.7332e+05,9.6188e+18,335.7,,0,-8.1,0,0
7.754,1.9637e+06,0.24022,695.85,0.20565,0,7.7301e+05,9.6144e+18,335.66,,0.0731,-8.0269,0,0
7.7518,1.9632e+06,0.24105,698.02,-0.29943,0,7.727e+05,9.61e+18,335.62,,0.1462,-7.9538,0,0
7.7496,1.9626e+06,0.24188,700.19,-0.80451,0,7.7239e+05,9.6055e+18,335.58,,0.2193,-7.8807,0,0
7.7474,1.962e+06,0.24271,702.36,-1.3096,0,7.7208e+05,9.6011e+18,335.54,,0.2924,-7.8076,0,0
7.7452,1.9615e+06,0.24354,704.52,-1.8147,0,7.7177e+05,9.5967e+18,335.5,,0.3655,-7.7345,0,0
7.743,1.9609e+06,0.24438,706.69,-2.3198,0,7.7146e+05,9.5922e+18,335.46,,0.4386,-7.6614,0,0
7.7405,1.9602e+06,0.24537,709.28,-2.8327,0,7.711e+05,9.5871e+18,335.42,,0.5117,-7.5883,0,0
7.736,1.9592e+06,0.24715,713.93,-3.3839,0,7.7052e+05,9.5788e+18,335.36,,0.5848,-7.5152,0,0
7.7316,1.9582e+06,0.24893,718.57,-3.9352,0,7.6993e+05,9.5705e+18,335.29,,0.6579,-7.4421,0,0
7.7272,1.9572e+06,0.25071,723.22,-4.4864,0,7.6935e+05,9.5621e+18,335.23,,0.731,-7.369,0,0
7.7227,1.9562e+06,0.25249,727.86,-5.0376,0,7.6877e+05,9.5538e+18,335.17,,0.8041,-7.2959,0,0
7.7183,1.9552e+06,0.25427,732.51,-5.5889,0,7.6818e+05,9.5455e+18,335.11,,0.8772,-7.2228,0,0
7.7139,1.9542e+06,0.25604,737.15,-6.1401,0,7.676e+05,9.5371e+18,335.05,,0.9503,-7.1497,0,0
7.7086,1.953e+06,0.25818,742.69,-6.6968,0,7.669e+05,9.5271e+18,334.97,,1.0234,-7.0766,0,0
7.7012,1.9514e+06,0.26111,750.25,-7.2661,0,7.6593e+05,9.5133e+18,334.87,,1.0965,-7.0035,0,0
7.6938,1.9498e+06,0.26405,757.82,-7.8354,0,7.6496e+05,9.4994e+18,334.76,,1.1696,-6.9304,0,0
7.6865,1.9481e+06,0.26699,765.38,-8.4047,0,7.6399e+05,9.4856e+18,334.66,,1.2427,-6.8573,0,0
7.6791,1.9465e+06,0.26993,772.95,-8.974,0,7.6302e+05,9.4717e+18,334.56,,1.3158,-6.7842,0,0
7.6717,1.9449e+06,0.27287,780.51,-9.5433,0,7.6205e+05,9.4579e+18,334.45,,1.3889,-6.7111,0,0
7.6644,1.9432e+06,0.27581,788.07,-10.113,0,7.6108e+05,9.444e+18,334.35,,1.462,-6.638,0,0
7.6556,1.9413e+06,0.27927,796.88,-10.661,0,7.5992e+05,9.4275e+18,334.22,,1.5351,-6.5649,0,0
