"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.39439,3.2804,0.14067,0.35612,1,0,10,0,0
0.39341,3.2818,0.1402,0.35586,1,0.016,10,0.016,0
0.39243,3.2832,0.13974,0.3556,1,0.032,10,0.032,0
0.39145,3.2846,0.13927,0.35534,1,0.048,10,0.048,0
0.39046,3.2859,0.13881,0.35508,1,0.064,10,0.064,0
0.38948,3.2873,0.13834,0.35482,1,0.08,10,0.08,0
0.3885,3.2887,0.13788,0.35456,1,0.096,10,0.096,0
0.38752,3.2901,0.13741,0.3543,1,0.112,10,0.112,0
0.38654,3.2914,0.13695,0.35404,1,0.128,10,0.128,0
0.38556,3.2928,0.13648,0.35378,1,0.144,10,0.144,0
0.38457,3.2942,0.13602,0.35352,1,0.16,10,0.16,0
0.38359,3.2956,0.13555,0.35326,1,0.176,10,0.176,0
0.38261,3.297,0.13509,0.353,1,0.192,10,0.192,0
0.38185,3.2982,0.13473,0.35279,1,0.208,10,0.208,0
0.38126,3.2992,0.13447,0.35263,1,0.224,10,0.224,0
0.38068,3.3002,0.1342,0.35247,1,0.24,10,0.24,0
0.38009,3.3013,0.13394,0.3523,1,0.256,10,0.256,0
0.37951,3.3023,0.13367,0.35214,1,0.272,10,0.272,0
0.37892,3.3034,0.13341,0.35198,1,0.288,10,0.288,0
0.37834,3.3044,0.13314,0.35181,1,0.304,10,0.304,0
0.37775,3.3055,0.13288,0.35165,1,0.32,10,0.32,0
0.37717,3.3065,0.13261,0.35149,1,0.336,10,0.336,0
0.37658,3.3075,0.13235,0.35133,1,0.352,10,0.352,0
0.3761,3.3085,0.13213,0.35119,1,0.368,10,0.368,0
0.37592,3.3092,0.13205,0.35111,1,0.384,10,0.384,0
0.37574,3.3099,0.13197,0.35103,1,0.4,10,0.4,0
0.37556,3.3107,0.13189,0.35095,1,0.416,10,0.416,0
0.37538,3.3114,0.13181,0.35087,1,0.432,10,0.432,0
0.3752,3.3121,0.13173,0.35079,1,0.448,10,0.448,0
0.37502,3.3128,0.13165,0.35071,1,0.464,10,0.464,0
0.37484,3.3135,0.13157,0.35063,1,0.48,10,0.48,0
0.37466,3.3143,0.13149,0.35056,1,0.496,10,0.496,0
0.37447,3.315,0.13141,0.35048,1,0.512,10,0.512,0
0.37437,3.3156,0.13135,0.35041,1,0.528,10,0.528,0
0.3744,3.3161,0.13133,0.35037,1,0.544,10,0.544,0
0.37443,3.3166,0.13131,0.35032,1,0.56,10,0.56,0
0.37446,3.3171,0.13129,0.35028,1,0.576,10,0.576,0
0.37448,3.3176,0.13126,0.35023,1,0.592,10,0.592,0
0.37451,3.3181,0.13124,0.35019,1,0.608,10,0.608,0
0.37454,3.3186,0.13122,0.35014,1,0.624,10,0.624,0
0.37457,3.3191,0.1312,0.3501,1,0.64,10,0.64,0
0.37459,3.3196,0.13118,0.35005,1,0.656,10,0.656,0
0.37467,3.3201,0.13119,0.35002,1,0.672,10,0.672,0
0.37476,3.3205,0.13121,0.35,1,0.688,10,0.688,0
0.37485,3.3209,0.13123,0.34998,1,0.704,10,0.704,0
0.37494,3.3213,0.13125,0.34996,1,0.72,10,0.72,0
0.37502,3.3217,0.13127,0.34994,1,0.736,10,0.736,0
0.37511,3.3221,0.13129,0.34992,1,0.752,10,0.752,0
0.3752,3.3225,0.13131,0.3499,1,0.768,10,0.768,0
0.37531,3.3229,0.13134,0.34988,1,0.784,10,0.784,0
0.37548,3.3233,0.13139,0.34986,1,0.8,10,0.8,0
0.37564,3.3237,0.13144,0.34984,1,0.816,10,0.816,0
0.37581,3.324,0.13149,0.34982,1,0.832,10,0.832,0
0.37597,3.3244,0.13154,0.3498,1,0.848,10,0.848,0
0.37614,3.3248,0.13158,0.34978,1,0.864,10,0.864,0
0.3763,3.3252,0.13163,0.34976,1,0.88,10,0.88,0
0.37647,3.3256,0.13168,0.34974,1,0.896,10,0.896,0
0.37664,3.3261,0.13173,0.34971,1,0.912,10,0.912,0
0.37681,3.3265,0.13178,0.34968,1,0.928,10,0.928,0
0.37699,3.327,0.13183,0.34965,1,0.944,10,0.944,0
0.37716,3.3275,0.13188,0.34961,1,0.96,10,0.96,0
0.37729,3.3281,0.1319,0.34955,1,0.976,10,0.976,0
0.3774,3.3288,0.13192,0.34948,1,0.992,10,0.992,0
0.37751,3.3295,0.13193,0.34941,1,1.008,10,1.008,0
0.37762,3.3302,0.13194,0.34934,1,1.024,10,1.024,0
0.37773,3.3309,0.13196,0.34927,1,1.04,10,1.04,0
0.37785,3.3316,0.13197,0.3492,1,1.056,10,1.056,0
0.37796,3.3322,0.13198,0.34913,1,1.072,10,1.072,0
0.37803,3.333,0.13198,0.34904,1,1.088,10,1.088,0
0.37794,3.334,0.13189,0.3489,1,1.104,10,1.104,0
0.37785,3.3351,0.1318,0.34876,1,1.12,10,1.12,0
0.37776,3.3361,0.13171,0.34861,1,1.136,10,1.136,0
0.37767,3.3372,0.13162,0.34847,1,1.152,10,1.152,0
0.37758,3.3383,0.13152,0.34832,1,1.168,10,1.168,0
0.37749,3.3393,0.13143,0.34818,1,1.184,10,1.184,0
0.37731,3.3405,0.13132,0.34802,1,1.2,10,1.2,0
0.37713,3.3417,0.1312,0.34787,1,1.216,10,1.216,0
0.37695,3.3428,0.13108,0.34771,1,1.232,10,1.232,0
0.37677,3.344,0.13096,0.34756,1,1.248,10,1.248,0
0.37659,3.3452,0.13084,0.3474,1,1.264,10,1.264,0
0.37634,3.3464,0.1307,0.34723,1,1.28,10,1.28,0
0.37599,3.3477,0.1305,0.34706,1,1.296,10,1.296,0
0.37563,3.349,0.13031,0.34688,1,1.312,10,1.312,0
0.37528,3.3504,0.13012,0.3467,1,1.328,10,1.328,0
0.37492,3.3517,0.12993,0.34652,1,1.344,10,1.344,0
0.37457,3.353,0.12973,0.34634,1,1.36,10,1.36,0
0.37422,3.3543,0.12954,0.34617,1,1.376,10,1.376,0
0.3738,3.3558,0.12933,0.34597,1,1.392,10,1.392,0
0.37331,3.3574,0.12908,0.34576,1,1.408,10,1.408,0
0.37281,3.3591,0.12883,0.34555,1,1.424,10,1.424,0
0.37232,3.3608,0.12858,0.34533,1,1.44,10,1.44,0
0.37182,3.3625,0.12833,0.34512,1,1.456,10,1.456,0
0.37133,3.3641,0.12809,0.3449,1,1.472,10,1.472,0
0.37075,3.3666,0.12779,0.34461,1,1.488,10,1.488,0
0.37017,3.369,0.12749,0.34432,1,1.504,10,1.504,0
0.36967,3.3712,0.12723,0.34406,1,1.52,10,1.52,0
0.36933,3.3728,0.12703,0.34386,1,1.536,10,1.536,0
0.36898,3.3744,0.12683,0.34366,1,1.552,10,1.552,0
0.36864,3.3761,0.12663,0.34346,1,1.568,10,1.568,0
0.3683,3.3777,0.12643,0.34326,1,1.584,10,1.584,0
0.36824,3.3795,0.12633,0.34306,1,1.6,10,1.6,0
0.36831,3.3809,0.1263,0.34292,1,1.616,10,1.616,0
0.36838,3.3823,0.12628,0.34279,1,1.632,10,1.632,0
0.36927,3.3807,0.12664,0.34295,1,1.648,10,1.648,0
0.37128,3.3749,0.12754,0.34351,1,1.664,10,1.664,0
0.37327,3.3694,0.12843,0.34406,1,1.68,10,1.68,0
0.375,3.3663,0.12921,0.34453,1,1.696,10,1.696,0
0.37673,3.3632,0.12999,0.345,1,1.712,10,1.712,0
0.38068,3.3526,0.13189,0.34639,1,1.728,10,1.728,0
0.38627,3.3364,0.13463,0.34845,1,1.744,10,1.744,0
0.39186,3.3202,0.13737,0.35051,1,1.76,10,1.76,0
0.40101,3.2959,0.14199,0.35384,1,1.776,10,1.776,0
0.41959,3.2465,0.15173,0.36079,1,1.792,10,1.792,0
0.43887,3.195,0.16185,0.36805,1,1.808,10,1.808,0
0.45877,3.1416,0.17232,0.3756,1,1.824,10,1.824,0
0.49766,3.0612,0.19535,0.38927,1,1.84,10,1.84,0
0.53468,2.98,0.21733,0.40278,1,1.856,10,1.856,0
0.5717,2.8989,0.2393,0.41628,1,1.872,10,1.872,0
0.60999,2.8211,0.26279,0.42981,1,1.888,10,1.888,0
0.65287,2.7557,0.29173,0.44339,1,1.904,10,1.904,0
0.69585,2.6869,0.32035,0.45737,1,1.92,10,1.92,0
0.73891,2.6149,0.34867,0.47168,1,1.936,10,1.936,0
0.77137,2.5756,0.37123,0.48058,1,1.952,10,1.952,0
0.80381,2.5363,0.39378,0.48947,1,1.968,10,1.968,0
0.83077,2.5046,0.41289,0.49671,1,1.984,10,1.984,0
0.85076,2.4835,0.42693,0.50153,1,2,10,2,0
0.86693,2.4685,0.43811,0.5049,1,2.016,10,2.016,0
0.88463,2.4516,0.45035,0.50869,1,2.032,10,2.032,0
0.90232,2.4346,0.46258,0.51248,1,2.048,10,2.048,0
0.91706,2.4227,0.47265,0.51526,1,2.064,10,2.064,0
0.92845,2.4163,0.48024,0.51691,1,2.08,10,2.08,0
0.93959,2.4111,0.48754,0.51829,1,2.096,10,2.096,0
0.95073,2.4059,0.49484,0.51965,1,2.112,10,2.112,0
0.96212,2.4004,0.50232,0.52109,1,2.128,10,2.128,0
0.98305,2.3859,0.51666,0.5249,1,2.144,10,2.144,0
1.004,2.3714,0.531,0.52872,1,2.16,10,2.16,0
1.0157,2.3641,0.53877,0.53045,1,2.176,10,2.176,0
1.0233,2.3599,0.54367,0.53127,1,2.192,10,2.192,0
1.0309,2.3556,0.54851,0.53208,1,2.208,10,2.208,0
1.0377,2.3511,0.55293,0.53281,1,2.224,10,2.224,0
1.0451,2.3464,0.5579,0.5338,1,2.24,10,2.24,0
1.0525,2.3416,0.56287,0.53478,1,2.256,10,2.256,0
1.0598,2.3369,0.56777,0.53575,1,2.272,10,2.272,0
1.0668,2.3322,0.5727,0.53683,1,2.288,10,2.288,0
1.0738,2.3273,0.57776,0.53797,1,2.304,10,2.304,0
1.0809,2.3225,0.58282,0.53912,1,2.32,10,2.32,0
1.088,2.3177,0.58787,0.54027,1,2.336,10,2.336,0
1.095,2.3128,0.59293,0.54142,1,2.352,10,2.352,0
1.1018,2.308,0.59784,0.54257,1,2.368,10,2.368,0
1.1085,2.3032,0.60275,0.54371,1,2.384,10,2.384,0
1.115,2.2987,0.6075,0.5448,1,2.4,10,2.4,0
1.1211,2.2947,0.61198,0.54579,1,2.416,10,2.416,0
1.1271,2.2908,0.61645,0.54677,1,2.432,10,2.432,0
1.1331,2.2868,0.62092,0.54775,1,2.448,10,2.448,0
1.1392,2.2829,0.62539,0.54874,1,2.464,10,2.464,0
1.1452,2.2789,0.62987,0.54972,1,2.48,10,2.48,0
1.1512,2.275,0.63434,0.55071,1,2.496,10,2.496,0
1.1573,2.271,0.63881,0.55169,1,2.512,10,2.512,0
1.1633,2.2671,0.64329,0.55267,1,2.528,10,2.528,0
1.1694,2.2631,0.64779,0.55367,1,2.544,10,2.544,0
1.1757,2.2587,0.65248,0.55473,1,2.56,10,2.56,0
1.1821,2.2544,0.65717,0.55579,1,2.576,10,2.576,0
1.1884,2.2501,0.66186,0.55685,1,2.592,10,2.592,0
1.1946,2.2461,0.66642,0.55784,1,2.608,10,2.608,0
1.2004,2.2427,0.6708,0.55874,1,2.624,10,2.624,0
1.2063,2.2393,0.67517,0.55964,1,2.64,10,2.64,0
1.2122,2.2359,0.67955,0.56054,1,2.656,10,2.656,0
1.2181,2.2325,0.68392,0.56144,1,2.672,10,2.672,0
1.2236,2.2295,0.68803,0.56224,1,2.688,10,2.688,0
1.2291,2.2265,0.69209,0.56302,1,2.704,10,2.704,0
1.2346,2.2236,0.69615,0.5638,1,2.72,10,2.72,0
1.2401,2.2207,0.70021,0.56458,1,2.736,10,2.736,0
1.2456,2.2177,0.70427,0.56536,1,2.752,10,2.752,0
1.2512,2.2148,0.70833,0.56613,1,2.768,10,2.768,0
1.2567,2.2125,0.71235,0.56683,1,2.784,10,2.784,0
1.2622,2.2102,0.71637,0.56753,1,2.8,10,2.8,0
1.2677,2.2078,0.72039,0.56823,1,2.816,10,2.816,0
1.2732,2.2055,0.72441,0.56893,1,2.832,10,2.832,0
1.2787,2.2032,0.72843,0.56963,1,2.848,10,2.848,0
1.2842,2.2008,0.73245,0.57033,1,2.864,10,2.864,0
1.2898,2.1983,0.73661,0.57108,1,2.88,10,2.88,0
1.2952,2.1962,0.7405,0.57172,1,2.896,10,2.896,0
1.3003,2.1944,0.74422,0.57229,1,2.912,10,2.912,0
1.3055,2.1925,0.74794,0.57285,1,2.928,10,2.928,0
1.3106,2.1907,0.75165,0.57342,1,2.944,10,2.944,0
1.3158,2.1888,0.75537,0.57399,1,2.96,10,2.96,0
1.3209,2.187,0.75909,0.57456,1,2.976,10,2.976,0
1.3261,2.1851,0.76281,0.57512,1,2.992,10,2.992,0
1.3312,2.1833,0.76653,0.57569,1,3.008,10,3.008,0
1.3364,2.1814,0.77025,0.57626,1,3.024,10,3.024,0
