"Mach","p","x","Points:0","Points:1","Points:2"
3.4454,0.014024,1.6104,10.467,0,0
3.4587,0.013762,1.6216,10.54,0,0
3.4728,0.013487,1.6329,10.614,0,0
3.4866,0.013223,1.6441,10.687,0,0
3.5005,0.012964,1.6554,10.76,0,0
3.5148,0.012702,1.6666,10.833,0,0
3.5283,0.012462,1.6778,10.906,0,0
3.5425,0.012214,1.6891,10.979,0,0
3.5557,0.011988,1.7003,11.052,0,0
3.5688,0.011768,1.7116,11.125,0,0
3.5816,0.011558,1.7228,11.198,0,0
3.5946,0.011347,1.7341,11.271,0,0
3.607,0.011152,1.7453,11.345,0,0
3.6204,0.010943,1.7566,11.418,0,0
3.6328,0.010757,1.7678,11.491,0,0
3.6465,0.010552,1.7791,11.564,0,0
3.6591,0.010369,1.7903,11.637,0,0
3.6725,0.010176,1.8016,11.71,0,0
3.6851,0.0099988,1.8128,11.783,0,0
3.6979,0.0098233,1.824,11.856,0,0
3.7106,0.0096499,1.8353,11.929,0,0
3.7225,0.0094943,1.8465,12.002,0,0
3.7353,0.0093262,1.8578,12.076,0,0
3.7475,0.0091706,1.869,12.149,0,0
3.7594,0.0090212,1.8803,12.222,0,0
3.7724,0.0088613,1.8915,12.295,0,0
3.7839,0.0087208,1.9028,12.368,0,0
3.7966,0.0085746,1.914,12.441,0,0
3.8099,0.0084271,1.9253,12.514,0,0
3.8193,0.0083111,1.9365,12.587,0,0
3.8356,0.0080874,1.9478,12.66,0,0
3.7579,0.0085543,1.959,12.733,0,0
3.1006,0.0134,1.9702,12.807,0,0
2.0366,0.05561,1.9815,12.88,0,0
0.62338,0.12989,1.9927,12.953,0,0
0.47304,0.13629,2.004,13.026,0,0
0.42937,0.13713,2.0152,13.099,0,0
0.42074,0.13646,2.0265,13.172,0,0
0.40966,0.13693,2.0377,13.245,0,0
0.398,0.1378,2.049,13.318,0,0
0.38889,0.13848,2.0602,13.391,0,0
0.38015,0.13908,2.0715,13.464,0,0
0.37238,0.1395,2.0827,13.538,0,0
0.36482,0.13995,2.094,13.611,0,0
0.35756,0.14044,2.1052,13.684,0,0
0.35081,0.14085,2.1164,13.757,0,0
0.34444,0.14119,2.1277,13.83,0,0
0.33835,0.14156,2.1389,13.903,0,0
0.33236,0.14195,2.1502,13.976,0,0
0.32702,0.1422,2.1614,14.049,0,0
0.32178,0.14242,2.1727,14.122,0,0
0.31684,0.1427,2.1839,14.195,0,0
0.31194,0.143,2.1952,14.269,0,0
0.30746,0.14321,2.2064,14.342,0,0
0.3031,0.14341,2.2177,14.415,0,0
0.29889,0.14363,2.2289,14.488,0,0
0.29475,0.14387,2.2402,14.561,0,0
0.29087,0.14405,2.2514,14.634,0,0
0.28717,0.14419,2.2626,14.707,0,0
0.28357,0.14435,2.2739,14.78,0,0
0.28008,0.14454,2.2851,14.853,0,0
0.27667,0.14472,2.2964,14.926,0,0
0.27355,0.14484,2.3076,15,0,0
0.27042,0.14496,2.3189,15.073,0,0
0.26743,0.14512,2.3301,15.146,0,0
0.26447,0.14528,2.3414,15.219,0,0
0.26166,0.14541,2.3526,15.292,0,0
0.25901,0.14551,2.3639,15.365,0,0
0.25638,0.14561,2.3751,15.438,0,0
0.25388,0.14575,2.3864,15.511,0,0
0.25138,0.14589,2.3976,15.584,0,0
0.24905,0.146,2.4088,15.657,0,0
0.2468,0.14609,2.4201,15.731,0,0
0.24456,0.14618,2.4313,15.804,0,0
0.24243,0.1463,2.4426,15.877,0,0
0.2403,0.14642,2.4538,15.95,0,0
0.23827,0.14652,2.4651,16.023,0,0
0.23635,0.14659,2.4763,16.096,0,0
0.23444,0.14667,2.4876,16.169,0,0
0.23261,0.14676,2.4988,16.242,0,0
0.23079,0.14687,2.5101,16.315,0,0
0.229,0.14696,2.5213,16.389,0,0
0.22738,0.14702,2.5326,16.462,0,0
0.22575,0.14709,2.5438,16.535,0,0
0.22415,0.14715,2.555,16.608,0,0
0.22262,0.14724,2.5663,16.681,0,0
0.22109,0.14732,2.5775,16.754,0,0
0.21963,0.14739,2.5888,16.827,0,0
0.21826,0.14743,2.6,16.9,0,0
0.21689,0.14748,2.6113,16.973,0,0
0.21551,0.14753,2.6225,17.046,0,0
0.21413,0.1476,2.6338,17.119,0,0
0.21275,0.14767,2.645,17.193,0,0
0.21137,0.14772,2.6563,17.266,0,0
0.20999,0.14774,2.6675,17.339,0,0
0.2086,0.14777,2.6788,17.412,0,0
0.20723,0.1478,2.69,17.485,0,0
0.20587,0.14783,2.7012,17.558,0,0
0.2045,0.14786,2.7125,17.631,0,0
0.20326,0.14787,2.7237,17.704,0,0
0.20229,0.14785,2.735,17.777,0,0
0.20133,0.14783,2.7462,17.851,0,0
0.20037,0.14781,2.7575,17.924,0,0
0.20015,0.14778,2.7687,17.997,0,0
0.19994,0.14774,2.78,18.07,0,0
0.19972,0.1477,2.7912,18.143,0,0
0.20002,0.14764,2.8025,18.216,0,0
0.2006,0.14756,2.8137,18.289,0,0
0.20118,0.14749,2.825,18.362,0,0
0.20201,0.1474,2.8362,18.435,0,0
0.2034,0.14729,2.8474,18.508,0,0
0.2048,0.14717,2.8587,18.581,0,0
0.20619,0.14706,2.8699,18.655,0,0
0.20832,0.14691,2.8812,18.728,0,0
0.21067,0.14674,2.8924,18.801,0,0
0.21301,0.14658,2.9037,18.874,0,0
0.21555,0.14641,2.9149,18.947,0,0
0.21895,0.1462,2.9262,19.02,0,0
0.22235,0.14598,2.9374,19.093,0,0
0.22575,0.14577,2.9487,19.166,0,0
0.22989,0.14549,2.9599,19.239,0,0
0.23455,0.14517,2.9712,19.312,0,0
0.23921,0.14485,2.9824,19.386,0,0
0.24387,0.14454,2.9936,19.459,0,0
0.24949,0.1442,3.0049,19.532,0,0
0.25539,0.14385,3.0161,19.605,0,0
0.2613,0.14351,3.0274,19.678,0,0
0.2672,0.14316,3.0386,19.751,0,0
0.27441,0.14262,3.0499,19.824,0,0
0.28172,0.14207,3.0611,19.897,0,0
0.28903,0.14151,3.0724,19.97,0,0
0.29635,0.14096,3.0836,20.043,0,0
0.30483,0.1404,3.0949,20.117,0,0
0.3133,0.13985,3.1061,20.19,0,0
0.32178,0.1393,3.1174,20.263,0,0
0.33025,0.13874,3.1286,20.336,0,0
0.34005,0.138,3.1398,20.409,0,0
0.34995,0.13724,3.1511,20.482,0,0
0.35986,0.13648,3.1623,20.555,0,0
0.36976,0.13572,3.1736,20.628,0,0
0.381,0.13472,3.1848,20.701,0,0
0.39251,0.13366,3.1961,20.774,0,0
0.40402,0.13261,3.2073,20.848,0,0
0.41553,0.13156,3.2186,20.921,0,0
0.42744,0.13054,3.2298,20.994,0,0
0.4397,0.12956,3.2411,21.067,0,0
0.45197,0.12857,3.2523,21.14,0,0
0.46423,0.12759,3.2636,21.213,0,0
0.4767,0.12654,3.2748,21.286,0,0
0.49003,0.12521,3.286,21.359,0,0
0.50336,0.12389,3.2973,21.432,0,0
0.5167,0.12257,3.3085,21.505,0,0
0.53003,0.12125,3.3198,21.579,0,0
0.54365,0.11999,3.331,21.652,0,0
0.55737,0.11875,3.3423,21.725,0,0
0.5711,0.11751,3.3535,21.798,0,0
0.58482,0.11627,3.3648,21.871,0,0
0.59864,0.115,3.376,21.944,0,0
0.61305,0.11353,3.3873,22.017,0,0
0.62746,0.11207,3.3985,22.09,0,0
0.64187,0.1106,3.4098,22.163,0,0
0.65628,0.10914,3.421,22.236,0,0
0.67072,0.10768,3.4322,22.31,0,0
0.68519,0.10623,3.4435,22.383,0,0
0.69966,0.10477,3.4547,22.456,0,0
0.71413,0.10332,3.466,22.529,0,0
0.7286,0.10186,3.4772,22.602,0,0
0.74306,0.1004,3.4885,22.675,0,0
0.75752,0.098928,3.4997,22.748,0,0
0.77197,0.097457,3.511,22.821,0,0
0.78643,0.095987,3.5222,22.894,0,0
0.80088,0.094517,3.5335,22.968,0,0
0.81513,0.093093,3.5447,23.041,0,0
0.8293,0.091684,3.556,23.114,0,0
0.84347,0.090274,3.5672,23.187,0,0
0.85765,0.088865,3.5784,23.26,0,0
0.87182,0.087456,3.5897,23.333,0,0
0.8858,0.086085,3.6009,23.406,0,0
0.89968,0.084732,3.6122,23.479,0,0
0.91355,0.083379,3.6234,23.552,0,0
0.92743,0.082026,3.6347,23.625,0,0
0.94131,0.080673,3.6459,23.698,0,0
0.95496,0.079359,3.6572,23.772,0,0
0.9684,0.07808,3.6684,23.845,0,0
0.98184,0.076801,3.6797,23.918,0,0
0.99528,0.075522,3.6909,23.991,0,0
1.0087,0.074243,3.7022,24.064,0,0
1.022,0.072989,3.7134,24.137,0,0
1.0346,0.071841,3.7246,24.21,0,0
1.0473,0.070693,3.7359,24.283,0,0
1.0599,0.069545,3.7471,24.356,0,0
1.0725,0.068397,3.7584,24.43,0,0
1.0852,0.067249,3.7696,24.503,0,0
1.0971,0.066204,3.7809,24.576,0,0
1.1089,0.065189,3.7921,24.649,0,0
1.1207,0.064174,3.8034,24.722,0,0
1.1325,0.063159,3.8146,24.795,0,0
1.1442,0.062144,3.8259,24.868,0,0
1.1558,0.061155,3.8371,24.941,0,0
1.1666,0.060276,3.8484,25.014,0,0
1.1774,0.059397,3.8596,25.087,0,0
1.1881,0.058518,3.8708,25.16,0,0
1.1989,0.057639,3.8821,25.234,0,0
1.2097,0.05676,3.8933,25.307,0,0
1.2198,0.055957,3.9046,25.38,0,0
1.2291,0.055236,3.9158,25.453,0,0
1.2384,0.054516,3.9271,25.526,0,0
1.2478,0.053795,3.9383,25.599,0,0
1.2571,0.053074,3.9496,25.672,0,0
1.2664,0.052353,3.9608,25.745,0,0
1.2744,0.05174,3.9721,25.818,0,0
1.2816,0.051184,3.9833,25.892,0,0
1.2888,0.050628,3.9946,25.965,0,0
1.296,0.050072,4.0058,26.038,0,0
1.3032,0.049516,4.017,26.111,0,0
1.3104,0.048961,4.0283,26.184,0,0
1.3164,0.048541,4.0395,26.257,0,0
1.3216,0.048203,4.0508,26.33,0,0
1.3269,0.047865,4.062,26.403,0,0
1.3321,0.047527,4.0733,26.476,0,0
1.3373,0.047189,4.0845,26.549,0,0
1.3425,0.046851,4.0958,26.622,0,0
1.3458,0.046681,4.107,26.696,0,0
1.3471,0.046668,4.1183,26.769,0,0
1.3485,0.046656,4.1295,26.842,0,0
1.3499,0.046643,4.1408,26.915,0,0
1.3513,0.04663,4.152,26.988,0,0
1.3527,0.046617,4.1632,27.061,0,0
1.3541,0.046633,4.1745,27.134,0,0
1.356,0.046772,4.1857,27.207,0,0
1.3578,0.046911,4.197,27.28,0,0
1.3597,0.04705,4.2082,27.354,0,0
1.3615,0.04719,4.2195,27.427,0,0
1.3634,0.047329,4.2307,27.5,0,0
1.3652,0.047468,4.242,27.573,0,0
1.3386,0.049253,4.2532,27.646,0,0
1.3015,0.051642,4.2645,27.719,0,0
1.2645,0.05403,4.2757,27.792,0,0
1.2274,0.056419,4.287,27.865,0,0
1.1903,0.058807,4.2982,27.938,0,0
1.1532,0.061196,4.3094,28.011,0,0
1.1144,0.063881,4.3207,28.084,0,0
1.0658,0.068187,4.3319,28.158,0,0
1.0172,0.072493,4.3432,28.231,0,0
0.96857,0.076799,4.3544,28.304,0,0
0.91997,0.081105,4.3657,28.377,0,0
0.87137,0.085411,4.3769,28.45,0,0
0.82277,0.089716,4.3882,28.523,0,0
0.7854,0.093008,4.3994,28.596,0,0
0.76542,0.094729,4.4107,28.669,0,0
0.74543,0.09645,4.4219,28.742,0,0
0.72544,0.098172,4.4332,28.816,0,0
0.70545,0.099893,4.4444,28.889,0,0
0.68547,0.10161,4.4556,28.962,0,0
0.66548,0.10334,4.4669,29.035,0,0
0.65066,0.10453,4.4781,29.108,0,0
0.63932,0.10537,4.4894,29.181,0,0
0.62799,0.10621,4.5006,29.254,0,0
0.61666,0.10705,4.5119,29.327,0,0
0.60533,0.10788,4.5231,29.4,0,0
0.594,0.10872,4.5344,29.473,0,0
0.58267,0.10956,4.5456,29.546,0,0
0.57417,0.11017,4.5569,29.62,0,0
0.56652,0.11072,4.5681,29.693,0,0
0.55887,0.11127,4.5794,29.766,0,0
0.55122,0.11181,4.5906,29.839,0,0
0.54357,0.11236,4.6018,29.912,0,0
0.53592,0.11291,4.6131,29.985,0,0
0.52827,0.11346,4.6243,30.058,0,0
0.52266,0.1139,4.6356,30.131,0,0
0.51719,0.11434,4.6468,30.204,0,0
0.51172,0.11478,4.6581,30.278,0,0
0.50625,0.11522,4.6693,30.351,0,0
0.50078,0.11566,4.6806,30.424,0,0
0.4953,0.1161,4.6918,30.497,0,0
0.49039,0.11651,4.7031,30.57,0,0
0.48982,0.11669,4.7143,30.643,0,0
0.48925,0.11686,4.7256,30.716,0,0
0.48867,0.11703,4.7368,30.789,0,0
0.4881,0.11721,4.748,30.862,0,0
0.48753,0.11738,4.7593,30.935,0,0
0.48696,0.11756,4.7705,31.008,0,0
0.48544,0.1178,4.7818,31.082,0,0
0.48155,0.11821,4.793,31.155,0,0
0.47767,0.11862,4.8043,31.228,0,0
0.47378,0.11903,4.8155,31.301,0,0
0.46989,0.11944,4.8268,31.374,0,0
0.466,0.11985,4.838,31.447,0,0
0.46211,0.12027,4.8493,31.52,0,0
0.45831,0.12068,4.8605,31.593,0,0
0.45462,0.1211,4.8718,31.666,0,0
0.45093,0.12152,4.883,31.74,0,0
0.44724,0.12193,4.8942,31.813,0,0
0.44355,0.12235,4.9055,31.886,0,0
0.43985,0.12277,4.9167,31.959,0,0
0.43616,0.12319,4.928,32.032,0,0
0.43323,0.12352,4.9392,32.105,0,0
0.43075,0.12381,4.9505,32.178,0,0
0.42827,0.1241,4.9617,32.251,0,0
0.42579,0.12438,4.973,32.324,0,0
0.42331,0.12467,4.9842,32.397,0,0
0.42083,0.12496,4.9955,32.471,0,0
0.41834,0.12525,5.0067,32.544,0,0
0.41834,0.12546,5.018,32.617,0,0
0.41895,0.12567,5.0292,32.69,0,0
0.41956,0.12587,5.0404,32.763,0,0
0.42017,0.12607,5.0517,32.836,0,0
0.42078,0.12627,5.0629,32.909,0,0
0.42138,0.12647,5.0742,32.982,0,0
0.42199,0.12668,5.0854,33.055,0,0
0.41914,0.12708,5.0967,33.128,0,0
0.4162,0.12748,5.1079,33.201,0,0
0.41326,0.12789,5.1192,33.275,0,0
0.41032,0.12829,5.1304,33.348,0,0
0.40739,0.12869,5.1417,33.421,0,0
0.40445,0.1291,5.1529,33.494,0,0
0.40193,0.12948,5.1642,33.567,0,0
0.40188,0.12976,5.1754,33.64,0,0
0.40183,0.13003,5.1866,33.713,0,0
0.40178,0.13031,5.1979,33.786,0,0
0.40173,0.13058,5.2091,33.859,0,0
0.40168,0.13086,5.2204,33.932,0,0
0.40163,0.13113,5.2316,34.006,0,0
0.40096,0.13143,5.2429,34.079,0,0
0.39896,0.13176,5.2541,34.152,0,0
0.39697,0.13209,5.2654,34.225,0,0
0.39497,0.13242,5.2766,34.298,0,0
0.39297,0.13275,5.2879,34.371,0,0
0.39098,0.13308,5.2991,34.444,0,0
0.38898,0.13341,5.3104,34.517,0,0
0.38873,0.13364,5.3216,34.59,0,0
0.39028,0.13378,5.3328,34.664,0,0
0.39183,0.13391,5.3441,34.737,0,0
0.39338,0.13405,5.3553,34.81,0,0
