"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,           0,       0.700362756,        3.00888577,       2.976772203,       6.092731228,       3.246750425,       4.992670079
          0,           0,           1,      0.6383693385,       2.939349002,       2.911180962,       6.041207559,       3.153000732,        5.10091086
          0,           0,           2,      0.5806324148,         2.8724786,       2.823636263,       6.002899374,       3.057340329,       5.182997047
          0,           0,           3,      0.5493933733,       2.810870555,       2.708803448,        5.99521661,       2.963083992,       5.223550838
          0,           0,           4,       0.531148488,       2.761270721,        2.58861652,       5.991323637,       2.877938407,       5.225085892
          0,           0,           5,      0.5147725894,       2.730705934,       2.497967703,       5.988102541,       2.813301026,       5.217971391
          0,           0,           6,      0.5010026304,       2.717960201,       2.447508858,        5.99379107,       2.784479912,       5.200523266
          0,           0,           7,      0.4806324777,       2.717850382,       2.425345132,       5.981499912,       2.800521668,       5.198967789
          0,           0,           8,      0.4556489968,       2.726530189,       2.407751566,       5.956090821,       2.839825198,       5.233596501
          0,           0,           9,      0.4269254246,       2.735895274,       2.392652171,       5.920947118,       2.891290214,       5.250440698
          0,           0,          10,       0.396309364,       2.745411542,       2.388576268,       5.881677055,       2.945475696,       5.258472817
          0,           0,          11,      0.3679770258,       2.749802191,       2.380714492,       5.843930594,       2.997444574,       5.258803528
          0,           0,          12,       0.334630506,       2.758634069,       2.386114959,       5.803841105,        3.04573636,       5.246694737
          0,           0,          13,      0.2901663518,       2.759848217,       2.402034162,       5.751909916,       3.090191622,       5.219217737
          0,           0,          14,       0.237366615,       2.753346906,       2.415188149,       5.687939961,       3.131063847,       5.163723476
          0,           0,          15,      0.1773422899,       2.761458054,       2.422332087,       5.617101631,       3.168846423,       5.083345727
          0,           0,          16,      0.1168855464,       2.779561845,        2.42677718,       5.556716687,       3.203986871,        4.95889658
          0,           0,          17,     0.07210575792,        2.80044838,        2.43944243,        5.52434434,       3.237105973,        4.78172607
          0,           0,          18,     0.05133708576,       2.818879759,        2.45309236,       5.521826302,       3.268360483,       4.620873809
          0,           0,          19,     0.05749578473,       2.835559179,       2.465852512,       5.542601579,       3.298091459,       4.641314756
          0,           0,          20,     0.07282944635,       2.842058546,       2.475875568,       5.564658719,       3.326393074,       4.772191537
          0,           0,          21,     0.08799582487,       2.840676011,       2.481909825,       5.579186663,       3.353512701,       4.878263862
          0,           0,          22,      0.1000214717,       2.837934668,       2.488899386,       5.588236548,       3.379843947,       4.950163218
          0,           0,          23,      0.1042636536,       2.835976314,       2.487965837,       5.589348343,        3.40547752,       4.991243288
          0,           0,          24,      0.0952452955,       2.830009409,       2.479217437,       5.574065345,       3.430561326,       5.009711905
          0,           0,          25,     0.08904908062,       2.826162007,       2.465246123,       5.559006053,       3.455196895,       5.010857242
          0,           0,          26,      0.0840351598,       2.821151699,       2.458519693,       5.546614181,       3.479492121,       4.998088653
          0,           0,          27,     0.06875791698,       2.810856688,        2.45166263,       5.527044593,       3.503265613,       4.974012265
          0,           0,          28,     0.05521983881,       2.802660564,       2.446504111,       5.508823381,       3.526571622,       4.943539007
          0,           0,          29,     0.03933254854,        2.79411413,       2.440676389,       5.493388821,       3.549501802,       4.912904107
          0,           0,          30,     0.02638785031,       2.785616819,       2.417498243,       5.477793859,       3.572037655,        4.88508776
          0,           0,          31,     0.01182310144,       2.773158801,       2.395565133,       5.458796462,       3.593943352,       4.866718589
          0,           0,          32,  -0.0001516226579,       2.759336802,       2.367504461,       5.443646833,       3.615343389,       4.849384686
          0,           0,          33,    -0.01616381482,       2.742913991,       2.338848699,       5.424435964,       3.636198019,       4.830686002
          0,           0,          34,    -0.02794227237,       2.733859179,        2.31305604,       5.414808678,       3.656389817,       4.800712669
          0,           0,          35,    -0.03802138527,       2.724728981,       2.283329495,       5.409726035,       3.675893002,       4.753720674
          0,           0,          36,    -0.04727813957,        2.71567223,       2.257059692,       5.405399977,       3.694674539,       4.681159227
          0,           0,          37,    -0.05768724577,       2.707064751,       2.228009631,       5.396855559,       3.712708309,       4.569657726
          0,           0,          38,    -0.06825295799,       2.698449568,       2.213230007,       5.387477447,       3.729954013,       4.414643747
          0,           0,          39,    -0.07717498493,       2.690280476,       2.192592175,       5.380492582,       3.746393992,       4.241856536
          0,           0,          40,    -0.08564637244,       2.681617768,        2.18007037,       5.372371165,       3.762007531,       4.298719075
          0,           0,          41,    -0.09110709287,       2.673536484,       2.165665657,       5.367036605,       3.776784777,       4.470096625
          0,           0,          42,    -0.09373311343,       2.666644458,       2.160309397,       5.365064496,       3.790693121,       4.598759937
          0,           0,          43,    -0.09987182179,       2.658460904,       2.159391992,       5.360866909,       3.803750762,       4.677831726
          0,           0,          44,      -0.104144719,       2.651405028,       2.159391276,       5.358736512,       3.815945349,        4.72170738
          0,           0,          45,     -0.1038375759,       2.647580227,       2.178244533,       5.361838735,       3.827261617,       4.739352556
          0,           0,          46,     -0.1052836529,       2.644630268,        2.17118926,       5.358350128,       3.837854193,       4.743629551
          0,           0,          47,     -0.1085008155,       2.642306703,       2.167532142,       5.356246478,       3.847768472,       4.732509629
          0,           0,          48,      -0.112646158,       2.638938905,       2.158693048,        5.35267944,       3.857013541,       4.720397786
          0,           0,          49,     -0.1165572115,        2.63450195,       2.163087199,       5.344142803,       3.865550315,       4.707762807
          0,           0,          50,     -0.1210033962,       2.628293743,       2.166094113,       5.335061098,       3.873415877,        4.69828831
          0,           0,          51,     -0.1275231549,        2.62165441,       2.161096948,       5.325273544,       3.880687773,       4.696945883
          0,           0,          52,     -0.1343003845,       2.615574983,       2.160637455,       5.317536086,       3.887357324,       4.708746341
          0,           0,          53,     -0.1398470835,       2.610615517,       2.167379461,       5.311646236,       3.893327629,       4.734710036
          0,           0,          54,     -0.1432662613,       2.604031514,       2.169257508,       5.303891679,       3.898670868,       4.772223285
          0,           0,          55,     -0.1442548086,       2.597674032,        2.16140932,       5.298386593,       3.903461366,       4.817387217
          0,           0,          56,     -0.1469766981,       2.591178306,       2.161336156,       5.293627727,        3.90774663,       4.861202092
          0,           0,          57,      -0.151057469,       2.584296974,       2.151599328,       5.288416235,       3.911674529,       4.903444379
          0,           0,          58,     -0.1577088262,       2.576637203,       2.145533229,       5.280247477,       3.915284412,        4.94025995
          0,           0,          59,     -0.1644199102,       2.571324061,       2.140121879,       5.272377872,       3.918721766,       4.971404065
          0,           0,          60,     -0.1726178123,       2.565296825,       2.134409877,       5.264633221,       3.922025033,       4.998594321
          0,           0,          61,     -0.1808254283,       2.558632109,       2.126833902,       5.253806042,       3.925126023,       5.024204903
          0,           0,          62,     -0.1888258652,       2.551589043,       2.104860965,       5.241296981,       3.928055636,       5.046840367
          0,           0,          63,     -0.1977521013,       2.545261341,       2.089499157,       5.230185813,       3.930909551,       5.064332888
          0,           0,          64,     -0.2082432124,       2.538169195,       2.070828255,        5.22063765,       3.933722696,       5.074413639
          0,           0,          65,     -0.2204790923,       2.530648539,       2.053198979,       5.207034431,       3.936440087,       5.079400031
          0,           0,          66,     -0.2327611618,       2.522555086,       2.045741784,       5.195647404,       3.939003493,       5.080904107
          0,           0,          67,      -0.244435147,       2.513914421,       2.050208394,       5.183281346,       3.941358102,       5.079259976
          0,           0,          68,     -0.2551292343,       2.505808108,       2.063670273,       5.172377202,       3.943579471,       5.076100748
          0,           0,          69,     -0.2662621671,       2.497141679,        2.05989471,       5.160446345,       3.945681588,       5.071469725
          0,           0,          70,     -0.2809568705,       2.488976328,        2.03487911,       5.145478951,       3.947677366,       5.063980343
          0,           0,          71,     -0.2954701131,       2.480838507,       2.014536322,       5.133815126,       3.949525414,       5.050601444
          0,           0,          72,     -0.3077910513,       2.473145921,       1.996178303,       5.122028323,       3.951091812,       5.029014661
