"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,           0,     -0.0393254171,       2.585425263,       1.731151219,       5.179708203,       3.216497495,       3.319040415
          0,           0,           1,      0.0308276974,       2.531844446,       1.589064531,       5.330927624,       3.096061402,       3.877977737
          0,           0,           2,     0.06342710567,        2.47655728,       1.455316606,       5.417524421,       2.966161543,       3.703099468
          0,           0,           3,     0.02478920783,       2.389055091,        1.33377251,       5.414025913,       2.833050222,       3.539576747
          0,           0,           4,    -0.06776812153,       2.248242809,       1.341994358,       5.354722169,       2.704047354,        3.48318013
          0,           0,           5,     -0.1981997571,       2.007296046,       1.296666078,       5.259289901,        2.58447951,       3.461221939
          0,           0,           6,     -0.3143874326,       1.810460849,       1.318189951,       5.167250156,       2.475472841,       3.413494836
          0,           0,           7,     -0.4060266741,       1.861402565,       1.357250454,       5.081108108,       2.375142692,       3.323126776
          0,           0,           8,     -0.5032300531,       1.888315931,       1.519541566,       4.984230224,       2.280565903,       3.215479087
          0,           0,           9,     -0.6265689798,        1.83926697,        1.57570084,       4.871750512,       2.208603081,       3.256316721
          0,           0,          10,     -0.7838852886,       1.791690224,       1.407606028,       4.742658333,       2.155375904,       3.293957483
          0,           0,          11,     -0.9719506277,       1.717012316,        1.35557068,       4.602878616,       2.112256877,       3.191517733
          0,           0,          12,      -1.116154707,       1.693444021,       1.336827599,       4.497867488,       2.075791903,       3.056482492
          0,           0,          13,      -1.121129617,       1.649929573,       1.378925064,       4.471707926,       2.044534128,       3.026878124
          0,           0,          14,      -1.145383201,       1.631193164,        1.41982209,       4.460402581,        2.02099782,       3.151638621
          0,           0,          15,      -1.176189643,       1.601790579,       1.517734856,       4.445869214,       2.007060105,       3.148690641
          0,           0,          16,      -1.181129558,       1.580693581,       1.506086794,       4.444004062,       2.005377952,       3.201840687
          0,           0,          17,      -1.208632868,       1.562516294,        1.39996233,       4.438751729,       2.018024233,       3.260781661
          0,           0,          18,      -1.234041822,       1.550328426,       1.359096305,       4.428740038,       2.041328706,        3.16410346
          0,           0,          19,      -1.254449178,       1.549000842,       1.336473094,        4.39780981,        2.07069823,       3.020030247
          0,           0,          20,      -1.279751296,       1.558755208,       1.344435481,       4.375094693,       2.099535748,       2.961475808
          0,           0,          21,      -1.311109563,       1.556692909,       1.329606659,       4.347163853,       2.123724134,       2.961544503
          0,           0,          22,      -1.266529555,       1.566111398,       1.535192763,       4.352205485,       2.139286089,       3.005151109
          0,           0,          23,      -1.225396518,        1.57243018,       1.585847509,       4.369904259,       2.143822457,       3.094668182
          0,           0,          24,      -1.284611578,       1.568248693,       1.427265389,       4.330613636,       2.136058569,       3.153358296
          0,           0,          25,      -1.319140541,       1.556546494,       1.375524236,        4.32114505,       2.119170352,       2.952789912
          0,           0,          26,      -1.296669542,       1.568119574,       1.389526495,       4.336655857,       2.096465302,       2.974379407
          0,           0,          27,         -1.316446,       1.564251333,       1.351965915,       4.332184654,       2.072109965,       3.161513757
          0,           0,          28,      -1.350762514,       1.555473335,       1.285683528,       4.295729303,       2.050373888,       3.317527771
          0,           0,          29,      -1.343484168,       1.552438848,       1.315798311,       4.293504083,       2.038161405,         3.3800262
          0,           0,          30,      -1.262278464,       1.563142517,       1.511801144,       4.351551422,         2.0360339,       3.335685039
          0,           0,          31,      -1.234407001,       1.570985203,       1.549854916,       4.371925179,       2.039711538,       3.298116162
          0,           0,          32,      -1.318472429,       1.559445464,       1.365693021,       4.294210065,       2.042790049,       3.168588064
          0,           0,          33,       -1.34204616,       1.556100975,       1.298110288,       4.273805455,       2.044149916,       3.000311995
          0,           0,          34,       -1.29572977,       1.568110707,         1.3568064,       4.323634271,       2.041800124,       2.897497973
          0,           0,          35,      -1.301414268,       1.569657608,       1.345671771,       4.299881921,       2.033696311,        2.99603651
          0,           0,          36,      -1.317379322,       1.564400554,       1.383517371,       4.301350618,       2.018949467,       3.097055645
          0,           0,          37,      -1.263226625,       1.562422822,       1.533685593,       4.358794021,       2.001100813,       3.089058193
          0,           0,          38,       -1.23566525,       1.565717191,       1.493719734,       4.368730768,       1.981902165,       3.132795507
          0,           0,          39,      -1.294348774,       1.561807649,       1.396004011,       4.323133008,       1.960913228,       3.231436252
          0,           0,          40,      -1.341868914,       1.554453477,       1.307298111,       4.297700296,       1.937514488,       3.145905303
          0,           0,          41,      -1.348603367,       1.553441404,       1.256022086,        4.28043532,       1.915926593,       3.018445199
          0,           0,          42,      -1.326374032,       1.566547514,       1.305293296,       4.301114798,        1.89726021,       3.050190572
          0,           0,          43,      -1.317620588,       1.567675569,       1.321187346,       4.305450088,       1.880194914,       3.104574797
          0,           0,          44,      -1.308434782,       1.560285085,       1.425666484,       4.302396064,       1.862359526,       3.127569564
          0,           0,          45,      -1.260201225,       1.564214665,       1.549125105,       4.342244761,       1.849545798,       3.079690653
          0,           0,          46,      -1.247577204,       1.575748496,       1.487944384,       4.350764198,       1.842198646,       3.215526836
          0,           0,          47,      -1.325484927,       1.567779756,       1.382090913,        4.27911209,       1.835859499,       3.268544513
          0,           0,          48,      -1.344526486,       1.567157183,       1.341501939,       4.266159753,         1.8290774,       3.163916863
          0,           0,          49,      -1.349572161,       1.560183073,       1.292649268,       4.291311777,       1.825289957,       3.076017143
          0,           0,          50,      -1.333988561,       1.562690956,       1.308967183,       4.285118309,       1.824268047,       3.137534437
          0,           0,          51,      -1.336172043,        1.55967257,       1.301790402,         4.2685621,       1.821674117,       3.207916621
          0,           0,          52,      -1.346136527,       1.555089634,       1.353192427,       4.287001056,       1.813625927,       3.218573627
          0,           0,          53,      -1.293378614,       1.555000493,       1.539498401,       4.335397935,       1.807911657,       3.190449348
          0,           0,          54,      -1.248538222,        1.56633017,       1.509680634,       4.351089379,       1.804882532,       3.259210858
          0,           0,          55,       -1.29261792,       1.564844826,       1.433444733,       4.314604056,       1.799378208,       3.285101705
          0,           0,          56,       -1.34686712,       1.551721545,       1.338884053,       4.288853079,        1.79097737,       3.187683843
          0,           0,          57,      -1.357930356,       1.546287027,       1.283464361,       4.266207861,       1.785156937,       3.073810076
          0,           0,          58,       -1.33227259,       1.551478352,       1.322295689,       4.268204649,       1.783320775,        3.09771478
          0,           0,          59,      -1.331762908,       1.551509251,       1.318133595,       4.284373814,       1.782127792,        3.15885106
