"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,           0,       0.240320863,       2.932490037,       2.520498928,       5.705929633,        3.37556654,       4.462107432
          0,           0,           1,     0.09763311095,       2.788806212,       2.370101235,       5.568737159,        3.27556129,        4.35540045
          0,           0,           2,    -0.03240438843,       2.649413856,       2.247170072,       5.444002679,       3.168201276,       4.219361166
          0,           0,           3,      -0.137764018,        2.52474797,       2.162459883,        5.33784707,       3.057468007,       4.055812323
          0,           0,           4,     -0.2129232529,       2.421515323,       2.103481596,       5.254344556,       2.948127476,       3.855097947
          0,           0,           5,     -0.2632776409,        2.37137856,       2.067396395,       5.188541397,       2.844246218,       3.642223122
          0,           0,           6,     -0.2875749261,       2.369487102,       2.045520391,       5.154719783,       2.748934836,       3.480719909
          0,           0,           7,     -0.3240598445,       2.348929012,        2.03228362,       5.113547795,       2.664686624,       3.468823267
          0,           0,           8,     -0.3475068677,       2.348201105,       2.046505412,       5.087742725,        2.59009482,        3.47826785
          0,           0,           9,     -0.3686350105,       2.328757139,       2.052235282,       5.062521594,       2.533238319,       3.473460394
          0,           0,          10,     -0.3972109864,       2.286504553,       2.025399009,       5.027805591,       2.490431044,        3.52739399
          0,           0,          11,     -0.4191173521,        2.24604008,       1.971907523,       5.010641536,       2.456081951,       3.566417497
          0,           0,          12,     -0.4531928851,       2.180295469,       1.892949425,       4.994853171,       2.428591659,       3.570933208
          0,           0,          13,     -0.4864549488,       2.119010816,       1.852253501,       4.988909796,       2.407648069,       3.606801628
          0,           0,          14,     -0.5263850259,       2.081602352,       1.882456653,       4.974633741,       2.392884733,       3.651492457
          0,           0,          15,     -0.5831275242,       2.044401214,       1.886320197,        4.92698004,       2.381899657,       3.686632976
          0,           0,          16,     -0.5984493743,       2.034634074,       1.896690705,       4.867531901,        2.37383792,       3.739780235
