"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         146,       -1.39335788,       1.512696564,       1.269507803,        4.26431754,       1.574522396,        3.10220566
          0,           0,         147,      -1.366715738,       1.548310466,         1.3209739,       4.254656261,       1.589041162,        3.07007245
          0,           0,         148,      -1.319018001,       1.562466213,       1.441516415,       4.303885611,       1.602359188,       3.016163859
          0,           0,         149,      -1.283013875,       1.559105769,       1.572033944,       4.341083132,       1.597465319,       3.092013342
          0,           0,         150,      -1.276179201,        1.55755411,       1.505844676,        4.36234578,       1.555259617,       3.247503093
          0,           0,         151,      -1.444204007,       1.451090492,       1.333669598,       4.199872086,       1.498409343,       3.197392146
          0,           0,         152,      -1.564069325,       1.174005098,       1.246029879,       4.087695429,       1.486388611,        3.03044339
          0,           0,         153,      -1.617663661,       1.173253683,       1.180304081,       4.012167703,       1.488160075,       2.958460702
          0,           0,         154,      -1.702680878,       1.018014501,       1.091723644,       3.957971538,       1.488409832,       2.913294939
          0,           0,         155,      -1.663916281,       1.076244138,       1.076093497,       4.015537568,       1.485885826,       2.879071909
          0,           0,         156,      -1.560027068,       1.020618187,       1.163412943,        4.10846948,       1.482383365,       2.870875259
          0,           0,         157,      -1.566712869,       1.124047264,       1.137933289,       4.138812461,       1.479463399,        2.92188244
          0,           0,         158,      -1.576633164,       1.189452463,        1.10599994,       4.138389551,       1.477820342,        3.01704484
          0,           0,         159,      -1.491233088,       1.268550616,       1.182787522,        4.18378919,       1.478128332,       3.097085125
          0,           0,         160,      -1.468170219,       1.433360575,       1.180004333,        4.17624578,       1.488159585,       3.139534428
          0,           0,         161,      -1.421404787,       1.470022481,       1.227817328,       4.229810986,        1.50100853,       3.104740861
          0,           0,         162,       -1.31811244,        1.52586181,       1.492894417,       4.322030844,       1.526237653,        3.00157925
          0,           0,         163,      -1.257253389,       1.547302154,       1.548954548,       4.376181972,       1.488317417,       3.082873243
          0,           0,         164,      -1.420749195,       1.427061247,       1.333827985,       4.242801655,       1.412721901,       3.112358678
          0,           0,         165,      -1.579484619,       1.360573657,       1.212611017,       4.043978381,       1.408385105,       3.010560938
          0,           0,         166,      -1.610465059,       1.178143862,       1.117981531,         4.0404739,       1.401237831,       3.002328562
          0,           0,         167,      -1.558220705,       1.272424422,       1.130556927,       4.139649386,         1.3982623,        2.96332834
          0,           0,         168,      -1.500834655,       1.385574942,       1.160619247,        4.20357357,       1.401802751,       2.881989492
          0,           0,         169,      -1.482798807,       1.414783778,       1.154272736,       4.205189074,        1.41050062,       2.928867467
          0,           0,         170,      -1.444674125,       1.491207097,       1.201437134,       4.215254571,       1.428390545,       2.969299752
          0,           0,         171,      -1.340348703,       1.534986916,       1.359790741,       4.287368481,       1.479003155,       2.997776668
          0,           0,         172,      -1.342638744,       1.539675679,       1.358606986,       4.291914327,       1.464542489,       2.923990776
          0,           0,         173,      -1.324858515,       1.544413558,       1.493245732,        4.29921095,       1.432249556,       2.936114852
          0,           0,         174,      -1.301798613,       1.538785518,       1.546865218,       4.313663563,       1.424891547,       3.181166985
          0,           0,         175,      -1.323523072,       1.539372153,       1.386176524,       4.300913211,       1.412422771,       3.253538448
          0,           0,         176,      -1.432855272,       1.449323943,       1.335928897,       4.226644248,        1.33985087,       3.095997586
          0,           0,         177,      -1.510139585,       1.386131031,       1.268812226,       4.141101237,       1.332954364,       2.932017503
          0,           0,         178,      -1.567082818,       1.225834125,       1.174038965,       4.121106954,       1.337472817,       2.874560561
          0,           0,         179,      -1.541966052,       1.305026554,       1.151302623,       4.150378897,       1.353397825,       2.839374191
          0,           0,         180,      -1.531307103,       1.408371014,       1.105908427,       4.175470349,       1.373672581,         2.9452638
          0,           0,         181,        -1.4559777,       1.436674732,       1.176228484,       4.234794744,       1.390556803,       3.081056179
          0,           0,         182,       -1.40050981,       1.508357388,        1.25743924,       4.264033903,       1.406406129,       3.131666864
          0,           0,         183,      -1.390918176,       1.527409467,       1.257907261,       4.264670709,       1.417574108,       3.130362024
          0,           0,         184,      -1.367731028,       1.531154678,       1.448507504,       4.303798772,       1.422466594,       3.117201135
          0,           0,         185,      -1.300840154,       1.538851641,       1.506546226,       4.334339547,       1.422339029,       3.154371189
          0,           0,         186,      -1.340227247,       1.537849977,       1.405595164,       4.298588474,       1.432119337,       3.249240408
          0,           0,         187,      -1.369445841,       1.537659094,       1.343238134,       4.289132645,       1.433598357,       3.225455135
          0,           0,         188,      -1.340710112,       1.556543227,       1.354312646,       4.297845361,       1.445119718,       3.129360001
          0,           0,         189,      -1.353701983,       1.555750567,        1.32982702,       4.274599402,       1.451008832,       3.095813002
          0,           0,         190,      -1.349422777,       1.563432772,       1.360921383,       4.267161977,       1.474528215,       3.032205843
          0,           0,         191,      -1.324745867,       1.556135782,       1.501335994,       4.314511363,       1.466569325,       3.030366557
          0,           0,         192,      -1.248739383,       1.554419829,       1.566467208,       4.366554999,       1.444855328,       3.145964964
