"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,           0,      0.1618873019,       3.008200912,       2.455707251,       5.639021048,        3.60255378,       4.249928972
          0,           0,           1,  -0.0008807937866,       2.841814259,       2.289334576,       5.481044096,       3.507714451,       3.901558447
          0,           0,           2,     -0.1558645384,       2.675986179,       2.144544397,       5.331329965,       3.404578782,       3.517497434
          0,           0,           3,     -0.2841986515,       2.526173982,       2.034674705,       5.204135817,       3.299900987,       3.420208001
          0,           0,           4,     -0.3755396504,       2.404146824,       1.955310974,       5.103520907,       3.196031932,       3.426541737
          0,           0,           5,     -0.4334495016,       2.315282522,       1.895041326,       5.029718908,       3.102518288,       3.331866037
          0,           0,           6,     -0.4689264846,       2.257774935,       1.846528585,       4.990912475,       3.022729931,       3.186051751
          0,           0,           7,     -0.5002674897,       2.216624023,       1.803580803,       4.954909088,       2.959229044,        3.11293921
          0,           0,           8,     -0.5404034417,       2.177184506,       1.821654125,        4.91059965,       2.911497396,        3.30703933
          0,           0,           9,     -0.5933058455,       2.126629226,       1.805001433,       4.860172859,       2.890517901,       3.539455206
          0,           0,          10,     -0.6529439695,       2.074734866,        1.72692007,         4.8015871,       2.889146734,       3.672614708
          0,           0,          11,     -0.6991839321,       2.033133528,       1.653032115,       4.757114885,        2.89401152,        3.71393689
          0,           0,          12,     -0.7227574957,       2.009386509,       1.572087565,        4.73559194,       2.896410723,       3.696292374
          0,           0,          13,     -0.7313079671,       1.999069674,       1.513621591,       4.729734056,       2.895177541,        3.65789609
          0,           0,          14,     -0.7353007181,       1.994209154,       1.531316231,       4.728494633,        2.89704942,       3.557435231
          0,           0,          15,     -0.7323465494,       1.990546379,       1.677009678,       4.721920245,       2.909884052,        3.42568637
          0,           0,          16,     -0.7203399277,       1.985179857,       1.740393131,       4.732672569,       2.934475847,        3.30029291
          0,           0,          17,     -0.7164836621,       1.980750863,        1.65719662,       4.727982766,       2.963787656,       3.237919995
          0,           0,          18,     -0.7052305482,       1.981337326,       1.656335214,       4.742470976,       2.982573434,       3.283233871
          0,           0,          19,     -0.6916384813,       1.977016641,       1.640995771,       4.755775795,       3.007253985,       3.478366978
          0,           0,          20,     -0.6881238291,       1.964955798,       1.622527014,       4.752033142,       3.037379784,       3.623459289
          0,           0,          21,     -0.6850319728,        1.95621048,       1.631101176,       4.748025432,       3.071974766,       3.714032646
          0,           0,          22,     -0.6826324517,       1.951949994,       1.692059145,       4.748346517,       3.109044066,       3.746207191
          0,           0,          23,     -0.6769918334,       1.952650875,       1.728363772,       4.747082337,       3.146577401,       3.716032949
          0,           0,          24,     -0.6752632723,       1.955401847,       1.681997235,       4.742534432,       3.188485969,       3.636697314
          0,           0,          25,     -0.6731675676,       1.959535216,       1.659068988,       4.736374441,       3.229376146,       3.574179452
          0,           0,          26,     -0.6745328372,       1.954185109,        1.63800525,       4.732905932,       3.268035652,        3.52534633
          0,           0,          27,     -0.6772536028,        1.95053254,       1.625624802,       4.723916278,       3.305654892,       3.544847045
          0,           0,          28,     -0.6784897157,       1.955343176,       1.628925929,       4.723510411,       3.343020464,       3.569426354
          0,           0,          29,     -0.6784501325,       1.955551436,       1.730892629,       4.730911916,        3.38329728,       3.564183966
          0,           0,          30,      -0.679161133,       1.952558116,       1.760612187,       4.736354535,       3.417489084,        3.44751729
          0,           0,          31,     -0.6942859251,       1.946027155,       1.648766237,       4.720047951,       3.453189024,       3.370975193
          0,           0,          32,     -0.7077967998,       1.944897857,       1.616507152,         4.7075881,       3.482077016,       3.241222581
          0,           0,          33,     -0.7152019275,       1.941882521,       1.589156778,       4.709843139,       3.504763678,       3.202306916
          0,           0,          34,     -0.7231015119,       1.933967824,        1.57903767,       4.703654897,        3.52632151,       3.243061494
          0,           0,          35,     -0.7368263111,       1.922371026,       1.546002499,       4.690737505,       3.545813639,       3.361590091
          0,           0,          36,     -0.7449948185,       1.914606283,       1.581347177,       4.685648118,       3.562051917,       3.411605557
          0,           0,          37,     -0.7508696966,       1.901749507,       1.699355046,       4.683993726,       3.575931963,       3.389919464
          0,           0,          38,      -0.753288026,       1.891126293,       1.744867101,       4.688738387,       3.586615523,       3.372466373
          0,           0,          39,     -0.7759116121,       1.871791179,       1.621880156,       4.655842536,       3.594789146,       3.360898871
          0,           0,          40,     -0.7945099815,       1.851632295,       1.570891343,       4.626066448,       3.600098095,       3.266229727
          0,           0,          41,     -0.8009969112,       1.837052311,       1.550738319,       4.617680684,       3.602186934,       3.151004895
          0,           0,          42,     -0.8032245892,       1.830753129,       1.555292986,       4.609882651,       3.601152619,       3.061385769
          0,           0,          43,     -0.8063147186,       1.821157921,       1.534009454,       4.599640679,       3.597048728,       3.150311514
          0,           0,          44,     -0.8037626557,       1.811636603,       1.537969851,       4.590443877,       3.590030138,        3.18269485
          0,           0,          45,      -0.795464046,       1.807634547,       1.644817322,       4.594693093,       3.580483747,       3.153720316
          0,           0,          46,     -0.7836386704,       1.804405101,        1.67752006,        4.60138387,       3.568593247,       3.320498088
          0,           0,          47,      -0.786412596,       1.793848878,       1.540836711,       4.583835836,       3.554550476,       3.356790435
          0,           0,          48,     -0.7830756715,       1.792852652,       1.475055163,       4.557635441,       3.538561062,       3.231010803
          0,           0,          49,     -0.7681795964,       1.805189195,       1.521470139,       4.575584844,       3.520806482,       3.135108648
          0,           0,          50,     -0.7617950732,       1.805147844,       1.484193733,       4.563457064,       3.501542725,       3.081302619
          0,           0,          51,     -0.7523840754,       1.821104228,       1.506601631,       4.571371154,       3.481477334,       3.134392911
          0,           0,          52,     -0.7387686218,       1.843395741,       1.639373359,       4.581141622,       3.460112744,       3.176094759
          0,           0,          53,     -0.7268206346,       1.881642838,       1.616808701,       4.605088746,       3.437613412,       3.296317987
          0,           0,          54,     -0.7288249833,       1.877529098,        1.54994414,       4.592484863,       3.414878597,       3.405925039
          0,           0,          55,     -0.7252529766,       1.878620284,       1.526632629,       4.600185902,       3.392836675,       3.314543089
          0,           0,          56,     -0.7241693347,       1.883792855,       1.500592242,       4.596280064,       3.372427661,       3.189418736
          0,           0,          57,     -0.7253929023,        1.88525432,       1.493108854,       4.606892708,       3.354128704,       3.166561005
          0,           0,          58,     -0.7214024725,       1.912008042,       1.537101238,       4.636889132,       3.338488499,       3.166364858
          0,           0,          59,      -0.721748395,       1.905010006,       1.606992793,       4.707960905,       3.325402228,       3.136649684
          0,           0,          60,     -0.7235958768,       1.897125978,       1.695730671,       4.776809263,       3.315140803,       3.171347752
          0,           0,          61,     -0.7282087152,       1.897617717,       1.656161234,       4.798976012,       3.307926254,       3.397322101
          0,           0,          62,     -0.7416559958,       1.897601606,       1.615291459,       4.802738062,       3.303454378,        3.49500419
          0,           0,          63,     -0.7524998877,       1.898276285,       1.586217573,       4.787917547,       3.301398226,       3.428015312
          0,           0,          64,     -0.7671475198,       1.884541001,       1.522695102,        4.73869997,       3.301769322,        3.37781917
          0,           0,          65,     -0.7750342946,       1.878149781,       1.540694572,        4.72090003,        3.30461338,        3.31846998
          0,           0,          66,      -0.787399992,       1.865343086,       1.533107872,       4.729074249,       3.308983109,       3.236385023
          0,           0,          67,     -0.7969138308,       1.853762112,       1.565625287,       4.735897718,       3.313481332,       3.146732116
          0,           0,          68,     -0.7982379632,       1.839062377,       1.699395672,       4.759576434,       3.317482605,       3.201059721
