"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,           0,      0.2529812846,       3.179753209,       2.465153107,         5.7521291,       3.721997911,       3.918343742
          0,           0,           1,     0.07953782328,       3.000048535,       2.299875472,       5.579429016,       3.597254872,       3.497119294
          0,           0,           2,    -0.07547725915,       2.831201687,       2.158690977,       5.427049699,       3.467551833,       3.124810108
          0,           0,           3,     -0.1814611125,       2.703631489,       2.059421702,       5.325593272,       3.345495585,         2.9338563
          0,           0,           4,      -0.276290191,       2.582435361,       1.963812743,       5.232871306,        3.23429912,       2.884484851
          0,           0,           5,     -0.3731585618,       2.455031708,        1.88815744,       5.127089096,       3.140876318,        2.89695382
          0,           0,           6,     -0.4641866492,        2.32761561,       1.834080103,       5.028669263,       3.067925917,       2.952620445
          0,           0,           7,      -0.543012036,       2.209406101,       1.824895932,       4.944024611,       3.015024459,       3.201802866
          0,           0,           8,     -0.6249936567,       2.095446026,       1.752252239,       4.859319983,       2.969839662,       3.402489822
          0,           0,           9,     -0.7170676044,        1.99542176,        1.68446175,       4.743873349,       2.937097889,       3.460026437
          0,           0,          10,     -0.8013560904,       1.900499834,       1.601182407,        4.64862004,       2.913446716,       3.387542389
          0,           0,          11,     -0.8599857543,       1.835973604,       1.549990626,       4.593547964,       2.895202316,       3.267316412
          0,           0,          12,     -0.9079303635,        1.79245512,       1.495959342,        4.58805935,       2.879276916,       3.208403862
          0,           0,          13,      -0.950824093,       1.771444062,       1.477699499,        4.50788232,       2.864116612,       3.171736991
          0,           0,          14,     -0.9827708393,       1.754994455,       1.586299702,       4.473195642,       2.850211771,       3.155459213
          0,           0,          15,     -0.9914517944,       1.754045411,       1.627036768,       4.481367149,       2.838612838,       3.184364983
          0,           0,          16,      -1.017683969,       1.754063138,       1.502062329,       4.522445185,       2.829601341,       3.211654264
          0,           0,          17,      -1.042778711,       1.762138879,       1.475145092,        4.46876169,       2.822877456,       3.034275036
          0,           0,          18,      -1.051689872,       1.759389923,       1.465893964,       4.461693137,       2.817494677,       2.954031073
          0,           0,          19,      -1.061772126,        1.74793948,       1.438237397,       4.453656408,       2.812680684,       3.124324163
          0,           0,          20,      -1.075761919,       1.734531067,       1.422912434,       4.508066953,        2.80790538,       3.314041488
          0,           0,          21,      -1.087177336,        1.72535074,       1.457450731,       4.458311493,       2.802879402,       3.395468437
          0,           0,          22,       -1.09398282,        1.70913008,       1.561248449,       4.444755633,       2.797385968,        3.38201016
          0,           0,          23,      -1.090853402,       1.696398402,       1.599201679,       4.440341398,       2.791485362,       3.378465277
          0,           0,          24,      -1.137465038,       1.683511582,       1.447929407,       4.469613092,       2.785222156,       3.281614063
          0,           0,          25,      -1.164551061,       1.676878302,       1.409047359,        4.39346054,       2.778761313,       3.200072895
          0,           0,          26,       -1.17357782,       1.672511417,       1.376014833,       4.369950404,       2.772101832,       3.246046537
          0,           0,          27,      -1.162198183,       1.677402722,       1.401075175,       4.373731681,       2.765371658,       3.374688545
          0,           0,          28,      -1.143424922,        1.68115787,       1.502271155,       4.467569614,       2.758603417,       3.471310706
          0,           0,          29,       -1.11580686,       1.676341115,       1.609189381,       4.443730885,       2.751855663,       3.462964868
          0,           0,          30,      -1.124094109,        1.66773402,       1.508066014,       4.425187517,       2.745081657,       3.379118654
          0,           0,          31,      -1.158813908,       1.662399072,       1.432792529,       4.379688795,       2.738336252,       3.274345377
