"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,           0,     -0.1752264846,       2.641910894,       2.083801035,       5.295763002,       3.393573354,       3.817602767
          0,           0,           1,     -0.3359872442,       2.470607348,       1.904369531,       5.140406772,         3.2589461,       3.422464917
          0,           0,           2,      -0.484980307,       2.305962394,       1.765440279,       4.996771649,       3.117185834,       3.118332921
          0,           0,           3,     -0.6015468887,       2.161676418,       1.671850842,       4.877544943,       2.977667453,       2.956359791
          0,           0,           4,     -0.6797367513,       2.057004943,       1.616775747,        4.78987612,       2.848959329,       2.857816389
          0,           0,           5,     -0.7296716029,       1.988261455,       1.584192384,       4.731709847,       2.736171142,       2.811458837
          0,           0,           6,     -0.7697263072,       1.934737534,       1.564019411,        4.67737009,       2.639884862,       2.863176838
          0,           0,           7,     -0.8170845836,       1.891693981,       1.527268638,       4.624940309,       2.557381037,       2.897130593
          0,           0,           8,     -0.8722142223,       1.842104948,       1.517926383,       4.574297847,       2.478232186,       2.899368151
          0,           0,           9,     -0.9404110978,        1.77665996,        1.44783195,       4.508574512,       2.414140458,       2.841649559
          0,           0,          10,      -1.012994347,       1.717635216,       1.467186842,       4.477972828,       2.362185091,       2.911616996
          0,           0,          11,      -1.070843229,       1.674640396,       1.490000481,       4.426737606,       2.319391831,       3.148265595
          0,           0,          12,      -1.130962887,       1.645576033,       1.394081645,       4.396693621,       2.284151453,       3.281652028
          0,           0,          13,       -1.19009278,       1.628460359,        1.34880767,       4.344531109,       2.254885343,       3.341325016
          0,           0,          14,      -1.226839434,       1.611613121,       1.299516371,       4.315836005,        2.22989028,       3.300504791
          0,           0,          15,       -1.24043553,       1.606155566,       1.309938933,       4.356738615,       2.208512374,       3.189330694
          0,           0,          16,      -1.225822325,       1.612596523,       1.416530917,       4.366755656,       2.190543433,       3.053106986
          0,           0,          17,       -1.18183456,       1.628313342,       1.574291522,       4.399381657,        2.17697173,       2.998263596
          0,           0,          18,      -1.170422199,       1.612504844,       1.602363562,       4.406022286,       2.164963565,       3.163072793
          0,           0,          19,      -1.208122988,       1.612203625,       1.465117527,       4.359168868,       2.156922254,       3.181947263
          0,           0,          20,      -1.254455678,       1.600596048,        1.41846031,       4.339675912,       2.152197641,       3.027021424
          0,           0,          21,      -1.279701638,       1.590003026,         1.3646523,       4.302457158,        2.15059659,       2.927386478
          0,           0,          22,       -1.27829488,       1.593243738,       1.349246789,        4.31277801,       2.152771091,       3.104476599
          0,           0,          23,      -1.258144032,       1.599788914,       1.407922752,       4.331672598,       2.158094134,       3.272518269
          0,           0,          24,      -1.227562196,       1.593964509,       1.559000757,       4.345735185,       2.161285202,       3.287722038
          0,           0,          25,      -1.202798757,       1.590473858,       1.545768714,       4.367009259,       2.163212372,       3.255626198
          0,           0,          26,      -1.281027895,       1.584788151,       1.402615616,        4.30120555,       2.162955568,       3.241993731
          0,           0,          27,      -1.309965138,       1.579313358,       1.344682062,        4.30394145,        2.15930551,       3.123431527
          0,           0,          28,      -1.265589934,       1.596392751,       1.380117253,       4.328456435,       2.153363316,       3.022281895
          0,           0,          29,      -1.233184022,        1.61962733,       1.447358239,       4.356870007,       2.146429652,        3.05744545
          0,           0,          30,      -1.263062726,       1.608184407,       1.395244723,       4.327282693,       2.134675813,       3.136900168
          0,           0,          31,      -1.253089487,       1.592558752,       1.549201084,       4.340343354,       2.120345019,       3.171463115
          0,           0,          32,      -1.190157897,       1.587660867,        1.61215229,       4.389044929,       2.105772741,       3.160145895
          0,           0,          33,      -1.241009451,         1.5917422,       1.448027224,       4.347689965,       2.090735388,       3.234886114
          0,           0,          34,      -1.287920523,       1.591506479,       1.411196673,       4.325756685,       2.078015346,        3.11035038
