"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,           0,      -0.154490495,       2.502977363,       1.743383695,       5.109804124,       3.175427814,       3.317058094
          0,           0,           1,     -0.1163375955,       2.431249337,       1.579716045,       5.179379932,       3.052359334,       3.777040266
          0,           0,           2,     -0.1217266726,       2.358899402,       1.431437496,       5.191903366,       2.918824248,       3.611706633
          0,           0,           3,     -0.1637060127,       2.266641772,       1.344552436,       5.174404396,       2.778850829,       3.450786337
          0,           0,           4,     -0.2354669836,       2.123508926,       1.277252811,       5.144661681,       2.638013809,        3.41463139
          0,           0,           5,     -0.3179757596,       1.904500735,       1.274601253,       5.258437039,       2.503282782,       3.385239037
          0,           0,           6,     -0.3926888994,       1.744267649,        1.33320241,       5.076895642,       2.382362304,       3.327311453
          0,           0,           7,     -0.4649540944,       1.780840658,       1.477815343,       5.034812399,       2.281672714,       3.275134783
          0,           0,           8,     -0.5551608993,       1.769284909,       1.485530285,       4.934105735,       2.198107644,        3.30927049
          0,           0,           9,     -0.6705438674,       1.742880147,       1.414354768,       4.824473574,       2.139563717,       3.361389248
          0,           0,          10,     -0.8182388238,       1.683003976,       1.378316866,       4.705252268,       2.097562573,       3.362522185
          0,           0,          11,     -0.9875933692,       1.670011356,       1.350201977,       4.590317384,       2.064463799,       3.292215378
          0,           0,          12,      -1.140083643,       1.634185691,        1.30673274,       4.486286495,       2.035352973,        3.17985821
          0,           0,          13,      -1.177777816,       1.636669819,       1.409996964,       4.430168778,       2.010030432,       3.061878971
          0,           0,          14,       -1.15583027,        1.59290043,       1.536161616,       4.433662203,       1.987432917,       2.976217064
          0,           0,          15,      -1.166875597,       1.577127968,       1.558011337,       4.437450732,       1.968896917,       3.105298276
          0,           0,          16,      -1.231618685,       1.556915765,       1.404273843,       4.400299011,       1.955027549,       3.123419272
          0,           0,          17,      -1.259170506,       1.549789358,       1.372874815,       4.374990384,       1.947585616,       2.925998103
          0,           0,          18,      -1.282420272,       1.535811398,       1.325075186,       4.347999702,       1.946748106,       2.864821755
          0,           0,          19,      -1.310082974,        1.54218022,       1.287585473,       4.321145999,       1.951048153,       3.110817432
          0,           0,          20,       -1.31024458,       1.543897544,       1.346828822,       4.328788271,       1.961490685,       3.281911282
          0,           0,          21,      -1.269857256,       1.556226999,       1.527369786,       4.345035651,       1.974534064,       3.307973413
          0,           0,          22,      -1.252739625,        1.55175528,       1.519583548,       4.343051369,       1.983596993,       3.244340479
          0,           0,          23,      -1.324580027,        1.55151853,       1.397598695,       4.298315278,         1.9863619,       3.215275342
          0,           0,          24,      -1.352995822,       1.547610787,       1.361620795,       4.291915725,       1.983431773,       3.058003699
          0,           0,          25,      -1.366010472,       1.542191395,       1.299187784,       4.272311669,       1.973000873,       3.039915022
          0,           0,          26,      -1.346789044,       1.550264063,       1.321237987,       4.268263295,       1.957732715,       3.150489827
          0,           0,          27,      -1.318667204,       1.568945152,       1.378897764,       4.303301573,       1.940917418,       3.233227935
          0,           0,          28,      -1.291189902,       1.560539359,       1.533277237,       4.340078143,       1.922277518,       3.253456466
          0,           0,          29,      -1.259763624,       1.553227149,       1.562803402,       4.342479664,       1.903266191,       3.184173376
          0,           0,          30,      -1.320351936,       1.547222657,       1.378515909,       4.297435538,       1.891474253,       3.194564267
          0,           0,          31,      -1.351738222,       1.548100086,       1.347384529,       4.288589446,       1.886750268,       3.018144743
          0,           0,          32,      -1.358292616,       1.546007209,       1.308137718,       4.282450422,       1.884956753,       2.942626152
          0,           0,          33,       -1.35803227,       1.548362847,       1.283313981,       4.270895859,       1.882652419,       3.024029061
          0,           0,          34,      -1.350690856,       1.549952353,       1.294058052,       4.279920453,       1.876934811,        3.16623726
          0,           0,          35,      -1.335878101,       1.551017078,       1.346829104,       4.277779626,       1.866065236,       3.213979403
          0,           0,          36,       -1.27901769,       1.555388885,       1.513455388,       4.331301147,       1.854811738,       3.162248828
          0,           0,          37,      -1.240858405,       1.565074812,       1.555104172,       4.366821399,       1.845535534,       3.206171264
          0,           0,          38,      -1.303288482,       1.557395429,       1.419660047,       4.309196627,       1.829646052,       3.160098809
          0,           0,          39,      -1.344486011,       1.555801788,       1.349738736,       4.286771921,       1.811308184,       2.992215377
          0,           0,          40,      -1.354379126,       1.550065963,        1.30951697,       4.274612906,       1.793094814,       2.918598791
          0,           0,          41,      -1.379049539,       1.542443504,       1.247281331,       4.253116272,       1.774580242,       3.042595474
          0,           0,          42,      -1.366216272,       1.542626181,       1.320736318,       4.268572648,       1.762652145,         3.1707647
          0,           0,          43,      -1.282897994,       1.553171955,       1.536170182,       4.325977538,       1.757591693,       3.175993865
          0,           0,          44,      -1.244716702,       1.567383408,       1.522614721,       4.353129635,       1.746135365,       3.153164005
          0,           0,          45,      -1.295032089,       1.568938745,        1.44372475,       4.296290784,        1.73813181,       3.186011207
          0,           0,          46,      -1.367945035,       1.551492692,       1.330984496,       4.238637469,       1.730564777,       3.064043546
          0,           0,          47,      -1.405431821,       1.541176379,       1.228742222,       4.206432679,       1.721345476,       2.961879826
          0,           0,          48,      -1.384965341,       1.543520793,       1.256815612,       4.223882169,       1.718684631,       3.093257922
          0,           0,          49,      -1.320769423,       1.562319419,       1.365635405,       4.296742668,       1.722337849,       3.177743913
          0,           0,          50,      -1.313851058,       1.557599433,        1.46352076,       4.313826495,       1.716613174,       3.193491779
          0,           0,          51,      -1.262254487,       1.555013885,       1.566062094,       4.349501482,         1.7094032,       3.105905446
          0,           0,          52,      -1.248740573,       1.562314979,       1.502292712,       4.356402373,       1.701802346,       3.210296276
          0,           0,          53,      -1.353960445,        1.54623456,       1.368260036,       4.280133161,       1.690725406,       3.267697011
          0,           0,          54,       -1.39237472,       1.540690734,        1.29558791,       4.237646908,       1.685277352,        3.17364148
          0,           0,          55,      -1.336566795,       1.550792433,       1.338316406,       4.291006448,       1.686652581,       3.091303374
          0,           0,          56,      -1.358052044,        1.54815282,       1.304435551,       4.290791612,        1.67824912,       3.135258293
