"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.709,0.00024684,4.7789e+07,0,2.6688e-05,0.26296,1291,1.3811,0,40668,7.7756e+05,-68780,0,0,0,499.56,0.26621,0,,0,-8.1,0,0
37.696,0.00024384,4.7774e+07,0,2.6688e-05,0.26382,1294.9,0.4956,0,35286,7.7735e+05,-69414,0,0,0,499.55,0.23068,0,,0.0731,-8.0269,0,0
37.684,0.00024083,4.7758e+07,0,2.6688e-05,0.26468,1298.8,-0.38995,0,29904,7.7715e+05,-70048,0,0,0,499.55,0.19515,0,,0.1462,-7.9538,0,0
37.671,0.00023783,4.7742e+07,0,2.6688e-05,0.26554,1302.6,-1.2755,0,24523,7.7694e+05,-70683,0,0,0,499.55,0.15961,0,,0.2193,-7.8807,0,0
37.659,0.00023482,4.7726e+07,0,2.6688e-05,0.2664,1306.5,-2.161,0,19141,7.7673e+05,-71317,0,0,0,499.54,0.12408,0,,0.2924,-7.8076,0,0
37.647,0.00023182,4.7711e+07,0,2.6687e-05,0.26726,1310.4,-3.0466,0,13759,7.7653e+05,-71951,0,0,0,499.54,0.088549,0,,0.3655,-7.7345,0,0
37.634,0.00022881,4.7695e+07,0,2.6687e-05,0.26812,1314.3,-3.9321,0,8377.8,7.7632e+05,-72585,0,0,0,499.54,0.053017,0,,0.4386,-7.6614,0,0
37.62,0.00022597,4.7677e+07,0,2.6687e-05,0.26914,1318.9,-4.8172,0,3848.5,7.7608e+05,-73307,0,0,0,499.54,0.023139,0,,0.5117,-7.5883,0,0
37.598,0.00022393,4.7649e+07,0,2.6687e-05,0.27093,1327,-5.7004,0,3474.2,7.7571e+05,-74454,0,0,0,499.53,0.020819,0,,0.5848,-7.5152,0,0
37.576,0.00022189,4.7621e+07,0,2.6687e-05,0.27273,1335.2,-6.5835,0,3099.9,7.7533e+05,-75602,0,0,0,499.52,0.018499,0,,0.6579,-7.4421,0,0
37.554,0.00021984,4.7593e+07,0,2.6686e-05,0.27453,1343.3,-7.4667,0,2725.6,7.7496e+05,-76749,0,0,0,499.51,0.016179,0,,0.731,-7.369,0,0
37.532,0.0002178,4.7565e+07,0,2.6686e-05,0.27632,1351.5,-8.3498,0,2351.3,7.7459e+05,-77897,0,0,0,499.51,0.013859,0,,0.8041,-7.2959,0,0
37.51,0.00021575,4.7537e+07,0,2.6686e-05,0.27812,1359.6,-9.2329,0,1977,7.7421e+05,-79044,0,0,0,499.5,0.011539,0,,0.8772,-7.2228,0,0
37.488,0.00021371,4.7509e+07,0,2.6686e-05,0.27992,1367.8,-10.116,0,1602.7,7.7384e+05,-80191,0,0,0,499.49,0.0092185,0,,0.9503,-7.1497,0,0
37.462,0.00021187,4.7476e+07,0,2.6685e-05,0.28202,1377.3,-11.021,0,1317,7.734e+05,-81540,0,0,0,499.49,0.0074539,0,,1.0234,-7.0766,0,0
37.427,0.00021051,4.7432e+07,0,2.6685e-05,0.28482,1389.9,-11.974,0,1233.5,7.7281e+05,-83346,0,0,0,499.47,0.0069566,0,,1.0965,-7.0035,0,0
37.392,0.00020915,4.7388e+07,0,2.6685e-05,0.28762,1402.4,-12.927,0,1149.9,7.7222e+05,-85152,0,0,0,499.46,0.0064594,0,,1.1696,-6.9304,0,0
37.358,0.00020779,4.7343e+07,0,2.6684e-05,0.29042,1415,-13.881,0,1066.4,7.7163e+05,-86959,0,0,0,499.45,0.0059622,0,,1.2427,-6.8573,0,0
37.323,0.00020643,4.7299e+07,0,2.6684e-05,0.29322,1427.6,-14.834,0,982.86,7.7104e+05,-88765,0,0,0,499.44,0.005465,0,,1.3158,-6.7842,0,0
37.288,0.00020507,4.7255e+07,0,2.6683e-05,0.29601,1440.2,-15.787,0,899.32,7.7045e+05,-90571,0,0,0,499.43,0.0049678,0,,1.3889,-6.7111,0,0
37.254,0.00020371,4.7211e+07,0,2.6683e-05,0.29881,1452.7,-16.741,0,815.78,7.6986e+05,-92378,0,0,0,499.42,0.0044706,0,,1.462,-6.638,0,0
37.212,0.0002023,4.7158e+07,0,2.6682e-05,0.30202,1467,-17.421,0,744.52,7.6915e+05,-94567,0,0,0,499.4,0.0040496,0,,1.5351,-6.5649,0,0
37.159,0.00020082,4.7091e+07,0,2.6682e-05,0.30583,1483.8,-17.696,0,691.49,7.6825e+05,-97325,0,0,0,499.38,0.0037419,0,,1.6082,-6.4918,0,0
37.106,0.00019933,4.7023e+07,0,2.6681e-05,0.30963,1500.5,-17.972,0,638.47,7.6735e+05,-1.0008e+05,0,0,0,499.37,0.0034342,0,,1.6813,-6.4187,0,0
37.054,0.00019785,4.6956e+07,0,2.668e-05,0.31344,1517.3,-18.247,0,585.45,7.6645e+05,-1.0284e+05,0,0,0,499.35,0.0031265,0,,1.7544,-6.3456,0,0
36.991,0.00019652,4.6876e+07,0,2.668e-05,0.31851,1539.7,-18.307,0,551.32,7.6537e+05,-1.0614e+05,0,0,0,499.33,0.002931,0,,1.8275,-6.2725,0,0
36.927,0.00019521,4.6795e+07,0,2.6679e-05,0.32369,1562.5,-18.349,0,518.85,7.6428e+05,-1.0948e+05,0,0,0,499.31,0.0027454,0,,1.9006,-6.1994,0,0
36.863,0.0001939,4.6714e+07,0,2.6678e-05,0.32888,1585.4,-18.39,0,486.39,7.6319e+05,-1.1282e+05,0,0,0,499.29,0.0025598,0,,1.9737,-6.1263,0,0
36.79,0.00019265,4.6621e+07,0,2.6677e-05,0.33446,1609.7,-18.487,0,459.01,7.6194e+05,-1.1665e+05,0,0,0,499.26,0.0024041,0,,2.0468,-6.0532,0,0
36.705,0.00019147,4.6513e+07,0,2.6676e-05,0.34057,1636,-18.656,0,438.23,7.6049e+05,-1.211e+05,0,0,0,499.23,0.0022871,0,,2.1199,-5.9801,0,0
36.62,0.00019029,4.6405e+07,0,2.6675e-05,0.34668,1662.3,-18.825,0,417.45,7.5904e+05,-1.2556e+05,0,0,0,499.2,0.0021702,0,,2.193,-5.907,0,0
