"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.9243,0.25943,4.8613,1.6648,1,0,-8.1,0,0
2.9239,0.25967,4.8607,1.6648,1,0.0731,-8.0269,0,0
2.9233,0.26012,4.8599,1.6648,1,0.1462,-7.9538,0,0
2.9225,0.26085,4.8588,1.6648,1,0.2193,-7.8807,0,0
2.9217,0.26191,4.8577,1.6648,1,0.2924,-7.8076,0,0
2.921,0.26312,4.8567,1.6648,1,0.3655,-7.7345,0,0
2.9193,0.26473,4.8544,1.6648,1,0.4386,-7.6614,0,0
2.9175,0.26647,4.8519,1.6647,1,0.5117,-7.5883,0,0
2.916,0.26856,4.8497,1.6647,1,0.5848,-7.5152,0,0
2.9144,0.27065,4.8476,1.6647,1,0.6579,-7.4421,0,0
2.9128,0.27273,4.8454,1.6646,1,0.731,-7.369,0,0
2.9101,0.27495,4.8416,1.6646,1,0.8041,-7.2959,0,0
2.907,0.27722,4.8374,1.6645,1,0.8772,-7.2228,0,0
2.9039,0.27948,4.8331,1.6645,1,0.9503,-7.1497,0,0
2.9009,0.282,4.8289,1.6644,1,1.0234,-7.0766,0,0
2.8981,0.2851,4.825,1.6644,1,1.0965,-7.0035,0,0
2.8952,0.2882,4.821,1.6643,1,1.1696,-6.9304,0,0
2.8924,0.2913,4.8171,1.6643,1,1.2427,-6.8573,0,0
2.8896,0.2944,4.8132,1.6642,1,1.3158,-6.7842,0,0
2.8868,0.29749,4.8093,1.6642,1,1.3889,-6.7111,0,0
2.8839,0.30059,4.8053,1.6641,1,1.462,-6.638,0,0
2.8804,0.30428,4.8004,1.6641,1,1.5351,-6.5649,0,0
2.8757,0.30883,4.7938,1.664,1,1.6082,-6.4918,0,0
2.871,0.31338,4.7873,1.6639,1,1.6813,-6.4187,0,0
2.8663,0.31793,4.7808,1.6638,1,1.7544,-6.3456,0,0
2.8617,0.32248,4.7743,1.6637,1,1.8275,-6.2725,0,0
2.857,0.32703,4.7678,1.6636,1,1.9006,-6.1994,0,0
2.8523,0.33158,4.7613,1.6635,1,1.9737,-6.1263,0,0
2.8467,0.33679,4.7535,1.6634,1,2.0468,-6.0532,0,0
2.84,0.34283,4.744,1.6633,1,2.1199,-5.9801,0,0
2.8332,0.34888,4.7346,1.6632,1,2.193,-5.907,0,0
