"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
177.8,0.22507,8.6047e+06,197.42,1,0,-8.1,0,0
177.75,0.22587,8.6005e+06,197.4,1,0.0731,-8.0269,0,0
177.7,0.22668,8.5964e+06,197.37,1,0.1462,-7.9538,0,0
177.65,0.22748,8.5922e+06,197.34,1,0.2193,-7.8807,0,0
177.61,0.22828,8.588e+06,197.31,1,0.2924,-7.8076,0,0
177.56,0.22909,8.5838e+06,197.28,1,0.3655,-7.7345,0,0
177.51,0.22989,8.5796e+06,197.26,1,0.4386,-7.6614,0,0
177.45,0.23084,8.5749e+06,197.23,1,0.5117,-7.5883,0,0
177.37,0.23254,8.5674e+06,197.18,1,0.5848,-7.5152,0,0
177.28,0.23424,8.5599e+06,197.13,1,0.6579,-7.4421,0,0
177.19,0.23593,8.5525e+06,197.08,1,0.731,-7.369,0,0
177.11,0.23763,8.545e+06,197.03,1,0.8041,-7.2959,0,0
177.02,0.23933,8.5376e+06,196.98,1,0.8772,-7.2228,0,0
176.93,0.24102,8.5301e+06,196.93,1,0.9503,-7.1497,0,0
176.83,0.24306,8.5212e+06,196.87,1,1.0234,-7.0766,0,0
176.68,0.24587,8.5089e+06,196.79,1,1.0965,-7.0035,0,0
176.54,0.24868,8.4966e+06,196.71,1,1.1696,-6.9304,0,0
176.39,0.25149,8.4842e+06,196.63,1,1.2427,-6.8573,0,0
176.25,0.2543,8.4719e+06,196.54,1,1.3158,-6.7842,0,0
176.1,0.25711,8.4596e+06,196.46,1,1.3889,-6.7111,0,0
175.96,0.25992,8.4473e+06,196.38,1,1.462,-6.638,0,0
175.78,0.26323,8.4326e+06,196.28,1,1.5351,-6.5649,0,0
175.57,0.26728,8.4146e+06,196.16,1,1.6082,-6.4918,0,0
175.36,0.27134,8.3965e+06,196.04,1,1.6813,-6.4187,0,0
175.14,0.27539,8.3785e+06,195.92,1,1.7544,-6.3456,0,0
174.93,0.27945,8.3604e+06,195.8,1,1.8275,-6.2725,0,0
174.71,0.2835,8.3424e+06,195.68,1,1.9006,-6.1994,0,0
174.5,0.28756,8.3243e+06,195.56,1,1.9737,-6.1263,0,0
174.25,0.29222,8.3031e+06,195.42,1,2.0468,-6.0532,0,0
173.94,0.29766,8.2778e+06,195.24,1,2.1199,-5.9801,0,0
173.64,0.30311,8.2525e+06,195.07,1,2.193,-5.907,0,0
173.34,0.30855,8.2271e+06,194.9,1,2.2661,-5.8339,0,0
173.03,0.314,8.2018e+06,194.73,1,2.3392,-5.7608,0,0
172.73,0.31944,8.1765e+06,194.56,1,2.4123,-5.6877,0,0
172.43,0.32489,8.1512e+06,194.38,1,2.4854,-5.6146,0,0
172.07,0.33097,8.122e+06,194.18,1,2.5585,-5.5415,0,0
171.66,0.33791,8.0877e+06,193.95,1,2.6316,-5.4684,0,0
171.24,0.34484,8.0535e+06,193.71,1,2.7047,-5.3953,0,0
170.83,0.35178,8.0192e+06,193.47,1,2.7778,-5.3222,0,0
170.41,0.35872,7.985e+06,193.23,1,2.8509,-5.2491,0,0
170,0.36566,7.9507e+06,192.99,1,2.924,-5.176,0,0
169.58,0.37259,7.9164e+06,192.75,1,2.9971,-5.1029,0,0
169.11,0.38017,7.878e+06,192.48,1,3.0702,-5.0298,0,0
168.55,0.3888,7.8327e+06,192.16,1,3.1433,-4.9567,0,0
167.99,0.39743,7.7874e+06,191.83,1,3.2164,-4.8836,0,0
167.43,0.40607,7.7421e+06,191.51,1,3.2895,-4.8105,0,0
166.87,0.4147,7.6968e+06,191.18,1,3.3626,-4.7374,0,0
166.31,0.42333,7.6515e+06,190.86,1,3.4357,-4.6643,0,0
165.75,0.43196,7.6062e+06,190.53,1,3.5088,-4.5912,0,0
165.14,0.44109,7.5574e+06,190.18,1,3.5819,-4.5181,0,0
164.41,0.45153,7.4992e+06,189.74,1,3.655,-4.445,0,0
163.67,0.46198,7.441e+06,189.31,1,3.7281,-4.3719,0,0
162.93,0.47242,7.3828e+06,188.87,1,3.8012,-4.2988,0,0
162.19,0.48287,7.3247e+06,188.44,1,3.8743,-4.2257,0,0
161.45,0.49331,7.2665e+06,188,1,3.9474,-4.1526,0,0
160.72,0.50376,7.2083e+06,187.57,1,4.0205,-4.0795,0,0
159.96,0.51441,7.1485e+06,187.12,1,4.0936,-4.0064,0,0
159.02,0.52663,7.0772e+06,186.56,1,4.1667,-3.9333,0,0
158.08,0.53885,7.0059e+06,185.99,1,4.2398,-3.8602,0,0
157.14,0.55107,6.9346e+06,185.43,1,4.3129,-3.7871,0,0
156.2,0.56328,6.8633e+06,184.87,1,4.386,-3.714,0,0
155.27,0.5755,6.792e+06,184.31,1,4.4591,-3.6409,0,0
154.33,0.58772,6.7206e+06,183.74,1,4.5322,-3.5678,0,0
153.39,0.59994,6.6493e+06,183.18,1,4.6053,-3.4947,0,0
152.28,0.61362,6.5688e+06,182.51,1,4.6784,-3.4216,0,0
151.16,0.62743,6.4874e+06,181.82,1,4.7515,-3.3485,0,0
150.04,0.64123,6.4061e+06,181.14,1,4.8246,-3.2754,0,0
148.92,0.65504,6.3248e+06,180.45,1,4.8977,-3.2023,0,0
147.79,0.66885,6.2435e+06,179.77,1,4.9708,-3.1292,0,0
146.67,0.68265,6.1621e+06,179.08,1,5.0439,-3.0561,0,0
145.55,0.69646,6.0808e+06,178.4,1,5.117,-2.983,0,0
144.32,0.71124,5.9953e+06,177.64,1,5.1901,-2.9099,0,0
143.05,0.72649,5.9079e+06,176.84,1,5.2632,-2.8368,0,0
141.77,0.74173,5.8204e+06,176.04,1,5.3363,-2.7637,0,0
140.49,0.75698,5.733e+06,175.24,1,5.4094,-2.6906,0,0
139.21,0.77222,5.6455e+06,174.44,1,5.4825,-2.6175,0,0
137.94,0.78747,5.5581e+06,173.65,1,5.5556,-2.5444,0,0
136.66,0.80271,5.4706e+06,172.85,1,5.6287,-2.4713,0,0
135.34,0.81846,5.3824e+06,172.01,1,5.7018,-2.3982,0,0
133.95,0.83504,5.2929e+06,171.11,1,5.7749,-2.3251,0,0
132.56,0.85162,5.2035e+06,170.21,1,5.848,-2.252,0,0
131.18,0.8682,5.114e+06,169.31,1,5.9211,-2.1789,0,0
129.79,0.88478,5.0246e+06,168.41,1,5.9942,-2.1058,0,0
128.4,0.90136,4.9351e+06,167.51,1,6.0673,-2.0327,0,0
127.01,0.91795,4.8456e+06,166.61,1,6.1404,-1.9596,0,0
125.62,0.93456,4.7562e+06,165.71,1,6.2135,-1.8865,0,0
124.16,0.95231,4.6684e+06,164.72,1,6.2866,-1.8134,0,0
122.7,0.97007,4.5806e+06,163.73,1,6.3597,-1.7403,0,0
121.24,0.98782,4.4928e+06,162.74,1,6.4328,-1.6672,0,0
119.78,1.0056,4.405e+06,161.76,1,6.5059,-1.5941,0,0
118.32,1.0233,4.3172e+06,160.77,1,6.579,-1.521,0,0
116.86,1.0411,4.2294e+06,159.78,1,6.6521,-1.4479,0,0
115.39,1.0588,4.1416e+06,158.8,1,6.7252,-1.3748,0,0
113.91,1.0772,4.0572e+06,157.78,1,6.7983,-1.3017,0,0
112.42,1.0959,3.9747e+06,156.74,1,6.8714,-1.2286,0,0
110.93,1.1145,3.8922e+06,155.7,1,6.9445,-1.1555,0,0
109.44,1.1332,3.8097e+06,154.66,1,7.0176,-1.0824,0,0
