"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.43418,5.3381e-05,1.3905e+05,0,7.2012e-06,3.3577,302.62,5.3214,0,204,13423,-1.4046e+06,0,0,0,103.86,0.025166,0,,0,10,0,0
0.43284,5.3486e-05,1.3862e+05,0,7.1965e-06,3.3589,301.68,5.826,0,204.46,13373,-1.4047e+06,0,0,0,103.79,0.025367,0,,0.016,10,0.016,0
0.43151,5.3591e-05,1.3818e+05,0,7.1917e-06,3.3602,300.75,6.3306,0,204.92,13323,-1.4048e+06,0,0,0,103.72,0.025569,0,,0.032,10,0.032,0
0.43018,5.3697e-05,1.3774e+05,0,7.187e-06,3.3614,299.81,6.8353,0,205.38,13272,-1.4049e+06,0,0,0,103.65,0.025771,0,,0.048,10,0.048,0
0.42884,5.3802e-05,1.3731e+05,0,7.1823e-06,3.3626,298.88,7.3399,0,205.84,13222,-1.405e+06,0,0,0,103.59,0.025973,0,,0.064,10,0.064,0
0.42751,5.3907e-05,1.3687e+05,0,7.1775e-06,3.3639,297.94,7.8445,0,206.3,13172,-1.405e+06,0,0,0,103.52,0.026175,0,,0.08,10,0.08,0
0.42617,5.4013e-05,1.3644e+05,0,7.1728e-06,3.3651,297.01,8.3491,0,206.76,13122,-1.4051e+06,0,0,0,103.45,0.026377,0,,0.096,10,0.096,0
0.42484,5.4118e-05,1.36e+05,0,7.168e-06,3.3663,296.07,8.8537,0,207.22,13072,-1.4052e+06,0,0,0,103.38,0.026578,0,,0.112,10,0.112,0
0.4235,5.4223e-05,1.3556e+05,0,7.1633e-06,3.3676,295.14,9.3583,0,207.68,13022,-1.4053e+06,0,0,0,103.32,0.02678,0,,0.128,10,0.128,0
0.42217,5.4329e-05,1.3513e+05,0,7.1586e-06,3.3688,294.2,9.8629,0,208.14,12971,-1.4054e+06,0,0,0,103.25,0.026982,0,,0.144,10,0.144,0
0.42083,5.4434e-05,1.3469e+05,0,7.1538e-06,3.37,293.27,10.368,0,208.6,12921,-1.4055e+06,0,0,0,103.18,0.027184,0,,0.16,10,0.16,0
0.4195,5.4539e-05,1.3426e+05,0,7.1491e-06,3.3713,292.34,10.872,0,209.06,12871,-1.4056e+06,0,0,0,103.11,0.027386,0,,0.176,10,0.176,0
0.41816,5.4644e-05,1.3382e+05,0,7.1443e-06,3.3725,291.4,11.377,0,209.52,12821,-1.4057e+06,0,0,0,103.05,0.027588,0,,0.192,10,0.192,0
0.41683,5.475e-05,1.3338e+05,0,7.1396e-06,3.3738,290.47,11.881,0,209.98,12771,-1.4058e+06,0,0,0,102.98,0.02779,0,,0.208,10,0.208,0
0.4155,5.4855e-05,1.3295e+05,0,7.1349e-06,3.375,289.53,12.386,0,210.44,12721,-1.4059e+06,0,0,0,102.91,0.027991,0,,0.224,10,0.224,0
0.41416,5.496e-05,1.3251e+05,0,7.1301e-06,3.3762,288.6,12.891,0,210.9,12670,-1.4059e+06,0,0,0,102.84,0.028193,0,,0.24,10,0.24,0
0.41283,5.5066e-05,1.3207e+05,0,7.1254e-06,3.3775,287.66,13.395,0,211.36,12620,-1.406e+06,0,0,0,102.78,0.028395,0,,0.256,10,0.256,0
0.41149,5.5171e-05,1.3164e+05,0,7.1206e-06,3.3787,286.73,13.9,0,211.82,12570,-1.4061e+06,0,0,0,102.71,0.028597,0,,0.272,10,0.272,0
0.41016,5.5276e-05,1.312e+05,0,7.1159e-06,3.3799,285.79,14.404,0,212.28,12520,-1.4062e+06,0,0,0,102.64,0.028799,0,,0.288,10,0.288,0
0.40882,5.5381e-05,1.3077e+05,0,7.1112e-06,3.3812,284.86,14.909,0,212.74,12470,-1.4063e+06,0,0,0,102.57,0.029001,0,,0.304,10,0.304,0
0.40749,5.5487e-05,1.3033e+05,0,7.1064e-06,3.3824,283.93,15.414,0,213.2,12420,-1.4064e+06,0,0,0,102.51,0.029203,0,,0.32,10,0.32,0
0.40615,5.5592e-05,1.2989e+05,0,7.1017e-06,3.3836,282.99,15.918,0,213.66,12369,-1.4065e+06,0,0,0,102.44,0.029404,0,,0.336,10,0.336,0
0.40482,5.5697e-05,1.2946e+05,0,7.097e-06,3.3849,282.06,16.423,0,214.12,12319,-1.4066e+06,0,0,0,102.37,0.029606,0,,0.352,10,0.352,0
0.40348,5.5803e-05,1.2902e+05,0,7.0922e-06,3.3861,281.12,16.927,0,214.58,12269,-1.4067e+06,0,0,0,102.3,0.029808,0,,0.368,10,0.368,0
0.40215,5.5908e-05,1.2858e+05,0,7.0875e-06,3.3873,280.19,17.432,0,215.04,12219,-1.4068e+06,0,0,0,102.23,0.03001,0,,0.384,10,0.384,0
0.40082,5.6013e-05,1.2815e+05,0,7.0827e-06,3.3886,279.25,17.937,0,215.5,12169,-1.4068e+06,0,0,0,102.17,0.030212,0,,0.4,10,0.4,0
0.39948,5.6118e-05,1.2771e+05,0,7.078e-06,3.3898,278.32,18.441,0,215.96,12119,-1.4069e+06,0,0,0,102.1,0.030414,0,,0.416,10,0.416,0
0.39815,5.6224e-05,1.2728e+05,0,7.0733e-06,3.3911,277.38,18.946,0,216.42,12068,-1.407e+06,0,0,0,102.03,0.030615,0,,0.432,10,0.432,0
0.39681,5.6329e-05,1.2684e+05,0,7.0685e-06,3.3923,276.45,19.45,0,216.88,12018,-1.4071e+06,0,0,0,101.96,0.030817,0,,0.448,10,0.448,0
0.39552,5.6425e-05,1.2642e+05,0,7.0639e-06,3.3935,275.54,19.948,0,217.35,11970,-1.4072e+06,0,0,0,101.9,0.031016,0,,0.464,10,0.464,0
0.39447,5.6538e-05,1.2607e+05,0,7.0601e-06,3.3946,274.78,20.403,0,217.85,11933,-1.4073e+06,0,0,0,101.85,0.031233,0,,0.48,10,0.48,0
0.39411,5.715e-05,1.2596e+05,0,7.0589e-06,3.3951,274.53,20.733,0,218.36,11921,-1.4073e+06,0,0,0,101.83,0.031728,0,,0.496,10,0.496,0
0.39378,5.7863e-05,1.2587e+05,0,7.0575e-06,3.3957,274.28,21.094,0,218.86,11909,-1.4073e+06,0,0,0,101.81,0.032256,0,,0.512,10,0.512,0
0.39345,5.8576e-05,1.2577e+05,0,7.0561e-06,3.3963,274.02,21.454,0,219.36,11897,-1.4073e+06,0,0,0,101.79,0.032783,0,,0.528,10,0.528,0
0.39312,5.9289e-05,1.2567e+05,0,7.0547e-06,3.3969,273.77,21.815,0,219.86,11886,-1.4073e+06,0,0,0,101.77,0.033311,0,,0.544,10,0.544,0
0.39278,6.0003e-05,1.2557e+05,0,7.0533e-06,3.3975,273.52,22.175,0,220.36,11874,-1.4074e+06,0,0,0,101.75,0.033839,0,,0.56,10,0.56,0
0.39245,6.0716e-05,1.2547e+05,0,7.0518e-06,3.3981,273.27,22.536,0,220.87,11862,-1.4074e+06,0,0,0,101.73,0.034366,0,,0.576,10,0.576,0
0.39212,6.1429e-05,1.2537e+05,0,7.0504e-06,3.3988,273.02,22.896,0,221.37,11850,-1.4074e+06,0,0,0,101.71,0.034894,0,,0.592,10,0.592,0
0.39179,6.2142e-05,1.2527e+05,0,7.049e-06,3.3994,272.77,23.257,0,221.87,11839,-1.4074e+06,0,0,0,101.69,0.035421,0,,0.608,10,0.608,0
0.39145,6.2855e-05,1.2517e+05,0,7.0476e-06,3.4,272.52,23.617,0,222.37,11827,-1.4075e+06,0,0,0,101.67,0.035949,0,,0.624,10,0.624,0
0.39112,6.3568e-05,1.2508e+05,0,7.0462e-06,3.4006,272.27,23.978,0,222.87,11815,-1.4075e+06,0,0,0,101.65,0.036476,0,,0.64,10,0.64,0
0.39079,6.4281e-05,1.2498e+05,0,7.0447e-06,3.4012,272.02,24.338,0,223.37,11804,-1.4075e+06,0,0,0,101.63,0.037004,0,,0.656,10,0.656,0
0.39045,6.4994e-05,1.2488e+05,0,7.0433e-06,3.4018,271.76,24.699,0,223.87,11792,-1.4075e+06,0,0,0,101.61,0.037531,0,,0.672,10,0.672,0
0.39012,6.5707e-05,1.2478e+05,0,7.0419e-06,3.4024,271.51,25.06,0,224.37,11780,-1.4075e+06,0,0,0,101.59,0.038059,0,,0.688,10,0.688,0
0.38979,6.6421e-05,1.2468e+05,0,7.0405e-06,3.4031,271.26,25.42,0,224.88,11768,-1.4076e+06,0,0,0,101.57,0.038586,0,,0.704,10,0.704,0
0.38946,6.7134e-05,1.2458e+05,0,7.0391e-06,3.4037,271.01,25.781,0,225.38,11757,-1.4076e+06,0,0,0,101.55,0.039114,0,,0.72,10,0.72,0
0.38912,6.7847e-05,1.2448e+05,0,7.0376e-06,3.4043,270.76,26.141,0,225.88,11745,-1.4076e+06,0,0,0,101.53,0.039641,0,,0.736,10,0.736,0
0.38879,6.856e-05,1.2438e+05,0,7.0362e-06,3.4049,270.51,26.502,0,226.38,11733,-1.4076e+06,0,0,0,101.51,0.040169,0,,0.752,10,0.752,0
0.38846,6.9273e-05,1.2429e+05,0,7.0348e-06,3.4055,270.26,26.862,0,226.88,11722,-1.4076e+06,0,0,0,101.49,0.040696,0,,0.768,10,0.768,0
0.38813,6.9986e-05,1.2419e+05,0,7.0334e-06,3.4061,270.01,27.223,0,227.38,11710,-1.4077e+06,0,0,0,101.47,0.041224,0,,0.784,10,0.784,0
0.38779,7.0699e-05,1.2409e+05,0,7.032e-06,3.4068,269.76,27.583,0,227.88,11698,-1.4077e+06,0,0,0,101.45,0.041752,0,,0.8,10,0.8,0
0.38746,7.1412e-05,1.2399e+05,0,7.0305e-06,3.4074,269.5,27.944,0,228.38,11687,-1.4077e+06,0,0,0,101.43,0.042279,0,,0.816,10,0.816,0
0.38713,7.2125e-05,1.2389e+05,0,7.0291e-06,3.408,269.25,28.305,0,228.89,11675,-1.4077e+06,0,0,0,101.41,0.042807,0,,0.832,10,0.832,0
0.38679,7.2838e-05,1.2379e+05,0,7.0277e-06,3.4086,269,28.665,0,229.39,11663,-1.4077e+06,0,0,0,101.39,0.043334,0,,0.848,10,0.848,0
0.38646,7.3552e-05,1.2369e+05,0,7.0263e-06,3.4092,268.75,29.026,0,229.89,11651,-1.4078e+06,0,0,0,101.37,0.043862,0,,0.864,10,0.864,0
0.38613,7.4265e-05,1.2359e+05,0,7.0248e-06,3.4098,268.5,29.386,0,230.39,11640,-1.4078e+06,0,0,0,101.35,0.044389,0,,0.88,10,0.88,0
0.3858,7.4978e-05,1.235e+05,0,7.0234e-06,3.4104,268.25,29.747,0,230.89,11628,-1.4078e+06,0,0,0,101.33,0.044917,0,,0.896,10,0.896,0
0.38546,7.5691e-05,1.234e+05,0,7.022e-06,3.4111,268,30.107,0,231.39,11616,-1.4078e+06,0,0,0,101.31,0.045444,0,,0.912,10,0.912,0
0.38513,7.6404e-05,1.233e+05,0,7.0206e-06,3.4117,267.75,30.468,0,231.89,11605,-1.4078e+06,0,0,0,101.29,0.045972,0,,0.928,10,0.928,0
0.3848,7.7117e-05,1.232e+05,0,7.0192e-06,3.4123,267.5,30.828,0,232.39,11593,-1.4079e+06,0,0,0,101.27,0.046499,0,,0.944,10,0.944,0
0.38469,7.8411e-05,1.2317e+05,0,7.018e-06,3.4128,267.4,31.155,0,232.67,11587,-1.4079e+06,0,0,0,101.26,0.047363,0,,0.96,10,0.96,0
0.38466,7.9935e-05,1.2317e+05,0,7.0169e-06,3.4132,267.36,31.467,0,232.86,11584,-1.4079e+06,0,0,0,101.24,0.048361,0,,0.976,10,0.976,0
0.38464,8.1458e-05,1.2317e+05,0,7.0158e-06,3.4136,267.33,31.78,0,233.05,11581,-1.4079e+06,0,0,0,101.23,0.049358,0,,0.992,10,0.992,0
0.38462,8.2982e-05,1.2317e+05,0,7.0147e-06,3.4141,267.29,32.093,0,233.24,11577,-1.4079e+06,0,0,0,101.21,0.050356,0,,1.008,10,1.008,0
0.38459,8.4506e-05,1.2317e+05,0,7.0137e-06,3.4145,267.26,32.406,0,233.43,11574,-1.4079e+06,0,0,0,101.19,0.051353,0,,1.024,10,1.024,0
0.38457,8.603e-05,1.2317e+05,0,7.0126e-06,3.4149,267.22,32.718,0,233.62,11570,-1.4079e+06,0,0,0,101.18,0.05235,0,,1.04,10,1.04,0
0.38455,8.7553e-05,1.2317e+05,0,7.0115e-06,3.4154,267.19,33.031,0,233.81,11567,-1.4079e+06,0,0,0,101.16,0.053348,0,,1.056,10,1.056,0
0.38452,8.9077e-05,1.2318e+05,0,7.0104e-06,3.4158,267.15,33.344,0,234,11564,-1.4079e+06,0,0,0,101.15,0.054345,0,,1.072,10,1.072,0
0.3845,9.0601e-05,1.2318e+05,0,7.0093e-06,3.4163,267.12,33.656,0,234.19,11560,-1.4079e+06,0,0,0,101.13,0.055342,0,,1.088,10,1.088,0
0.38448,9.2125e-05,1.2318e+05,0,7.0082e-06,3.4167,267.08,33.969,0,234.38,11557,-1.4079e+06,0,0,0,101.12,0.05634,0,,1.104,10,1.104,0
0.38445,9.3648e-05,1.2318e+05,0,7.0072e-06,3.4171,267.05,34.282,0,234.57,11554,-1.4079e+06,0,0,0,101.1,0.057337,0,,1.12,10,1.12,0
0.38443,9.5172e-05,1.2318e+05,0,7.0061e-06,3.4176,267.02,34.595,0,234.76,11550,-1.4079e+06,0,0,0,101.09,0.058335,0,,1.136,10,1.136,0
0.3844,9.6696e-05,1.2318e+05,0,7.005e-06,3.418,266.98,34.907,0,234.95,11547,-1.408e+06,0,0,0,101.07,0.059332,0,,1.152,10,1.152,0
0.38438,9.822e-05,1.2318e+05,0,7.0039e-06,3.4184,266.95,35.22,0,235.14,11544,-1.408e+06,0,0,0,101.05,0.060329,0,,1.168,10,1.168,0
0.38436,9.9743e-05,1.2318e+05,0,7.0028e-06,3.4189,266.91,35.533,0,235.33,11540,-1.408e+06,0,0,0,101.04,0.061327,0,,1.184,10,1.184,0
0.38433,0.00010127,1.2318e+05,0,7.0017e-06,3.4193,266.88,35.845,0,235.52,11537,-1.408e+06,0,0,0,101.02,0.062324,0,,1.2,10,1.2,0
0.3843,0.00010297,1.2318e+05,0,7.0005e-06,3.4198,266.83,36.168,0,235.72,11533,-1.408e+06,0,0,0,101.01,0.063411,0,,1.216,10,1.216,0
0.38425,0.00010516,1.2317e+05,0,6.9989e-06,3.4204,266.77,36.52,0,235.94,11529,-1.408e+06,0,0,0,100.98,0.06475,0,,1.232,10,1.232,0
0.3842,0.00010735,1.2316e+05,0,6.9973e-06,3.421,266.71,36.871,0,236.17,11525,-1.408e+06,0,0,0,100.96,0.066088,0,,1.248,10,1.248,0
0.38415,0.00010954,1.2315e+05,0,6.9958e-06,3.4216,266.65,37.222,0,236.4,11520,-1.408e+06,0,0,0,100.94,0.067426,0,,1.264,10,1.264,0
0.38409,0.00011173,1.2314e+05,0,6.9942e-06,3.4222,266.59,37.573,0,236.63,11516,-1.408e+06,0,0,0,100.92,0.068764,0,,1.28,10,1.28,0
0.38415,0.0001141,1.2317e+05,0,6.9931e-06,3.4226,266.59,37.909,0,236.86,11515,-1.408e+06,0,0,0,100.9,0.070239,0,,1.296,10,1.296,0
0.38432,0.00011666,1.2322e+05,0,6.9927e-06,3.4228,266.67,38.228,0,237.07,11519,-1.408e+06,0,0,0,100.89,0.071856,0,,1.312,10,1.312,0
0.38449,0.00011922,1.2328e+05,0,6.9922e-06,3.423,266.75,38.548,0,237.29,11523,-1.408e+06,0,0,0,100.89,0.073472,0,,1.328,10,1.328,0
0.38466,0.00012177,1.2334e+05,0,6.9917e-06,3.4231,266.83,38.867,0,237.5,11527,-1.408e+06,0,0,0,100.88,0.075088,0,,1.344,10,1.344,0
