"Density","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.6983,1.9516e+06,0,2.0058e-05,0.26715,767.26,-3.0058,0,7.6534e+05,9.4396e+18,0,0,0,334.73,0,,1.0965,-7.0035,0,0
7.6916,1.9501e+06,0,2.0054e-05,0.2699,774.37,-3.0074,0,7.6444e+05,9.4269e+18,0,0,0,334.64,0,,1.1696,-6.9304,0,0
7.6844,1.9485e+06,0,2.0049e-05,0.27275,781.68,-3.1099,0,7.6349e+05,9.4134e+18,0,0,0,334.53,0,,1.2427,-6.8573,0,0
7.6782,1.9471e+06,0,2.0045e-05,0.27534,788.37,-2.9637,0,7.6267e+05,9.4017e+18,0,0,0,334.44,0,,1.3158,-6.7842,0,0
7.6722,1.9459e+06,0,2.0041e-05,0.27798,795.2,-2.795,0,7.6186e+05,9.3902e+18,0,0,0,334.35,0,,1.3889,-6.7111,0,0
7.6665,1.9447e+06,0,2.0036e-05,0.28121,803.7,-2.7636,0,7.6103e+05,9.3785e+18,0,0,0,334.23,0,,1.462,-6.638,0,0
7.6593,1.9432e+06,0,2.003e-05,0.28478,812.98,-2.7398,0,7.6004e+05,9.3644e+18,0,0,0,334.11,0,,1.5351,-6.5649,0,0
7.6502,1.9413e+06,0,2.0024e-05,0.28885,823.43,-2.7273,0,7.588e+05,9.3467e+18,0,0,0,333.96,0,,1.6082,-6.4918,0,0
7.641,1.9393e+06,0,2.0017e-05,0.29261,832.98,-2.7228,0,7.5756e+05,9.3291e+18,0,0,0,333.82,0,,1.6813,-6.4187,0,0
7.6319,1.9373e+06,0,2.0011e-05,0.29623,842.08,-2.7224,0,7.5633e+05,9.3116e+18,0,0,0,333.67,0,,1.7544,-6.3456,0,0
7.6264,1.9365e+06,0,2.0005e-05,0.30038,853.13,-1.6996,0,7.5549e+05,9.2998e+18,0,0,0,333.54,0,,1.8275,-6.2725,0,0
7.6139,1.9335e+06,0,1.9995e-05,0.30535,865.51,-2.1338,0,7.5372e+05,9.2746e+18,0,0,0,333.31,0,,1.9006,-6.1994,0,0
7.6027,1.9311e+06,0,1.9986e-05,0.30986,876.76,-2.203,0,7.522e+05,9.253e+18,0,0,0,333.13,0,,1.9737,-6.1263,0,0
7.5913,1.9286e+06,0,1.9976e-05,0.31504,889.78,-2.2166,0,7.5058e+05,9.23e+18,0,0,0,332.91,0,,2.0468,-6.0532,0,0
7.5775,1.9255e+06,0,1.9966e-05,0.32029,902.66,-2.592,0,7.487e+05,9.2034e+18,0,0,0,332.68,0,,2.1199,-5.9801,0,0
7.5654,1.9229e+06,0,1.9956e-05,0.32547,915.5,-2.8126,0,7.4702e+05,9.1795e+18,0,0,0,332.46,0,,2.193,-5.907,0,0
7.5517,1.92e+06,0,1.9946e-05,0.331,929.03,-2.822,0,7.4514e+05,9.1527e+18,0,0,0,332.23,0,,2.2661,-5.8339,0,0
7.5372,1.9169e+06,0,1.9934e-05,0.33716,944.12,-2.8219,0,7.4311e+05,9.124e+18,0,0,0,331.96,0,,2.3392,-5.7608,0,0
7.5211,1.9134e+06,0,1.9922e-05,0.34331,958.91,-2.859,0,7.4093e+05,9.093e+18,0,0,0,331.69,0,,2.4123,-5.6877,0,0
7.5055,1.9101e+06,0,1.991e-05,0.34908,972.62,-2.8936,0,7.3882e+05,9.063e+18,0,0,0,331.44,0,,2.4854,-5.6146,0,0
7.4894,1.9067e+06,0,1.9897e-05,0.3558,988.76,-2.928,0,7.3657e+05,9.031e+18,0,0,0,331.14,0,,2.5585,-5.5415,0,0
7.4709,1.9026e+06,0,1.9882e-05,0.36258,1004.6,-2.937,0,7.3402e+05,8.9949e+18,0,0,0,330.81,0,,2.6316,-5.4684,0,0
7.4538,1.8989e+06,0,1.9869e-05,0.36872,1018.9,-2.7582,0,7.3169e+05,8.9618e+18,0,0,0,330.51,0,,2.7047,-5.3953,0,0
7.4367,1.8952e+06,0,1.9854e-05,0.37545,1034.6,-2.6378,0,7.2931e+05,8.928e+18,0,0,0,330.2,0,,2.7778,-5.3222,0,0
7.4156,1.8907e+06,0,1.9837e-05,0.38335,1052.7,-2.6157,0,7.264e+05,8.8867e+18,0,0,0,329.82,0,,2.8509,-5.2491,0,0
7.3933,1.8859e+06,0,1.982e-05,0.391,1069.9,-2.5475,0,7.2339e+05,8.844e+18,0,0,0,329.44,0,,2.924,-5.176,0,0
7.3714,1.8812e+06,0,1.9802e-05,0.39891,1087.7,-2.5233,0,7.2038e+05,8.8012e+18,0,0,0,329.04,0,,2.9971,-5.1029,0,0
7.3483,1.8762e+06,0,1.9784e-05,0.40684,1105.1,-2.5108,0,7.1723e+05,8.7564e+18,0,0,0,328.64,0,,3.0702,-5.0298,0,0
7.3246,1.8711e+06,0,1.9764e-05,0.41518,1123.4,-2.4505,0,7.1398e+05,8.7103e+18,0,0,0,328.2,0,,3.1433,-4.9567,0,0
7.2992,1.8656e+06,0,1.9744e-05,0.42344,1141,-2.3427,0,7.1055e+05,8.6617e+18,0,0,0,327.77,0,,3.2164,-4.8836,0,0
7.2753,1.8604e+06,0,1.9724e-05,0.43177,1158.8,-2.1899,0,7.0726e+05,8.6148e+18,0,0,0,327.32,0,,3.2895,-4.8105,0,0
7.2481,1.8546e+06,0,1.9701e-05,0.44114,1178.6,-2.1398,0,7.035e+05,8.5614e+18,0,0,0,326.8,0,,3.3626,-4.7374,0,0
7.2193,1.8482e+06,0,1.9677e-05,0.45004,1196.7,-1.7753,0,6.9961e+05,8.5063e+18,0,0,0,326.29,0,,3.4357,-4.6643,0,0
7.188,1.8414e+06,0,1.9652e-05,0.45994,1216.7,-1.7972,0,6.9536e+05,8.4458e+18,0,0,0,325.72,0,,3.5088,-4.5912,0,0
7.1569,1.8346e+06,0,1.9626e-05,0.46962,1235.8,-1.8332,0,6.9116e+05,8.3862e+18,0,0,0,325.16,0,,3.5819,-4.5181,0,0
7.1241,1.8274e+06,0,1.9599e-05,0.47971,1255.4,-1.8527,0,6.8672e+05,8.3232e+18,0,0,0,324.56,0,,3.655,-4.445,0,0
7.0901,1.82e+06,0,1.9571e-05,0.49007,1275.2,-1.8954,0,6.8214e+05,8.2582e+18,0,0,0,323.94,0,,3.7281,-4.3719,0,0
7.055,1.8124e+06,0,1.9542e-05,0.50034,1294.3,-1.9792,0,6.7746e+05,8.1917e+18,0,0,0,323.32,0,,3.8012,-4.2988,0,0
7.0185,1.8043e+06,0,1.9511e-05,0.51109,1313.8,-1.9365,0,6.7254e+05,8.1219e+18,0,0,0,322.64,0,,3.8743,-4.2257,0,0
6.9812,1.7961e+06,0,1.948e-05,0.52192,1333.1,-1.9092,0,6.6754e+05,8.0509e+18,0,0,0,321.95,0,,3.9474,-4.1526,0,0
6.9428,1.7877e+06,0,1.9447e-05,0.53298,1352.4,-1.861,0,6.6241e+05,7.978e+18,0,0,0,321.24,0,,4.0205,-4.0795,0,0
6.9026,1.7789e+06,0,1.9413e-05,0.54443,1371.8,-1.8059,0,6.5704e+05,7.9017e+18,0,0,0,320.5,0,,4.0936,-4.0064,0,0
6.8619,1.77e+06,0,1.9379e-05,0.55588,1390.8,-1.6727,0,6.5162e+05,7.8248e+18,0,0,0,319.74,0,,4.1667,-3.9333,0,0
6.8199,1.7609e+06,0,1.9342e-05,0.56772,1410,-1.5095,0,6.4604e+05,7.7456e+18,0,0,0,318.95,0,,4.2398,-3.8602,0,0
6.7767,1.7514e+06,0,1.9305e-05,0.57975,1428.9,-1.4749,0,6.4031e+05,7.6641e+18,0,0,0,318.14,0,,4.3129,-3.7871,0,0
6.7324,1.7416e+06,0,1.9267e-05,0.59173,1447,-1.4113,0,6.3445e+05,7.5809e+18,0,0,0,317.3,0,,4.386,-3.714,0,0
6.687,1.7316e+06,0,1.9227e-05,0.60401,1465.1,-1.3684,0,6.2845e+05,7.4958e+18,0,0,0,316.44,0,,4.4591,-3.6409,0,0
6.6397,1.7212e+06,0,1.9185e-05,0.61668,1483.1,-1.3127,0,6.2222e+05,7.4073e+18,0,0,0,315.53,0,,4.5322,-3.5678,0,0
6.5912,1.7105e+06,0,1.9142e-05,0.6295,1500.7,-1.2683,0,6.1586e+05,7.317e+18,0,0,0,314.6,0,,4.6053,-3.4947,0,0
6.5415,1.6995e+06,0,1.9098e-05,0.6425,1517.8,-1.2286,0,6.0936e+05,7.2247e+18,0,0,0,313.65,0,,4.6784,-3.4216,0,0
6.4904,1.6882e+06,0,1.9053e-05,0.65568,1534.4,-1.1886,0,6.0272e+05,7.1303e+18,0,0,0,312.67,0,,4.7515,-3.3485,0,0
6.4381,1.6766e+06,0,1.9006e-05,0.66906,1550.6,-1.1478,0,5.9593e+05,7.0339e+18,0,0,0,311.66,0,,4.8246,-3.2754,0,0
6.3846,1.6647e+06,0,1.8957e-05,0.68263,1566.3,-1.1062,0,5.8901e+05,6.9357e+18,0,0,0,310.62,0,,4.8977,-3.2023,0,0
6.3301,1.6525e+06,0,1.8908e-05,0.69639,1581.5,-1.0634,0,5.8198e+05,6.8358e+18,0,0,0,309.56,0,,4.9708,-3.1292,0,0
6.275,1.6403e+06,0,1.8858e-05,0.71011,1595.9,-1.0146,0,5.7493e+05,6.7357e+18,0,0,0,308.49,0,,5.0439,-3.0561,0,0
6.2181,1.6276e+06,0,1.8806e-05,0.72427,1610,-0.95838,0,5.6765e+05,6.6323e+18,0,0,0,307.37,0,,5.117,-2.983,0,0
6.1619,1.615e+06,0,1.8754e-05,0.73818,1623.1,-0.93264,0,5.6047e+05,6.5304e+18,0,0,0,306.26,0,,5.1901,-2.9099,0,0
6.1041,1.602e+06,0,1.87e-05,0.75226,1635.5,-0.86729,0,5.5314e+05,6.4263e+18,0,0,0,305.11,0,,5.2632,-2.8368,0,0
6.0435,1.5883e+06,0,1.8643e-05,0.76698,1647.7,-0.80376,0,5.4548e+05,6.3176e+18,0,0,0,303.9,0,,5.3363,-2.7637,0,0
5.983,1.5746e+06,0,1.8586e-05,0.78157,1658.9,-0.7777,0,5.3785e+05,6.2092e+18,0,0,0,302.68,0,,5.4094,-2.6906,0,0
5.9219,1.5607e+06,0,1.8527e-05,0.79628,1669.4,-0.73081,0,5.3017e+05,6.1001e+18,0,0,0,301.43,0,,5.4825,-2.6175,0,0
5.8602,1.5467e+06,0,1.8467e-05,0.8111,1679.2,-0.67807,0,5.2243e+05,5.9902e+18,0,0,0,300.17,0,,5.5556,-2.5444,0,0
5.7978,1.5324e+06,0,1.8406e-05,0.826,1688.2,-0.62496,0,5.1466e+05,5.8799e+18,0,0,0,298.88,0,,5.6287,-2.4713,0,0
5.7349,1.5181e+06,0,1.8344e-05,0.841,1696.5,-0.57087,0,5.0685e+05,5.769e+18,0,0,0,297.58,0,,5.7018,-2.3982,0,0
5.6715,1.5035e+06,0,1.8281e-05,0.85608,1704.1,-0.51697,0,4.9902e+05,5.6577e+18,0,0,0,296.25,0,,5.7749,-2.3251,0,0
5.6075,1.4889e+06,0,1.8217e-05,0.87127,1710.8,-0.46296,0,4.9115e+05,5.546e+18,0,0,0,294.91,0,,5.848,-2.252,0,0
5.543,1.474e+06,0,1.8152e-05,0.88657,1716.9,-0.40852,0,4.8326e+05,5.4339e+18,0,0,0,293.55,0,,5.9211,-2.1789,0,0
5.4779,1.459e+06,0,1.8086e-05,0.90199,1722.1,-0.35281,0,4.7534e+05,5.3214e+18,0,0,0,292.16,0,,5.9942,-2.1058,0,0
5.4124,1.4439e+06,0,1.8019e-05,0.91753,1726.7,-0.2959,0,4.6739e+05,5.2086e+18,0,0,0,290.76,0,,6.0673,-2.0327,0,0
5.3462,1.4286e+06,0,1.795e-05,0.9332,1730.5,-0.23779,0,4.5941e+05,5.0953e+18,0,0,0,289.33,0,,6.1404,-1.9596,0,0
5.2795,1.4131e+06,0,1.788e-05,0.94901,1733.5,-0.17783,0,4.5141e+05,4.9816e+18,0,0,0,287.88,0,,6.2135,-1.8865,0,0
5.2123,1.3974e+06,0,1.7809e-05,0.96496,1735.7,-0.12011,0,4.4338e+05,4.8677e+18,0,0,0,286.41,0,,6.2866,-1.8134,0,0
5.1445,1.3816e+06,0,1.7737e-05,0.98104,1737.1,-0.059455,0,4.3533e+05,4.7534e+18,0,0,0,284.92,0,,6.3597,-1.7403,0,0
5.0762,1.3656e+06,0,1.7663e-05,0.99728,1737.8,0.0027132,0,4.2726e+05,4.6388e+18,0,0,0,283.4,0,,6.4328,-1.6672,0,0
5.0073,1.3494e+06,0,1.7588e-05,1.0137,1737.6,0.064448,0,4.1917e+05,4.5239e+18,0,0,0,281.85,0,,6.5059,-1.5941,0,0
4.9381,1.3331e+06,0,1.7511e-05,1.0302,1736.7,0.1212,0,4.1108e+05,4.4089e+18,0,0,0,280.29,0,,6.579,-1.521,0,0
4.8686,1.3166e+06,0,1.7433e-05,1.0469,1735,0.17893,0,4.0299e+05,4.2941e+18,0,0,0,278.7,0,,6.6521,-1.4479,0,0
4.7986,1.3e+06,0,1.7354e-05,1.0637,1732.5,0.23844,0,3.949e+05,4.1792e+18,0,0,0,277.08,0,,6.7252,-1.3748,0,0
4.7283,1.2832e+06,0,1.7273e-05,1.0807,1729.2,0.29427,0,3.8681e+05,4.0643e+18,0,0,0,275.45,0,,6.7983,-1.3017,0,0
4.6576,1.2664e+06,0,1.7192e-05,1.0978,1725.2,0.34216,0,3.7874e+05,3.9497e+18,0,0,0,273.79,0,,6.8714,-1.2286,0,0
4.5868,1.2494e+06,0,1.7109e-05,1.1151,1720.4,0.38576,0,3.7069e+05,3.8354e+18,0,0,0,272.11,0,,6.9445,-1.1555,0,0
4.5154,1.2322e+06,0,1.7024e-05,1.1326,1714.8,0.41028,0,3.6264e+05,3.7211e+18,0,0,0,270.41,0,,7.0176,-1.0824,0,0
4.4445,1.2152e+06,0,1.6939e-05,1.1502,1708.7,0.49127,0,3.5469e+05,3.6082e+18,0,0,0,268.7,0,,7.0907,-1.0093,0,0
4.3728,1.1978e+06,0,1.6852e-05,1.168,1701.6,0.54571,0,3.467e+05,3.4947e+18,0,0,0,266.96,0,,7.1638,-0.9362,0,0
4.3014,1.1805e+06,0,1.6764e-05,1.1859,1693.9,0.59705,0,3.388e+05,3.3825e+18,0,0,0,265.2,0,,7.2369,-0.8631,0,0
4.2298,1.1631e+06,0,1.6674e-05,1.204,1685.4,0.65064,0,3.3093e+05,3.2708e+18,0,0,0,263.42,0,,7.31,-0.79,0,0
4.1582,1.1456e+06,0,1.6584e-05,1.2222,1676.2,0.69839,0,3.231e+05,3.1597e+18,0,0,0,261.63,0,,7.3831,-0.7169,0,0
4.0864,1.1281e+06,0,1.6492e-05,1.2407,1666.4,0.74235,0,3.1532e+05,3.0492e+18,0,0,0,259.81,0,,7.4562,-0.6438,0,0
4.0151,1.1106e+06,0,1.64e-05,1.2591,1655.8,0.78627,0,3.0765e+05,2.9402e+18,0,0,0,257.99,0,,7.5293,-0.5707,0,0
3.9438,1.093e+06,0,1.6306e-05,1.2778,1644.6,1.0751,0,3.0002e+05,2.8319e+18,0,0,0,256.14,0,,7.6024,-0.4976,0,0
3.8727,1.0754e+06,0,1.621e-05,1.2966,1632.8,1.1945,0,2.9247e+05,2.7247e+18,0,0,0,254.28,0,,7.6755,-0.4245,0,0
3.8018,1.0579e+06,0,1.6114e-05,1.3158,1620.6,1.2187,0,2.8499e+05,2.6184e+18,0,0,0,252.4,0,,7.7486,-0.3514,0,0
3.7333,1.0409e+06,0,1.602e-05,1.3344,1608,1.2082,0,2.7783e+05,2.5168e+18,0,0,0,250.57,0,,7.8217,-0.2783,0,0
3.665,1.0239e+06,0,1.5925e-05,1.3532,1594.9,1.2118,0,2.7073e+05,2.416e+18,0,0,0,248.72,0,,7.8948,-0.2052,0,0
3.5973,1.007e+06,0,1.5829e-05,1.3721,1581.3,1.2219,0,2.6375e+05,2.3169e+18,0,0,0,246.87,0,,7.9679,-0.1321,0,0
3.5308,9.903e+05,0,1.5733e-05,1.3908,1567.4,1.2142,0,2.5695e+05,2.2202e+18,0,0,0,245.03,0,,8.041,-0.059,0,0
3.4653,9.7386e+05,0,1.5638e-05,1.4095,1553.2,1.2241,0,2.5031e+05,2.1259e+18,0,0,0,243.2,0,,8.1141,0.0141,0,0
3.4008,9.5758e+05,0,1.5542e-05,1.4281,1538.7,1.2468,0,2.438e+05,2.0335e+18,0,0,0,241.38,0,,8.1872,0.0872,0,0
3.3368,9.414e+05,0,1.5446e-05,1.4469,1523.7,1.2539,0,2.374e+05,1.9427e+18,0,0,0,239.55,0,,8.2603,0.1603,0,0
3.2733,9.2529e+05,0,1.535e-05,1.4658,1508.4,1.2804,0,2.311e+05,1.8531e+18,0,0,0,237.71,0,,8.3334,0.2334,0,0
3.2099,9.0915e+05,0,1.5251e-05,1.4849,1492.6,1.2992,0,2.2485e+05,1.7644e+18,0,0,0,235.85,0,,8.4065,0.3065,0,0
3.1464,8.9295e+05,0,1.5151e-05,1.5043,1476.3,1.3131,0,2.1865e+05,1.6763e+18,0,0,0,233.97,0,,8.4796,0.3796,0,0
3.0822,8.7651e+05,0,1.5048e-05,1.5244,1459.4,1.2996,0,2.124e+05,1.5877e+18,0,0,0,232.02,0,,8.5527,0.4527,0,0
3.0179,8.5995e+05,0,1.4944e-05,1.5446,1441.8,1.2988,0,2.0622e+05,1.4999e+18,0,0,0,230.07,0,,8.6258,0.5258,0,0
2.9532,8.4327e+05,0,1.4838e-05,1.5651,1423.5,1.3682,0,2.0008e+05,1.4127e+18,0,0,0,228.11,0,,8.6989,0.5989,0,0
2.8872,8.2623e+05,0,1.4728e-05,1.5867,1404.5,1.4526,0,1.9385e+05,1.3242e+18,0,0,0,226.06,0,,8.772,0.672,0,0
2.8182,8.0834e+05,0,1.4609e-05,1.6098,1384.1,1.4772,0,1.8738e+05,1.2323e+18,0,0,0,223.87,0,,8.8451,0.7451,0,0
2.7474,7.8988e+05,0,1.4485e-05,1.6339,1362.5,1.4455,0,1.8081e+05,1.139e+18,0,0,0,221.59,0,,8.9182,0.8182,0,0
2.6843,7.7343e+05,0,1.4374e-05,1.6557,1342.8,1.6311,0,1.7503e+05,1.057e+18,0,0,0,219.55,0,,8.9913,0.8913,0,0
2.6235,7.577e+05,0,1.4265e-05,1.6775,1323.6,2.1912,0,1.6952e+05,9.7867e+17,0,0,0,217.55,0,,9.0644,0.9644,0,0
2.563,7.4183e+05,0,1.4151e-05,1.6999,1304,2.1745,0,1.6403e+05,9.0075e+17,0,0,0,215.48,0,,9.1375,1.0375,0,0
2.513,7.2861e+05,0,1.4057e-05,1.7182,1287.3,1.4266,0,1.5956e+05,8.3721e+17,0,0,0,213.77,0,,9.2106,1.1106,0,0
2.4806,7.1993e+05,0,1.3996e-05,1.7299,1276.1,0.46705,0,1.5668e+05,7.9641e+17,0,0,0,212.67,0,,9.2837,1.1837,0,0
2.4749,7.1796e+05,0,1.3982e-05,1.7313,1273.4,0.054601,0,1.5614e+05,7.8876e+17,0,0,0,212.43,0,,9.3568,1.2568,0,0
2.4859,7.2069e+05,0,1.4002e-05,1.7268,1276.9,-0.71322,0,1.5711e+05,8.0242e+17,0,0,0,212.79,0,,9.4299,1.3299,0,0
2.522,7.3004e+05,0,1.4071e-05,1.7129,1288.7,-1.4395,0,1.6031e+05,8.4795e+17,0,0,0,214.02,0,,9.503,1.403,0,0
2.5897,7.4763e+05,0,1.4198e-05,1.6875,1310.6,-1.9821,0,1.6639e+05,9.3427e+17,0,0,0,216.33,0,,9.5761,1.4761,0,0
2.6861,7.7272e+05,0,1.4374e-05,1.6526,1341.2,-2.4634,0,1.7515e+05,1.0587e+18,0,0,0,219.55,0,,9.6492,1.5492,0,0
2.8018,8.0253e+05,0,1.4581e-05,1.6117,1376.1,-1.9775,0,1.8585e+05,1.2105e+18,0,0,0,223.34,0,,9.7223,1.6223,0,0
2.9019,8.2827e+05,0,1.4761e-05,1.5764,1404.4,-1.1433,0,1.9537e+05,1.3458e+18,0,0,0,226.68,0,,9.7954,1.6954,0,0
2.9482,8.4057e+05,0,1.4827e-05,1.564,1419.4,-0.94672,0,1.9955e+05,1.4051e+18,0,0,0,227.89,0,,9.8685,1.7685,0,0
2.9559,8.4311e+05,0,1.4834e-05,1.5637,1423.2,-0.33949,0,2.0019e+05,1.4142e+18,0,0,0,228.03,0,,9.9416,1.8416,0,0
2.9487,8.4166e+05,0,1.4831e-05,1.5655,1421.3,0.5328,0,1.9966e+05,1.4066e+18,0,0,0,227.98,0,,10.015,1.9147,0,0
2.9255,8.3566e+05,0,1.479e-05,1.5734,1414.8,1.5017,0,1.9742e+05,1.3749e+18,0,0,0,227.22,0,,10.088,1.9878,0,0
2.8754,8.2268e+05,0,1.4705e-05,1.5899,1400.3,2.1613,0,1.9269e+05,1.3077e+18,0,0,0,225.63,0,,10.161,2.0609,0,0
2.8045,8.0422e+05,0,1.4584e-05,1.6134,1379,2.0413,0,1.8607e+05,1.2138e+18,0,0,0,223.39,0,,10.234,2.134,0,0
2.7352,7.8618e+05,0,1.4462e-05,1.6372,1357.9,1.9488,0,1.7965e+05,1.1226e+18,0,0,0,221.15,0,,10.307,2.2071,0,0
2.6672,7.6843e+05,0,1.4338e-05,1.6613,1336.7,1.8911,0,1.7339e+05,1.0337e+18,0,0,0,218.89,0,,10.38,2.2802,0,0
2.6052,7.5223e+05,0,1.4229e-05,1.6828,1316.6,1.9671,0,1.6782e+05,9.546e+17,0,0,0,216.89,0,,10.453,2.3533,0,0
2.5436,7.361e+05,0,1.4112e-05,1.7058,1296.6,1.8968,0,1.6225e+05,8.7548e+17,0,0,0,214.77,0,,10.526,2.4264,0,0
2.4872,7.2119e+05,0,1.4005e-05,1.7267,1277.6,1.7703,0,1.5722e+05,8.0408e+17,0,0,0,212.84,0,,10.599,2.4995,0,0
2.4448,7.0989e+05,0,1.3927e-05,1.742,1262.7,2.158,0,1.5352e+05,7.5146e+17,0,0,0,211.43,0,,10.673,2.5726,0,0
2.4069,6.9987e+05,0,1.3851e-05,1.7569,1249.7,2.1459,0,1.5017e+05,7.0393e+17,0,0,0,210.07,0,,10.746,2.6457,0,0
2.3708,6.9029e+05,0,1.3779e-05,1.7711,1237.1,2.1377,0,1.4701e+05,6.5904e+17,0,0,0,208.77,0,,10.819,2.7188,0,0
2.3372,6.8131e+05,0,1.3712e-05,1.7843,1225.1,2.123,0,1.4409e+05,6.1757e+17,0,0,0,207.58,0,,10.892,2.7919,0,0
2.3066,6.7312e+05,0,1.3652e-05,1.7962,1214,2.0814,0,1.4146e+05,5.8026e+17,0,0,0,206.49,0,,10.965,2.865,0,0
2.2789,6.6569e+05,0,1.3597e-05,1.807,1203.8,2.0348,0,1.391e+05,5.4678e+17,0,0,0,205.52,0,,11.038,2.9381,0,0
2.2534,6.5881e+05,0,1.3546e-05,1.817,1194.3,1.9942,0,1.3694e+05,5.1604e+17,0,0,0,204.61,0,,11.111,3.0112,0,0
2.229,6.5221e+05,0,1.3496e-05,1.8267,1185.1,1.9738,0,1.3487e+05,4.867e+17,0,0,0,203.73,0,,11.184,3.0843,0,0
2.2047,6.4564e+05,0,1.3446e-05,1.8365,1175.9,1.9641,0,1.3282e+05,4.576e+17,0,0,0,202.85,0,,11.257,3.1574,0,0
2.1799,6.3892e+05,0,1.3395e-05,1.8466,1166.4,1.9648,0,1.3074e+05,4.2801e+17,0,0,0,201.94,0,,11.33,3.2305,0,0
2.1541,6.3196e+05,0,1.3341e-05,1.8573,1156.6,1.9755,0,1.2859e+05,3.9748e+17,0,0,0,200.99,0,,11.404,3.3036,0,0
2.1273,6.2468e+05,0,1.3284e-05,1.8685,1146.2,1.9892,0,1.2636e+05,3.6577e+17,0,0,0,199.99,0,,11.477,3.3767,0,0
2.0994,6.1712e+05,0,1.3224e-05,1.8804,1135.4,1.9917,0,1.2404e+05,3.3288e+17,0,0,0,198.94,0,,11.55,3.4498,0,0
2.0697,6.0908e+05,0,1.3158e-05,1.8936,1123.9,1.9693,0,1.2157e+05,2.9784e+17,0,0,0,197.78,0,,11.623,3.5229,0,0
2.0387,6.0064e+05,0,1.309e-05,1.9071,1111.6,1.9569,0,1.1904e+05,2.6182e+17,0,0,0,196.59,0,,11.696,3.596,0,0
2.0105,5.9289e+05,0,1.3029e-05,1.9193,1100.2,2.0372,0,1.1674e+05,2.2925e+17,0,0,0,195.51,0,,11.769,3.6691,0,0
1.9836,5.8557e+05,0,1.297e-05,1.9312,1089.3,2.2219,0,1.1458e+05,1.9849e+17,0,0,0,194.49,0,,11.842,3.7422,0,0
1.955,5.7784e+05,0,1.2905e-05,1.9445,1077.9,2.3509,0,1.1227e+05,1.6577e+17,0,0,0,193.36,0,,11.915,3.8153,0,0
