"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.923,0.26035,4.8595,1.6648,1,0,-8.1,0,0
2.9227,0.26091,4.859,1.6648,1,0.0731,-8.0269,0,0
2.9223,0.26148,4.8586,1.6648,1,0.1462,-7.9538,0,0
2.922,0.26205,4.8581,1.6648,1,0.2193,-7.8807,0,0
2.9212,0.26288,4.857,1.6648,1,0.2924,-7.8076,0,0
2.9202,0.26391,4.8556,1.6648,1,0.3655,-7.7345,0,0
2.9191,0.26493,4.8541,1.6648,1,0.4386,-7.6614,0,0
2.918,0.26605,4.8525,1.6647,1,0.5117,-7.5883,0,0
2.9165,0.26763,4.8505,1.6647,1,0.5848,-7.5152,0,0
2.9151,0.26921,4.8486,1.6647,1,0.6579,-7.4421,0,0
2.9137,0.2708,4.8466,1.6647,1,0.731,-7.369,0,0
2.9118,0.27284,4.844,1.6646,1,0.8041,-7.2959,0,0
2.9098,0.27506,4.8412,1.6646,1,0.8772,-7.2228,0,0
2.9077,0.27727,4.8384,1.6645,1,0.9503,-7.1497,0,0
2.9055,0.27968,4.8353,1.6645,1,1.0234,-7.0766,0,0
2.9029,0.28254,4.8316,1.6645,1,1.0965,-7.0035,0,0
2.9002,0.28539,4.8279,1.6644,1,1.1696,-6.9304,0,0
2.8976,0.28825,4.8243,1.6644,1,1.2427,-6.8573,0,0
2.8944,0.29168,4.8199,1.6643,1,1.3158,-6.7842,0,0
2.8912,0.2952,4.8153,1.6642,1,1.3889,-6.7111,0,0
2.8879,0.29872,4.8108,1.6642,1,1.462,-6.638,0,0
2.8843,0.3025,4.8058,1.6641,1,1.5351,-6.5649,0,0
2.8802,0.30668,4.8001,1.664,1,1.6082,-6.4918,0,0
2.8761,0.31085,4.7945,1.664,1,1.6813,-6.4187,0,0
2.8721,0.31502,4.7888,1.6639,1,1.7544,-6.3456,0,0
2.8674,0.31975,4.7823,1.6638,1,1.8275,-6.2725,0,0
2.8628,0.32453,4.7758,1.6637,1,1.9006,-6.1994,0,0
2.8581,0.32931,4.7693,1.6636,1,1.9737,-6.1263,0,0
2.8531,0.33434,4.7624,1.6635,1,2.0468,-6.0532,0,0
2.8477,0.33969,4.7548,1.6634,1,2.1199,-5.9801,0,0
2.8423,0.34505,4.7473,1.6633,1,2.193,-5.907,0,0
2.8369,0.35041,4.7398,1.6633,1,2.2661,-5.8339,0,0
2.8304,0.35694,4.7305,1.6631,1,2.3392,-5.7608,0,0
2.8237,0.36356,4.7212,1.663,1,2.4123,-5.6877,0,0
2.817,0.37018,4.7119,1.6629,1,2.4854,-5.6146,0,0
2.8093,0.37703,4.701,1.6627,1,2.5585,-5.5415,0,0
2.8001,0.38417,4.6881,1.6626,1,2.6316,-5.4684,0,0
2.7909,0.39131,4.6751,1.6624,1,2.7047,-5.3953,0,0
2.7817,0.39845,4.6622,1.6622,1,2.7778,-5.3222,0,0
2.7736,0.40602,4.6507,1.6621,1,2.8509,-5.2491,0,0
2.7656,0.41363,4.6394,1.6619,1,2.924,-5.176,0,0
2.7576,0.42124,4.6281,1.6618,1,2.9971,-5.1029,0,0
2.7484,0.4294,4.6152,1.6616,1,3.0702,-5.0298,0,0
2.7374,0.43845,4.5995,1.6614,1,3.1433,-4.9567,0,0
2.7249,0.44793,4.5818,1.6611,1,3.2164,-4.8836,0,0
2.7114,0.4577,4.5627,1.6609,1,3.2895,-4.8105,0,0
2.6998,0.46732,4.5461,1.6606,1,3.3626,-4.7374,0,0
2.6883,0.47695,4.5298,1.6604,1,3.4357,-4.6643,0,0
2.673,0.48737,4.508,1.6601,1,3.5088,-4.5912,0,0
2.6582,0.49776,4.4867,1.6598,1,3.5819,-4.5181,0,0
2.6443,0.50811,4.4669,1.6596,1,3.655,-4.445,0,0
2.6291,0.51887,4.445,1.6593,1,3.7281,-4.3719,0,0
2.6124,0.53006,4.421,1.6589,1,3.8012,-4.2988,0,0
2.5965,0.54119,4.3981,1.6586,1,3.8743,-4.2257,0,0
2.5809,0.5523,4.3755,1.6583,1,3.9474,-4.1526,0,0
2.5623,0.56403,4.3486,1.6579,1,4.0205,-4.0795,0,0
2.5436,0.5758,4.3215,1.6576,1,4.0936,-4.0064,0,0
2.5264,0.58737,4.2964,1.6572,1,4.1667,-3.9333,0,0
2.508,0.5992,4.2697,1.6568,1,4.2398,-3.8602,0,0
2.4872,0.6116,4.2392,1.6564,1,4.3129,-3.7871,0,0
2.4669,0.62391,4.2095,1.656,1,4.386,-3.714,0,0
2.4471,0.63615,4.1804,1.6556,1,4.4591,-3.6409,0,0
2.4257,0.64889,4.1488,1.6551,1,4.5322,-3.5678,0,0
2.4035,0.66183,4.1161,1.6546,1,4.6053,-3.4947,0,0
2.3822,0.67458,4.0845,1.6542,1,4.6784,-3.4216,0,0
2.3606,0.68741,4.0525,1.6537,1,4.7515,-3.3485,0,0
2.3364,0.70087,4.0163,1.6532,1,4.8246,-3.2754,0,0
2.3122,0.71447,3.9802,1.6527,1,4.8977,-3.2023,0,0
2.2881,0.72839,3.9441,1.6521,1,4.9708,-3.1292,0,0
2.2623,0.74229,3.9054,1.6516,1,5.0439,-3.0561,0,0
2.2348,0.75616,3.864,1.651,1,5.117,-2.983,0,0
2.2096,0.76954,3.8258,1.6504,1,5.1901,-2.9099,0,0
2.1856,0.7827,3.7891,1.6499,1,5.2632,-2.8368,0,0
2.1615,0.79585,3.7525,1.6493,1,5.3363,-2.7637,0,0
2.1374,0.80902,3.7157,1.6487,1,5.4094,-2.6906,0,0
2.1114,0.82271,3.6756,1.6481,1,5.4825,-2.6175,0,0
2.0853,0.8364,3.6355,1.6475,1,5.5556,-2.5444,0,0
2.0593,0.8501,3.5955,1.6468,1,5.6287,-2.4713,0,0
2.0329,0.86377,3.5546,1.6462,1,5.7018,-2.3982,0,0
2.0059,0.8774,3.5126,1.6455,1,5.7749,-2.3251,0,0
1.9789,0.89102,3.4705,1.6449,1,5.848,-2.252,0,0
1.9518,0.90465,3.4284,1.6442,1,5.9211,-2.1789,0,0
1.925,0.91824,3.3862,1.6435,1,5.9942,-2.1058,0,0
1.8982,0.9318,3.3439,1.6428,1,6.0673,-2.0327,0,0
1.8714,0.94536,3.3016,1.6421,1,6.1404,-1.9596,0,0
1.8446,0.95893,3.2593,1.6414,1,6.2135,-1.8865,0,0
1.8175,0.97262,3.2161,1.6407,1,6.2866,-1.8134,0,0
1.7905,0.98631,3.1729,1.64,1,6.3597,-1.7403,0,0
1.7634,0.99999,3.1297,1.6392,1,6.4328,-1.6672,0,0
1.7363,1.0137,3.0861,1.6385,1,6.5059,-1.5941,0,0
1.7088,1.0276,3.0417,1.6377,1,6.579,-1.521,0,0
1.6814,1.0415,2.9974,1.6369,1,6.6521,-1.4479,0,0
1.654,1.0554,2.953,1.6361,1,6.7252,-1.3748,0,0
1.6265,1.0695,2.9081,1.6353,1,6.7983,-1.3017,0,0
1.5989,1.0836,2.8629,1.6345,1,6.8714,-1.2286,0,0
1.5713,1.0977,2.8177,1.6337,1,6.9445,-1.1555,0,0
1.5437,1.1118,2.7725,1.6328,1,7.0176,-1.0824,0,0
1.5161,1.1261,2.7267,1.632,1,7.0907,-1.0093,0,0
1.4885,1.1405,2.6809,1.6311,1,7.1638,-0.9362,0,0
1.4608,1.1548,2.635,1.6302,1,7.2369,-0.8631,0,0
1.4331,1.1693,2.5889,1.6293,1,7.31,-0.79,0,0
1.4052,1.1842,2.5419,1.6284,1,7.3831,-0.7169,0,0
1.3772,1.1992,2.4949,1.6274,1,7.4562,-0.6438,0,0
1.3492,1.2141,2.4479,1.6265,1,7.5293,-0.5707,0,0
1.3209,1.2294,2.4001,1.6255,1,7.6024,-0.4976,0,0
1.2922,1.2453,2.3512,1.6244,1,7.6755,-0.4245,0,0
1.2635,1.2611,2.3023,1.6234,1,7.7486,-0.3514,0,0
1.2348,1.277,2.2534,1.6223,1,7.8217,-0.2783,0,0
1.2056,1.2936,2.2032,1.6212,1,7.8948,-0.2052,0,0
1.1762,1.3105,2.1525,1.62,1,7.9679,-0.1321,0,0
1.1468,1.3274,2.1017,1.6189,1,8.041,-0.059,0,0
1.1174,1.3443,2.051,1.6177,1,8.1141,0.0141,0,0
1.0876,1.3627,1.9991,1.6165,1,8.1872,0.0872,0,0
1.0578,1.3812,1.9471,1.6152,1,8.2603,0.1603,0,0
1.028,1.3998,1.895,1.614,1,8.3334,0.2334,0,0
0.99749,1.4189,1.8416,1.6127,1,8.4065,0.3065,0,0
0.96203,1.4411,1.7791,1.6112,1,8.4796,0.3796,0,0
0.92727,1.4629,1.7177,1.6096,1,8.5527,0.4527,0,0
0.89489,1.4835,1.6601,1.6081,1,8.6258,0.5258,0,0
0.86432,1.5034,1.6056,1.6066,1,8.6989,0.5989,0,0
0.83743,1.5219,1.5574,1.6052,1,8.772,0.672,0,0
0.81238,1.5396,1.5125,1.6038,1,8.8451,0.7451,0,0
0.78976,1.556,1.4717,1.6026,1,8.9182,0.8182,0,0
0.76693,1.5731,1.4305,1.6013,1,8.9913,0.8913,0,0
0.74392,1.5907,1.3889,1.6,1,9.0644,0.9644,0,0
0.72199,1.6073,1.3491,1.5987,1,9.1375,1.0375,0,0
0.70072,1.6232,1.3104,1.5974,1,9.2106,1.1106,0,0
0.68117,1.6394,1.2747,1.5962,1,9.2837,1.1837,0,0
0.66235,1.6558,1.2404,1.5949,1,9.3568,1.2568,0,0
0.64163,1.6742,1.2024,1.5936,1,9.4299,1.3299,0,0
0.62307,1.6909,1.1684,1.5923,1,9.503,1.403,0,0
0.61641,1.6941,1.1561,1.5918,1,9.5761,1.4761,0,0
0.6113,1.6956,1.1467,1.5914,1,9.6492,1.5492,0,0
0.61241,1.6938,1.1488,1.5915,1,9.7223,1.6223,0,0
0.61403,1.6917,1.1517,1.5916,1,9.7954,1.6954,0,0
0.62319,1.6828,1.1686,1.5923,1,9.8685,1.7685,0,0
0.63316,1.6732,1.1869,1.593,1,9.9416,1.8416,0,0
0.65065,1.6576,1.2189,1.5941,1,10.015,1.9147,0,0
0.66955,1.6409,1.2535,1.5954,1,10.088,1.9878,0,0
0.69628,1.6189,1.3023,1.5971,1,10.161,2.0609,0,0
0.72662,1.5943,1.3575,1.599,1,10.234,2.134,0,0
0.75517,1.5735,1.4092,1.6006,1,10.307,2.2071,0,0
0.77743,1.5569,1.4495,1.6019,1,10.38,2.2802,0,0
0.79435,1.5449,1.48,1.6029,1,10.453,2.3533,0,0
0.80553,1.5375,1.5002,1.6035,1,10.526,2.4264,0,0
0.81251,1.5327,1.5127,1.6038,1,10.599,2.4995,0,0
0.81798,1.5297,1.5226,1.6041,1,10.673,2.5726,0,0
0.82128,1.5292,1.5285,1.6043,1,10.746,2.6457,0,0
0.82294,1.5291,1.5314,1.6044,1,10.819,2.7188,0,0
0.82264,1.5295,1.5309,1.6043,1,10.892,2.7919,0,0
0.82115,1.5307,1.5282,1.6043,1,10.965,2.865,0,0
0.81848,1.5328,1.5234,1.6041,1,11.038,2.9381,0,0
0.81367,1.5365,1.5147,1.6038,1,11.111,3.0112,0,0
0.80712,1.5416,1.503,1.6035,1,11.184,3.0843,0,0
0.79711,1.549,1.4849,1.6029,1,11.257,3.1574,0,0
0.78483,1.5579,1.4628,1.6023,1,11.33,3.2305,0,0
0.77017,1.5684,1.4363,1.6014,1,11.404,3.3036,0,0
0.75417,1.5798,1.4074,1.6005,1,11.477,3.3767,0,0
0.73767,1.5924,1.3774,1.5995,1,11.55,3.4498,0,0
0.72092,1.6056,1.347,1.5985,1,11.623,3.5229,0,0
0.70418,1.6189,1.3165,1.5974,1,11.696,3.596,0,0
0.68744,1.6321,1.286,1.5964,1,11.769,3.6691,0,0
0.66981,1.6474,1.2538,1.5952,1,11.842,3.7422,0,0
0.65188,1.6634,1.221,1.594,1,11.915,3.8153,0,0
0.63395,1.6794,1.1881,1.5929,1,11.988,3.8884,0,0
0.61602,1.6954,1.1553,1.5917,1,12.062,3.9615,0,0
0.59421,1.7152,1.1152,1.5901,1,12.135,4.0346,0,0
0.57132,1.7362,1.073,1.5885,1,12.208,4.1077,0,0
0.54716,1.7589,1.0284,1.5867,1,12.281,4.1808,0,0
0.52268,1.7821,0.98308,1.5848,1,12.354,4.2539,0,0
0.49842,1.8079,0.93805,1.5828,1,12.427,4.327,0,0
0.47415,1.8303,0.89291,1.5808,1,12.5,4.4001,0,0
0.45922,1.8457,0.86505,1.5794,1,12.573,4.4732,0,0
0.44627,1.8599,0.84087,1.5782,1,12.646,4.5463,0,0
0.43257,1.8764,0.81525,1.5769,1,12.719,4.6194,0,0
0.41759,1.8924,0.78722,1.5754,1,12.792,4.6925,0,0
0.40586,1.9065,0.76522,1.5742,1,12.866,4.7656,0,0
0.3948,1.9202,0.74447,1.5731,1,12.939,4.8387,0,0
0.38344,1.9353,0.72313,1.5718,1,13.012,4.9118,0,0
0.37204,1.9507,0.70168,1.5705,1,13.085,4.9849,0,0
0.36063,1.966,0.68023,1.5693,1,13.158,5.058,0,0
0.34922,1.9813,0.65878,1.568,1,13.231,5.1311,0,0
0.33896,1.9963,0.63942,1.5667,1,13.304,5.2042,0,0
0.32892,2.0113,0.62049,1.5655,1,13.377,5.2773,0,0
0.31889,2.0262,0.60156,1.5642,1,13.45,5.3504,0,0
0.30886,2.0411,0.58263,1.563,1,13.524,5.4235,0,0
0.29978,2.0555,0.56548,1.5617,1,13.597,5.4966,0,0
0.29092,2.0697,0.54872,1.5605,1,13.67,5.5697,0,0
0.28206,2.0839,0.53196,1.5592,1,13.743,5.6428,0,0
0.2732,2.0981,0.5152,1.558,1,13.816,5.7159,0,0
0.26604,2.1099,0.50165,1.5569,1,13.889,5.789,0,0
0.25937,2.121,0.489,1.5559,1,13.962,5.8621,0,0
0.2527,2.1321,0.47635,1.5548,1,14.035,5.9352,0,0
0.24602,2.1432,0.4637,1.5537,1,14.108,6.0083,0,0
0.24062,2.1533,0.45345,1.5528,1,14.181,6.0814,0,0
0.23565,2.1629,0.44403,1.552,1,14.254,6.1545,0,0
0.23069,2.1726,0.43462,1.5511,1,14.328,6.2276,0,0
0.22573,2.1823,0.4252,1.5503,1,14.401,6.3007,0,0
0.2211,2.1919,0.41641,1.5494,1,14.474,6.3738,0,0
0.21663,2.2014,0.40792,1.5486,1,14.547,6.4469,0,0
0.21215,2.211,0.39943,1.5478,1,14.62,6.52,0,0
0.20768,2.2205,0.39094,1.5469,1,14.693,6.5931,0,0
0.20336,2.2301,0.38273,1.5461,1,14.766,6.6662,0,0
0.19913,2.2398,0.37469,1.5452,1,14.839,6.7393,0,0
0.1949,2.2495,0.36666,1.5444,1,14.912,6.8124,0,0
0.19068,2.2592,0.35863,1.5435,1,14.986,6.8855,0,0
0.18668,2.2689,0.35105,1.5427,1,15.059,6.9586,0,0
0.18292,2.2787,0.3439,1.5418,1,15.132,7.0317,0,0
0.17915,2.2884,0.33674,1.541,1,15.205,7.1048,0,0
0.17539,2.2981,0.32959,1.5402,1,15.278,7.1779,0,0
0.17167,2.3078,0.32252,1.5394,1,15.351,7.251,0,0
0.16801,2.3172,0.31556,1.5385,1,15.424,7.3241,0,0
0.16434,2.3266,0.3086,1.5376,1,15.497,7.3972,0,0
0.16068,2.336,0.30164,1.5367,1,15.57,7.4703,0,0
0.15715,2.3453,0.29492,1.5359,1,15.643,7.5434,0,0
0.15392,2.3543,0.2888,1.535,1,15.717,7.6165,0,0
0.1507,2.3633,0.28267,1.5342,1,15.79,7.6896,0,0
0.14748,2.3722,0.27655,1.5334,1,15.863,7.7627,0,0
0.1443,2.3812,0.2705,1.5325,1,15.936,7.8358,0,0
0.14132,2.3905,0.26485,1.5317,1,16.009,7.9089,0,0
0.13835,2.3998,0.25921,1.5308,1,16.082,7.982,0,0
0.13538,2.4091,0.25356,1.53,1,16.155,8.0551,0,0
0.1324,2.4184,0.24791,1.5292,1,16.228,8.1282,0,0
0.1293,2.4287,0.24202,1.5282,1,16.301,8.2013,0,0
0.1262,2.4391,0.23613,1.5273,1,16.374,8.2744,0,0
0.1231,2.4494,0.23024,1.5263,1,16.448,8.3475,0,0
0.11999,2.4597,0.22434,1.5253,1,16.521,8.4206,0,0
0.11706,2.4701,0.21878,1.5244,1,16.594,8.4937,0,0
0.11416,2.4804,0.21327,1.5234,1,16.667,8.5668,0,0
0.11112,2.4917,0.20751,1.5223,1,16.74,8.6399,0,0
0.10764,2.5048,0.20091,1.5211,1,16.813,8.713,0,0
0.10356,2.5201,0.19315,1.5196,1,16.886,8.7861,0,0
0.1019,2.5123,0.19006,1.5193,1,16.959,8.8592,0,0
0.55858,0.13809,1.0856,1.6371,1,17.032,8.9323,0,0
0.56195,0.12358,1.093,1.6386,1,17.105,9.0054,0,0
0.54807,0.17633,1.0654,1.6361,1,17.179,9.0785,0,0
0.53791,0.20918,1.045,1.6341,1,17.252,9.1516,0,0
0.5372,0.20793,1.0455,1.6367,1,17.325,9.2247,0,0
0.53684,0.20936,1.0469,1.6396,1,17.398,9.2978,0,0
0.5347,0.22486,1.0438,1.641,1,17.471,9.3709,0,0
0.53164,0.24966,1.038,1.6409,1,17.544,9.444,0,0
0.52436,0.28264,1.0223,1.6378,1,17.617,9.5171,0,0
0.52043,0.3097,1.0139,1.6362,1,17.69,9.5902,0,0
0.51744,0.33425,1.0073,1.6347,1,17.763,9.6633,0,0
0.52434,0.33221,1.0201,1.6347,1,17.836,9.7364,0,0
0.53124,0.33017,1.0329,1.6346,1,17.91,9.8095,0,0
0.53814,0.32813,1.0457,1.6346,1,17.983,9.8826,0,0
0.54503,0.32609,1.0585,1.6346,1,18.056,9.9557,0,0
0.55193,0.32405,1.0713,1.6345,1,18.129,10.029,0,0
0.55883,0.32201,1.0841,1.6345,1,18.202,10.102,0,0
0.56573,0.31997,1.0969,1.6345,1,18.275,10.175,0,0
0.57262,0.31793,1.1097,1.6344,1,18.348,10.248,0,0
0.57976,0.31628,1.1229,1.6343,1,18.421,10.321,0,0
0.58706,0.31488,1.1362,1.6342,1,18.494,10.394,0,0
0.59436,0.31349,1.1496,1.6341,1,18.567,10.467,0,0
0.60165,0.31209,1.1629,1.634,1,18.64,10.54,0,0
0.60895,0.31069,1.1762,1.6338,1,18.714,10.614,0,0
0.61625,0.30929,1.1896,1.6337,1,18.787,10.687,0,0
0.62354,0.3079,1.2029,1.6336,1,18.86,10.76,0,0
0.63084,0.3065,1.2163,1.6335,1,18.933,10.833,0,0
0.63797,0.30472,1.2293,1.6333,1,19.006,10.906,0,0
0.64293,0.29796,1.2382,1.6332,1,19.079,10.979,0,0
0.6479,0.29119,1.2472,1.633,1,19.152,11.052,0,0
0.65286,0.28443,1.2561,1.6329,1,19.225,11.125,0,0
0.65782,0.27767,1.265,1.6328,1,19.298,11.198,0,0
0.66279,0.27091,1.274,1.6326,1,19.372,11.271,0,0
0.66775,0.26415,1.2829,1.6325,1,19.445,11.345,0,0
0.67271,0.25739,1.2918,1.6323,1,19.518,11.418,0,0
0.67768,0.25063,1.3008,1.6322,1,19.591,11.491,0,0
0.68182,0.24216,1.3082,1.632,1,19.664,11.564,0,0
0.68506,0.23183,1.3139,1.6318,1,19.737,11.637,0,0
0.6883,0.2215,1.3196,1.6317,1,19.81,11.71,0,0
0.69155,0.21117,1.3253,1.6315,1,19.883,11.783,0,0
0.69479,0.20084,1.331,1.6313,1,19.956,11.856,0,0
0.69803,0.19051,1.3368,1.6311,1,20.029,11.929,0,0
0.70128,0.18018,1.3425,1.631,1,20.103,12.002,0,0
0.70452,0.16984,1.3482,1.6308,1,20.176,12.076,0,0
0.70776,0.15951,1.3539,1.6306,1,20.249,12.149,0,0
0.71036,0.14713,1.3584,1.6304,1,20.322,12.222,0,0
0.71283,0.13432,1.3627,1.6302,1,20.395,12.295,0,0
0.7153,0.12151,1.367,1.63,1,20.468,12.368,0,0
0.71777,0.1087,1.3713,1.6299,1,20.541,12.441,0,0
0.72024,0.095889,1.3756,1.6297,1,20.614,12.514,0,0
0.72271,0.083079,1.3798,1.6295,1,20.687,12.587,0,0
0.72518,0.07027,1.3841,1.6293,1,20.76,12.66,0,0
0.72765,0.057461,1.3884,1.6291,1,20.833,12.733,0,0
0.73002,0.047077,1.3925,1.629,1,20.907,12.807,0,0
0.73161,0.054031,1.3953,1.6289,1,20.98,12.88,0,0
0.7332,0.060986,1.398,1.6288,1,21.053,12.953,0,0
0.7348,0.067941,1.4008,1.6287,1,21.126,13.026,0,0
0.73639,0.074895,1.4036,1.6286,1,21.199,13.099,0,0
0.73799,0.08185,1.4064,1.6285,1,21.272,13.172,0,0
0.73958,0.088804,1.4091,1.6284,1,21.345,13.245,0,0
0.74117,0.095759,1.4119,1.6283,1,21.418,13.318,0,0
0.74277,0.10271,1.4147,1.6282,1,21.491,13.391,0,0
0.74383,0.11273,1.4165,1.6281,1,21.564,13.464,0,0
0.74393,0.12823,1.4167,1.6281,1,21.638,13.538,0,0
0.74404,0.14374,1.4168,1.628,1,21.711,13.611,0,0
0.74414,0.15925,1.4169,1.628,1,21.784,13.684,0,0
0.74424,0.17475,1.4171,1.6279,1,21.857,13.757,0,0
0.74435,0.19026,1.4172,1.6279,1,21.93,13.83,0,0
0.74445,0.20577,1.4173,1.6278,1,22.003,13.903,0,0
0.74455,0.22127,1.4175,1.6278,1,22.076,13.976,0,0
0.74466,0.23678,1.4176,1.6277,1,22.149,14.049,0,0
0.74375,0.25225,1.4159,1.6277,1,22.222,14.122,0,0
0.74196,0.26768,1.4126,1.6276,1,22.295,14.195,0,0
0.74017,0.28311,1.4093,1.6275,1,22.369,14.269,0,0
0.73838,0.29854,1.406,1.6274,1,22.442,14.342,0,0
0.73659,0.31397,1.4027,1.6273,1,22.515,14.415,0,0
0.7348,0.32941,1.3993,1.6272,1,22.588,14.488,0,0
0.73301,0.34484,1.396,1.6271,1,22.661,14.561,0,0
0.73122,0.36027,1.3927,1.627,1,22.734,14.634,0,0
0.72943,0.3757,1.3894,1.6269,1,22.807,14.707,0,0
0.72637,0.39109,1.3837,1.6267,1,22.88,14.78,0,0
0.72261,0.40645,1.3767,1.6264,1,22.953,14.853,0,0
0.71885,0.42182,1.3697,1.6262,1,23.027,14.926,0,0
0.71509,0.43718,1.3628,1.626,1,23.1,15,0,0
0.71134,0.45255,1.3558,1.6257,1,23.173,15.073,0,0
0.70758,0.46791,1.3488,1.6255,1,23.246,15.146,0,0
0.70382,0.48328,1.3418,1.6253,1,23.319,15.219,0,0
0.70006,0.49864,1.3348,1.625,1,23.392,15.292,0,0
0.6963,0.514,1.3278,1.6248,1,23.465,15.365,0,0
0.69149,0.52936,1.3189,1.6245,1,23.538,15.438,0,0
0.6862,0.54472,1.309,1.6241,1,23.611,15.511,0,0
0.68092,0.56007,1.2991,1.6238,1,23.684,15.584,0,0
0.67563,0.57543,1.2893,1.6235,1,23.757,15.657,0,0
0.67035,0.59078,1.2794,1.6231,1,23.831,15.731,0,0
0.66506,0.60614,1.2696,1.6228,1,23.904,15.804,0,0
0.65978,0.62149,1.2597,1.6224,1,23.977,15.877,0,0
0.65449,0.63685,1.2498,1.6221,1,24.05,15.95,0,0
0.64921,0.6522,1.24,1.6218,1,24.123,16.023,0,0
0.64332,0.66724,1.229,1.6214,1,24.196,16.096,0,0
0.63716,0.68213,1.2174,1.6209,1,24.269,16.169,0,0
0.631,0.69702,1.2059,1.6205,1,24.342,16.242,0,0
0.62483,0.71191,1.1943,1.6201,1,24.415,16.315,0,0
0.61867,0.7268,1.1827,1.6197,1,24.489,16.389,0,0
0.6125,0.74168,1.1712,1.6192,1,24.562,16.462,0,0
0.60634,0.75657,1.1596,1.6188,1,24.635,16.535,0,0
0.60017,0.77146,1.1481,1.6184,1,24.708,16.608,0,0
