"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
177.77,0.22598,8.6021e+06,197.41,1,0,-8.1,0,0
177.72,0.22678,8.5979e+06,197.38,1,0.0731,-8.0269,0,0
177.67,0.22757,8.5937e+06,197.35,1,0.1462,-7.9538,0,0
177.62,0.22837,8.5895e+06,197.32,1,0.2193,-7.8807,0,0
177.57,0.22917,8.5853e+06,197.29,1,0.2924,-7.8076,0,0
177.53,0.22996,8.5811e+06,197.27,1,0.3655,-7.7345,0,0
177.48,0.23076,8.5769e+06,197.24,1,0.4386,-7.6614,0,0
177.42,0.23171,8.5722e+06,197.21,1,0.5117,-7.5883,0,0
177.34,0.23339,8.5649e+06,197.16,1,0.5848,-7.5152,0,0
177.25,0.23508,8.5575e+06,197.11,1,0.6579,-7.4421,0,0
177.17,0.23676,8.5502e+06,197.06,1,0.731,-7.369,0,0
177.08,0.23845,8.5429e+06,197.01,1,0.8041,-7.2959,0,0
177,0.24013,8.5355e+06,196.97,1,0.8772,-7.2228,0,0
176.91,0.24182,8.5282e+06,196.92,1,0.9503,-7.1497,0,0
176.81,0.24384,8.5194e+06,196.86,1,1.0234,-7.0766,0,0
176.66,0.24665,8.5072e+06,196.78,1,1.0965,-7.0035,0,0
176.52,0.24946,8.495e+06,196.7,1,1.1696,-6.9304,0,0
176.38,0.25227,8.4828e+06,196.62,1,1.2427,-6.8573,0,0
176.23,0.25508,8.4706e+06,196.54,1,1.3158,-6.7842,0,0
176.09,0.25789,8.4584e+06,196.45,1,1.3889,-6.7111,0,0
175.95,0.2607,8.4462e+06,196.37,1,1.462,-6.638,0,0
175.77,0.26401,8.4318e+06,196.28,1,1.5351,-6.5649,0,0
175.56,0.26808,8.414e+06,196.16,1,1.6082,-6.4918,0,0
175.35,0.27215,8.3963e+06,196.04,1,1.6813,-6.4187,0,0
175.14,0.27623,8.3786e+06,195.92,1,1.7544,-6.3456,0,0
174.93,0.2803,8.3609e+06,195.8,1,1.8275,-6.2725,0,0
174.72,0.28437,8.3432e+06,195.69,1,1.9006,-6.1994,0,0
174.51,0.28844,8.3255e+06,195.57,1,1.9737,-6.1263,0,0
174.27,0.2931,8.3048e+06,195.43,1,2.0468,-6.0532,0,0
173.97,0.29853,8.2804e+06,195.26,1,2.1199,-5.9801,0,0
173.68,0.30396,8.2559e+06,195.1,1,2.193,-5.907,0,0
173.39,0.30939,8.2315e+06,194.93,1,2.2661,-5.8339,0,0
173.09,0.31481,8.2071e+06,194.77,1,2.3392,-5.7608,0,0
172.8,0.32024,8.1826e+06,194.6,1,2.4123,-5.6877,0,0
172.51,0.32567,8.1582e+06,194.43,1,2.4854,-5.6146,0,0
172.17,0.33166,8.13e+06,194.24,1,2.5585,-5.5415,0,0
171.76,0.3384,8.0967e+06,194.01,1,2.6316,-5.4684,0,0
171.36,0.34515,8.0634e+06,193.78,1,2.7047,-5.3953,0,0
170.96,0.35189,8.0301e+06,193.55,1,2.7778,-5.3222,0,0
170.55,0.35863,7.9968e+06,193.32,1,2.8509,-5.2491,0,0
170.15,0.36537,7.9635e+06,193.08,1,2.924,-5.176,0,0
169.75,0.37211,7.9302e+06,192.85,1,2.9971,-5.1029,0,0
169.29,0.37961,7.8927e+06,192.59,1,3.0702,-5.0298,0,0
168.74,0.38832,7.848e+06,192.27,1,3.1433,-4.9567,0,0
168.18,0.39704,7.8034e+06,191.95,1,3.2164,-4.8836,0,0
167.63,0.40576,7.7587e+06,191.63,1,3.2895,-4.8105,0,0
167.08,0.41448,7.7141e+06,191.31,1,3.3626,-4.7374,0,0
166.53,0.42319,7.6694e+06,190.99,1,3.4357,-4.6643,0,0
165.97,0.43191,7.6248e+06,190.68,1,3.5088,-4.5912,0,0
165.36,0.44122,7.5757e+06,190.32,1,3.5819,-4.5181,0,0
164.59,0.45208,7.5148e+06,189.87,1,3.655,-4.445,0,0
163.81,0.46295,7.4538e+06,189.41,1,3.7281,-4.3719,0,0
163.04,0.47381,7.3929e+06,188.96,1,3.8012,-4.2988,0,0
162.26,0.48467,7.332e+06,188.5,1,3.8743,-4.2257,0,0
161.49,0.49554,7.271e+06,188.05,1,3.9474,-4.1526,0,0
160.72,0.5064,7.2101e+06,187.59,1,4.0205,-4.0795,0,0
159.93,0.51737,7.1481e+06,187.13,1,4.0936,-4.0064,0,0
159,0.52908,7.0778e+06,186.57,1,4.1667,-3.9333,0,0
158.08,0.5408,7.0076e+06,186.02,1,4.2398,-3.8602,0,0
157.16,0.55252,6.9374e+06,185.46,1,4.3129,-3.7871,0,0
156.24,0.56424,6.8671e+06,184.91,1,4.386,-3.714,0,0
155.32,0.57595,6.7969e+06,184.35,1,4.4591,-3.6409,0,0
154.4,0.58767,6.7267e+06,183.8,1,4.5322,-3.5678,0,0
153.48,0.59939,6.6564e+06,183.24,1,4.6053,-3.4947,0,0
152.45,0.61216,6.5816e+06,182.62,1,4.6784,-3.4216,0,0
151.42,0.62503,6.5063e+06,181.99,1,4.7515,-3.3485,0,0
150.38,0.63789,6.431e+06,181.35,1,4.8246,-3.2754,0,0
149.35,0.65076,6.3557e+06,180.72,1,4.8977,-3.2023,0,0
148.31,0.66362,6.2804e+06,180.09,1,4.9708,-3.1292,0,0
147.28,0.67648,6.2052e+06,179.46,1,5.0439,-3.0561,0,0
146.25,0.68935,6.1299e+06,178.82,1,5.117,-2.983,0,0
145.1,0.70325,6.0496e+06,178.11,1,5.1901,-2.9099,0,0
143.9,0.71764,5.9668e+06,177.36,1,5.2632,-2.8368,0,0
142.7,0.73203,5.8841e+06,176.62,1,5.3363,-2.7637,0,0
141.5,0.74642,5.8014e+06,175.87,1,5.4094,-2.6906,0,0
140.3,0.76081,5.7187e+06,175.12,1,5.4825,-2.6175,0,0
139.1,0.77519,5.636e+06,174.37,1,5.5556,-2.5444,0,0
137.9,0.78958,5.5533e+06,173.63,1,5.6287,-2.4713,0,0
136.65,0.80449,5.4692e+06,172.84,1,5.7018,-2.3982,0,0
135.32,0.82028,5.3829e+06,171.99,1,5.7749,-2.3251,0,0
133.99,0.83606,5.2967e+06,171.13,1,5.848,-2.252,0,0
132.66,0.85184,5.2104e+06,170.28,1,5.9211,-2.1789,0,0
131.34,0.86763,5.1241e+06,169.42,1,5.9942,-2.1058,0,0
130.01,0.88341,5.0378e+06,168.57,1,6.0673,-2.0327,0,0
128.68,0.8992,4.9515e+06,167.72,1,6.1404,-1.9596,0,0
127.35,0.91501,4.8653e+06,166.86,1,6.2135,-1.8865,0,0
125.94,0.93197,4.7794e+06,165.92,1,6.2866,-1.8134,0,0
124.52,0.94892,4.6936e+06,164.97,1,6.3597,-1.7403,0,0
123.11,0.96588,4.6078e+06,164.03,1,6.4328,-1.6672,0,0
121.7,0.98284,4.5219e+06,163.09,1,6.5059,-1.5941,0,0
120.29,0.99979,4.4361e+06,162.14,1,6.579,-1.521,0,0
118.88,1.0167,4.3503e+06,161.2,1,6.6521,-1.4479,0,0
117.46,1.0337,4.2645e+06,160.26,1,6.7252,-1.3748,0,0
116.02,1.0513,4.1808e+06,159.27,1,6.7983,-1.3017,0,0
114.55,1.0694,4.0984e+06,158.25,1,6.8714,-1.2286,0,0
113.08,1.0874,4.016e+06,157.24,1,6.9445,-1.1555,0,0
111.62,1.1054,3.9336e+06,156.23,1,7.0176,-1.0824,0,0
