"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1777,5.1584e-06,1.4916e+06,0,2.539e-05,2.5503,464.3,-0.021951,0,99.3,27792,-2.3669e+06,0,0,0,464.55,0.00043494,0,,0,9,0,0
1.1787,5.1625e-06,1.4917e+06,0,2.5375e-05,2.55,464.45,0.29093,0,98.981,27792,-2.3669e+06,0,0,0,464.17,0.00043352,0,,0.016,9,0.016,0
1.1798,5.1666e-06,1.4921e+06,0,2.5365e-05,2.5498,464.67,0.65868,0,98.686,27801,-2.3669e+06,0,0,0,463.91,0.00043218,0,,0.032,9,0.032,0
1.1804,5.1688e-06,1.4924e+06,0,2.536e-05,2.5495,464.79,1.1139,0,98.409,27806,-2.3669e+06,0,0,0,463.76,0.00043093,0,,0.048,9,0.048,0
1.181,5.1711e-06,1.4931e+06,0,2.5359e-05,2.549,464.94,1.7424,0,98.169,27820,-2.3668e+06,0,0,0,463.75,0.00042985,0,,0.064,9,0.064,0
1.1817,5.174e-06,1.4941e+06,0,2.5361e-05,2.5485,465.13,2.5081,0,97.948,27839,-2.3668e+06,0,0,0,463.79,0.00042886,0,,0.08,9,0.08,0
1.1827,5.1782e-06,1.4954e+06,0,2.5363e-05,2.5478,465.41,3.3654,0,97.723,27865,-2.3667e+06,0,0,0,463.84,0.00042786,0,,0.096,9,0.096,0
1.1842,5.1846e-06,1.4974e+06,0,2.5365e-05,2.547,465.87,4.3011,0,97.523,27903,-2.3666e+06,0,0,0,463.89,0.00042698,0,,0.112,9,0.112,0
1.1861,5.193e-06,1.4999e+06,0,2.5366e-05,2.5462,466.47,5.2909,0,97.34,27950,-2.3664e+06,0,0,0,463.93,0.00042618,0,,0.128,9,0.128,0
1.1883,5.2029e-06,1.5028e+06,0,2.5367e-05,2.5453,467.19,6.3284,0,97.164,28005,-2.3663e+06,0,0,0,463.96,0.00042541,0,,0.144,9,0.144,0
1.1908,5.2135e-06,1.5059e+06,0,2.5368e-05,2.5444,467.96,7.3918,0,97,28063,-2.3661e+06,0,0,0,463.98,0.0004247,0,,0.16,9,0.16,0
1.1931,5.2238e-06,1.5088e+06,0,2.5369e-05,2.5435,468.7,8.4649,0,96.8,28119,-2.3659e+06,0,0,0,464,0.00042383,0,,0.176,9,0.176,0
1.1954,5.2341e-06,1.5117e+06,0,2.5369e-05,2.5427,469.44,9.5458,0,96.628,28174,-2.3657e+06,0,0,0,464.01,0.00042309,0,,0.192,9,0.192,0
1.1976,5.2437e-06,1.5144e+06,0,2.537e-05,2.542,470.14,10.627,0,96.51,28225,-2.3656e+06,0,0,0,464.03,0.00042258,0,,0.208,9,0.208,0
1.1995,5.2524e-06,1.5169e+06,0,2.537e-05,2.5414,470.77,11.697,0,96.397,28271,-2.3654e+06,0,0,0,464.04,0.00042209,0,,0.224,9,0.224,0
1.2012,5.2597e-06,1.519e+06,0,2.5371e-05,2.5409,471.3,12.745,0,96.278,28310,-2.3653e+06,0,0,0,464.05,0.00042159,0,,0.24,9,0.24,0
1.2026,5.2662e-06,1.5208e+06,0,2.5371e-05,2.5406,471.76,13.776,0,96.169,28344,-2.3652e+06,0,0,0,464.05,0.00042112,0,,0.256,9,0.256,0
1.2038,5.2718e-06,1.5223e+06,0,2.5371e-05,2.5403,472.17,14.799,0,96.043,28373,-2.3651e+06,0,0,0,464.06,0.00042059,0,,0.272,9,0.272,0
1.2048,5.2763e-06,1.5235e+06,0,2.5371e-05,2.5402,472.49,15.798,0,95.953,28396,-2.3651e+06,0,0,0,464.06,0.00042022,0,,0.288,9,0.288,0
1.2055,5.2798e-06,1.5245e+06,0,2.5371e-05,2.5401,472.74,16.776,0,95.862,28413,-2.365e+06,0,0,0,464.06,0.00041984,0,,0.304,9,0.304,0
1.2061,5.2825e-06,1.5252e+06,0,2.5371e-05,2.5402,472.94,17.739,0,95.741,28427,-2.365e+06,0,0,0,464.06,0.00041933,0,,0.32,9,0.32,0
