"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.726,0.00024714,4.7812e+07,0,2.6688e-05,0.26134,1283.5,0.27729,0,49160,7.7787e+05,-67822,0,0,0,499.57,0.32204,0,,0,-8.1,0,0
37.717,0.00024219,4.78e+07,0,2.6688e-05,0.26211,1287.1,-0.12084,0,37175,7.7772e+05,-68300,0,0,0,499.56,0.24246,0,,0.0731,-8.0269,0,0
37.708,0.00023725,4.7789e+07,0,2.6688e-05,0.26288,1290.6,-0.51897,0,25189,7.7756e+05,-68779,0,0,0,499.56,0.16288,0,,0.1462,-7.9538,0,0
37.698,0.00023231,4.7777e+07,0,2.6688e-05,0.26366,1294.2,-0.91709,0,13204,7.774e+05,-69258,0,0,0,499.56,0.083297,0,,0.2193,-7.8807,0,0
37.686,0.00022815,4.7761e+07,0,2.6688e-05,0.26454,1298.2,-1.7158,0,7348.6,7.772e+05,-69893,0,0,0,499.56,0.044721,0,,0.2924,-7.8076,0,0
37.671,0.00022453,4.7743e+07,0,2.6688e-05,0.2655,1302.5,-2.7985,0,5840.7,7.7695e+05,-70640,0,0,0,499.55,0.035221,0,,0.3655,-7.7345,0,0
37.657,0.00022091,4.7724e+07,0,2.6688e-05,0.26646,1306.8,-3.8813,0,4332.7,7.7671e+05,-71387,0,0,0,499.55,0.02572,0,,0.4386,-7.6614,0,0
37.641,0.00021743,4.7705e+07,0,2.6688e-05,0.26752,1311.5,-4.8696,0,3006.3,7.7645e+05,-72183,0,0,0,499.55,0.017384,0,,0.5117,-7.5883,0,0
37.621,0.0002146,4.7679e+07,0,2.6687e-05,0.26903,1318.4,-5.3974,0,2565.4,7.7611e+05,-73215,0,0,0,499.54,0.014717,0,,0.5848,-7.5152,0,0
37.601,0.00021176,4.7654e+07,0,2.6687e-05,0.27054,1325.2,-5.9253,0,2124.4,7.7578e+05,-74248,0,0,0,499.53,0.012051,0,,0.6579,-7.4421,0,0
37.582,0.00020892,4.7629e+07,0,2.6687e-05,0.27205,1332.1,-6.4531,0,1683.5,7.7544e+05,-75281,0,0,0,499.53,0.0093853,0,,0.731,-7.369,0,0
37.555,0.00020632,4.7595e+07,0,2.6687e-05,0.27421,1341.9,-6.9689,0,1427.6,7.7499e+05,-76653,0,0,0,499.52,0.0078666,0,,0.8041,-7.2959,0,0
37.526,0.00020379,4.7558e+07,0,2.6686e-05,0.27661,1352.8,-7.4803,0,1237.7,7.745e+05,-78146,0,0,0,499.51,0.0067564,0,,0.8772,-7.2228,0,0
37.498,0.00020127,4.7522e+07,0,2.6686e-05,0.279,1363.6,-7.9917,0,1047.7,7.7402e+05,-79639,0,0,0,499.5,0.0056462,0,,0.9503,-7.1497,0,0
37.467,0.00019895,4.7482e+07,0,2.6686e-05,0.28153,1375.1,-8.5711,0,891.02,7.7349e+05,-81254,0,0,0,499.49,0.0047348,0,,1.0234,-7.0766,0,0
37.43,0.00019713,4.7436e+07,0,2.6685e-05,0.28435,1387.7,-9.3057,0,810.32,7.7287e+05,-83148,0,0,0,499.48,0.0042773,0,,1.0965,-7.0035,0,0
37.394,0.0001953,4.739e+07,0,2.6685e-05,0.28716,1400.4,-10.04,0,729.62,7.7225e+05,-85042,0,0,0,499.47,0.0038198,0,,1.1696,-6.9304,0,0
37.358,0.00019347,4.7344e+07,0,2.6684e-05,0.28998,1413.1,-10.775,0,648.91,7.7164e+05,-86936,0,0,0,499.45,0.0033623,0,,1.2427,-6.8573,0,0
37.317,0.00019206,4.7291e+07,0,2.6684e-05,0.29338,1428.3,-11.293,0,601.98,7.7094e+05,-89072,0,0,0,499.44,0.0031009,0,,1.3158,-6.7842,0,0
37.275,0.00019072,4.7238e+07,0,2.6683e-05,0.29688,1444.1,-11.773,0,560.85,7.7023e+05,-91248,0,0,0,499.43,0.0028732,0,,1.3889,-6.7111,0,0
37.233,0.00018938,4.7185e+07,0,2.6683e-05,0.30038,1459.8,-12.254,0,519.71,7.6952e+05,-93425,0,0,0,499.41,0.0026455,0,,1.462,-6.638,0,0
37.186,0.00018808,4.7125e+07,0,2.6682e-05,0.30418,1476.7,-12.798,0,484.06,7.6871e+05,-95917,0,0,0,499.4,0.0024492,0,,1.5351,-6.5649,0,0
37.129,0.00018685,4.7053e+07,0,2.6681e-05,0.30842,1495.4,-13.436,0,456.56,7.6774e+05,-98877,0,0,0,499.38,0.0022996,0,,1.6082,-6.4918,0,0
37.072,0.00018561,4.6981e+07,0,2.6681e-05,0.31267,1514.2,-14.073,0,429.05,7.6678e+05,-1.0184e+05,0,0,0,499.36,0.0021499,0,,1.6813,-6.4187,0,0
37.016,0.00018438,4.6909e+07,0,2.668e-05,0.31691,1532.9,-14.711,0,401.55,7.6581e+05,-1.048e+05,0,0,0,499.34,0.0020003,0,,1.7544,-6.3456,0,0
36.955,0.0001833,4.6831e+07,0,2.6679e-05,0.32181,1554.4,-15.194,0,382.56,7.6476e+05,-1.08e+05,0,0,0,499.32,0.0018985,0,,1.8275,-6.2725,0,0
36.893,0.00018225,4.6753e+07,0,2.6679e-05,0.32676,1576.2,-15.662,0,364.33,7.6371e+05,-1.1123e+05,0,0,0,499.3,0.0018008,0,,1.9006,-6.1994,0,0
36.832,0.00018119,4.6674e+07,0,2.6678e-05,0.33172,1598,-16.131,0,346.1,7.6266e+05,-1.1446e+05,0,0,0,499.28,0.0017032,0,,1.9737,-6.1263,0,0
36.763,0.00018021,4.6587e+07,0,2.6677e-05,0.33691,1620.6,-16.732,0,331.06,7.6149e+05,-1.1804e+05,0,0,0,499.25,0.001623,0,,2.0468,-6.0532,0,0
36.686,0.00017932,4.6489e+07,0,2.6676e-05,0.3424,1644.2,-17.505,0,320.16,7.6017e+05,-1.221e+05,0,0,0,499.23,0.0015653,0,,2.1199,-5.9801,0,0
36.609,0.00017843,4.6391e+07,0,2.6675e-05,0.3479,1667.7,-18.278,0,309.26,7.5884e+05,-1.2615e+05,0,0,0,499.2,0.0015077,0,,2.193,-5.907,0,0
36.532,0.00017753,4.6293e+07,0,2.6674e-05,0.3534,1691.3,-19.051,0,298.37,7.5752e+05,-1.302e+05,0,0,0,499.17,0.00145,0,,2.2661,-5.8339,0,0
36.443,0.00017658,4.618e+07,0,2.6673e-05,0.3597,1718.1,-18.814,0,288.76,7.56e+05,-1.3488e+05,0,0,0,499.14,0.0013993,0,,2.3392,-5.7608,0,0
36.35,0.00017561,4.6062e+07,0,2.6672e-05,0.36605,1744.8,-18.977,0,279.08,7.544e+05,-1.3977e+05,0,0,0,499.11,0.0013483,0,,2.4123,-5.6877,0,0
36.244,0.00017457,4.5926e+07,0,2.667e-05,0.3723,1770.4,-21.321,0,268.66,7.5257e+05,-1.4538e+05,0,0,0,499.08,0.0012941,0,,2.4854,-5.6146,0,0
36.147,0.00017361,4.5803e+07,0,2.6669e-05,0.37883,1797.6,-21.524,0,259.64,7.509e+05,-1.505e+05,0,0,0,499.04,0.0012471,0,,2.5585,-5.5415,0,0
36.063,0.00017278,4.5696e+07,0,2.6668e-05,0.38573,1826.9,-18.852,0,252.48,7.4945e+05,-1.5494e+05,0,0,0,499.01,0.0012097,0,,2.6316,-5.4684,0,0
35.952,0.00017182,4.5555e+07,0,2.6667e-05,0.39315,1857.3,-19.148,0,245.13,7.4753e+05,-1.6082e+05,0,0,0,498.98,0.0011716,0,,2.7047,-5.3953,0,0
35.827,0.00017081,4.5397e+07,0,2.6665e-05,0.40083,1888.4,-20.943,0,237.68,7.4538e+05,-1.6742e+05,0,0,0,498.93,0.0011332,0,,2.7778,-5.3222,0,0
35.702,0.00016985,4.5238e+07,0,2.6664e-05,0.409,1921.3,-21.016,0,232.19,7.4322e+05,-1.7405e+05,0,0,0,498.89,0.0011047,0,,2.8509,-5.2491,0,0
35.574,0.00016889,4.5076e+07,0,2.6662e-05,0.41724,1954.4,-21.274,0,226.78,7.41e+05,-1.8083e+05,0,0,0,498.85,0.0010766,0,,2.924,-5.176,0,0
35.43,0.00016784,4.4892e+07,0,2.666e-05,0.42557,1986.7,-23.788,0,220.53,7.385e+05,-1.8852e+05,0,0,0,498.79,0.0010448,0,,2.9971,-5.1029,0,0
35.289,0.00016684,4.4713e+07,0,2.6658e-05,0.43405,2019.8,-24.527,0,215.1,7.3606e+05,-1.9599e+05,0,0,0,498.75,0.001017,0,,3.0702,-5.0298,0,0
35.156,0.00016591,4.4544e+07,0,2.6657e-05,0.4428,2054.2,-22.359,0,211.04,7.3374e+05,-2.0311e+05,0,0,0,498.7,0.00099599,0,,3.1433,-4.9567,0,0
35.002,0.00016486,4.4348e+07,0,2.6655e-05,0.4519,2088.9,-21.56,0,205.89,7.3106e+05,-2.1132e+05,0,0,0,498.65,0.00096977,0,,3.2164,-4.8836,0,0
34.835,0.00016372,4.4136e+07,0,2.6653e-05,0.46122,2123.8,-21.663,0,200.02,7.2814e+05,-2.2026e+05,0,0,0,498.59,0.00094012,0,,3.2895,-4.8105,0,0
