"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1906,9.4666e-06,1.5072e+06,0,2.5372e-05,2.5618,470.91,8.7444,0,95.069,28066,-2.3661e+06,0,0,0,464.08,0.00075665,0,,0,9,0,0
1.187,9.4861e-06,1.5026e+06,0,2.5371e-05,2.5622,469.56,9.8029,0,95.222,27980,-2.3663e+06,0,0,0,464.05,0.00076157,0,,0.016,9,0.016,0
1.1834,9.5055e-06,1.498e+06,0,2.537e-05,2.5627,468.22,10.861,0,95.374,27894,-2.3666e+06,0,0,0,464.02,0.00076649,0,,0.032,9,0.032,0
1.1798,9.5249e-06,1.4934e+06,0,2.5368e-05,2.5632,466.87,11.92,0,95.527,27807,-2.3669e+06,0,0,0,463.99,0.00077141,0,,0.048,9,0.048,0
1.1762,9.5434e-06,1.4888e+06,0,2.5367e-05,2.5637,465.52,12.979,0,95.676,27721,-2.3671e+06,0,0,0,463.96,0.00077625,0,,0.064,9,0.064,0
1.1727,9.5469e-06,1.4842e+06,0,2.5366e-05,2.5642,464.13,14.04,0,95.777,27636,-2.3674e+06,0,0,0,463.92,0.00077984,0,,0.08,9,0.08,0
1.1691,9.5503e-06,1.4797e+06,0,2.5365e-05,2.5647,462.73,15.101,0,95.877,27551,-2.3677e+06,0,0,0,463.89,0.00078343,0,,0.096,9,0.096,0
1.1655,9.5538e-06,1.4751e+06,0,2.5363e-05,2.5652,461.34,16.162,0,95.978,27466,-2.3679e+06,0,0,0,463.85,0.00078702,0,,0.112,9,0.112,0
1.162,9.5572e-06,1.4705e+06,0,2.5362e-05,2.5657,459.95,17.223,0,96.078,27381,-2.3682e+06,0,0,0,463.81,0.0007906,0,,0.128,9,0.128,0
1.1584,9.5607e-06,1.4659e+06,0,2.536e-05,2.5662,458.55,18.284,0,96.179,27295,-2.3684e+06,0,0,0,463.78,0.00079419,0,,0.144,9,0.144,0
1.1549,9.5641e-06,1.4614e+06,0,2.5359e-05,2.5668,457.16,19.345,0,96.279,27210,-2.3687e+06,0,0,0,463.74,0.00079778,0,,0.16,9,0.16,0
1.1513,9.5676e-06,1.4568e+06,0,2.5358e-05,2.5673,455.77,20.406,0,96.38,27125,-2.369e+06,0,0,0,463.7,0.00080136,0,,0.176,9,0.176,0
1.1478,9.5711e-06,1.4522e+06,0,2.5356e-05,2.5678,454.37,21.467,0,96.48,27040,-2.3692e+06,0,0,0,463.67,0.00080495,0,,0.192,9,0.192,0
1.1442,9.5745e-06,1.4477e+06,0,2.5355e-05,2.5683,452.98,22.528,0,96.581,26955,-2.3695e+06,0,0,0,463.63,0.00080854,0,,0.208,9,0.208,0
1.1407,9.578e-06,1.4431e+06,0,2.5353e-05,2.5688,451.58,23.59,0,96.681,26869,-2.3697e+06,0,0,0,463.59,0.00081212,0,,0.224,9,0.224,0
1.1371,9.5814e-06,1.4385e+06,0,2.5352e-05,2.5693,450.19,24.651,0,96.782,26784,-2.37e+06,0,0,0,463.56,0.00081571,0,,0.24,9,0.24,0
1.1335,9.5849e-06,1.4339e+06,0,2.5351e-05,2.5698,448.8,25.712,0,96.882,26699,-2.3703e+06,0,0,0,463.52,0.0008193,0,,0.256,9,0.256,0
1.13,9.5883e-06,1.4294e+06,0,2.5349e-05,2.5703,447.4,26.773,0,96.983,26614,-2.3705e+06,0,0,0,463.49,0.00082289,0,,0.272,9,0.272,0
1.1264,9.5918e-06,1.4248e+06,0,2.5348e-05,2.5708,446.01,27.834,0,97.083,26529,-2.3708e+06,0,0,0,463.45,0.00082647,0,,0.288,9,0.288,0
