"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.709,0.00024684,4.779e+07,0,2.6688e-05,0.26288,1290.7,1.3763,0,40650,7.7757e+05,-68740,0,0,0,499.56,0.26609,0,,0,-8.1,0,0
37.697,0.00024384,4.7775e+07,0,2.6688e-05,0.26374,1294.5,0.49342,0,35271,7.7737e+05,-69371,0,0,0,499.55,0.23057,0,,0.0731,-8.0269,0,0
37.685,0.00024083,4.7759e+07,0,2.6688e-05,0.2646,1298.4,-0.38949,0,29892,7.7716e+05,-70003,0,0,0,499.55,0.19506,0,,0.1462,-7.9538,0,0
37.672,0.00023783,4.7743e+07,0,2.6688e-05,0.26545,1302.2,-1.2724,0,24513,7.7696e+05,-70635,0,0,0,499.55,0.15954,0,,0.2193,-7.8807,0,0
37.66,0.00023482,4.7728e+07,0,2.6688e-05,0.26631,1306.1,-2.1553,0,19133,7.7675e+05,-71267,0,0,0,499.55,0.12403,0,,0.2924,-7.8076,0,0
37.648,0.00023182,4.7712e+07,0,2.6687e-05,0.26717,1310,-3.0382,0,13754,7.7654e+05,-71899,0,0,0,499.54,0.088513,0,,0.3655,-7.7345,0,0
37.635,0.00022882,4.7696e+07,0,2.6687e-05,0.26802,1313.8,-3.9211,0,8374.8,7.7634e+05,-72531,0,0,0,499.54,0.052997,0,,0.4386,-7.6614,0,0
37.621,0.00022598,4.7679e+07,0,2.6687e-05,0.26904,1318.4,-4.8035,0,3847.6,7.761e+05,-73250,0,0,0,499.54,0.023132,0,,0.5117,-7.5883,0,0
37.599,0.00022393,4.7651e+07,0,2.6687e-05,0.27083,1326.5,-5.6831,0,3473.4,7.7573e+05,-74393,0,0,0,499.53,0.020813,0,,0.5848,-7.5152,0,0
37.577,0.00022189,4.7623e+07,0,2.6687e-05,0.27262,1334.7,-6.5627,0,3099.2,7.7536e+05,-75536,0,0,0,499.52,0.018494,0,,0.6579,-7.4421,0,0
37.555,0.00021984,4.7595e+07,0,2.6686e-05,0.27441,1342.8,-7.4424,0,2725,7.7498e+05,-76679,0,0,0,499.52,0.016174,0,,0.731,-7.369,0,0
37.533,0.0002178,4.7567e+07,0,2.6686e-05,0.2762,1350.9,-8.322,0,2350.8,7.7461e+05,-77822,0,0,0,499.51,0.013855,0,,0.8041,-7.2959,0,0
37.511,0.00021576,4.7539e+07,0,2.6686e-05,0.27799,1359.1,-9.2016,0,1976.6,7.7424e+05,-78965,0,0,0,499.5,0.011536,0,,0.8772,-7.2228,0,0
37.489,0.00021371,4.7511e+07,0,2.6686e-05,0.27979,1367.2,-10.081,0,1602.4,7.7386e+05,-80108,0,0,0,499.49,0.0092165,0,,0.9503,-7.1497,0,0
37.463,0.00021188,4.7478e+07,0,2.6685e-05,0.28188,1376.7,-10.982,0,1316.8,7.7343e+05,-81451,0,0,0,499.49,0.0074524,0,,1.0234,-7.0766,0,0
37.429,0.00021052,4.7434e+07,0,2.6685e-05,0.28467,1389.2,-11.93,0,1233.3,7.7284e+05,-83251,0,0,0,499.47,0.0069553,0,,1.0965,-7.0035,0,0
37.394,0.00020916,4.739e+07,0,2.6685e-05,0.28746,1401.7,-12.878,0,1149.7,7.7225e+05,-85050,0,0,0,499.46,0.0064582,0,,1.1696,-6.9304,0,0
37.36,0.0002078,4.7346e+07,0,2.6684e-05,0.29025,1414.3,-13.826,0,1066.2,7.7167e+05,-86850,0,0,0,499.45,0.0059611,0,,1.2427,-6.8573,0,0
37.325,0.00020644,4.7302e+07,0,2.6684e-05,0.29304,1426.8,-14.774,0,982.69,7.7108e+05,-88649,0,0,0,499.44,0.005464,0,,1.3158,-6.7842,0,0
37.291,0.00020508,4.7258e+07,0,2.6683e-05,0.29583,1439.4,-15.722,0,899.17,7.7049e+05,-90449,0,0,0,499.43,0.0049669,0,,1.3889,-6.7111,0,0
37.256,0.00020372,4.7214e+07,0,2.6683e-05,0.29863,1451.9,-16.67,0,815.65,7.699e+05,-92248,0,0,0,499.42,0.0044698,0,,1.462,-6.638,0,0
37.215,0.00020231,4.7161e+07,0,2.6682e-05,0.30182,1466.1,-17.345,0,744.4,7.6919e+05,-94429,0,0,0,499.4,0.0040489,0,,1.5351,-6.5649,0,0
37.162,0.00020083,4.7094e+07,0,2.6682e-05,0.30561,1482.8,-17.615,0,691.38,7.683e+05,-97176,0,0,0,499.39,0.0037412,0,,1.6082,-6.4918,0,0
