,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,Z
14,7.7164,1955200.0,0.25773,742.24,-5.0395,0,767810.0,9.4747e+18,335.03,,1.0234,-7.0766,0,0,804364.4690386967,1.0004689715471218
15,7.7099,1953700.0,0.26009,748.31,-5.1168,0,766960.0,9.4627e+18,334.94,,1.0965,-7.0035,0,0,804156.8536716792,1.0004648523934832
16,7.7034,1952300.0,0.26246,754.39,-5.194,0,766120.0,9.4508e+18,334.86,,1.1696,-6.9304,0,0,803967.7737099652,1.0004611319364012
17,7.6969,1950800.0,0.26483,760.47,-5.2712,0,765280.0,9.4388e+18,334.77,,1.2427,-6.8573,0,0,803783.8749450992,1.0004570273728985
18,7.6904,1949300.0,0.26776,768.1,-5.1923,0,764390.0,9.4262e+18,334.67,,1.3158,-6.7842,0,0,803719.8257354995,1.0004525023310016
19,7.6838,1947900.0,0.27079,775.99,-5.0867,0,763490.0,9.4134e+18,334.56,,1.3889,-6.7111,0,0,803683.6919590809,1.0004475861446536
20,7.6772,1946500.0,0.27381,783.89,-4.981,0,762600.0,9.4007e+18,334.45,,1.462,-6.638,0,0,803663.8635482842,1.0004426809703715
21,7.6697,1944900.0,0.27706,792.28,-4.9103,0,761580.0,9.3863e+18,334.33,,1.5351,-6.5649,0,0,803586.6393869346,1.0004372994834574
22,7.6608,1942900.0,0.28064,801.43,-4.8916,0,760410.0,9.3696e+18,334.21,,1.6082,-6.4918,0,0,803464.0155663582,1.0004318180734544
23,7.6513,1940900.0,0.28471,811.86,-4.8582,0,759120.0,9.3514e+18,334.06,,1.6813,-6.4187,0,0,803381.609497138,1.0004250956887846
24,7.6416,1938800.0,0.28904,822.95,-4.8172,0,757790.0,9.3325e+18,333.9,,1.7544,-6.3456,0,0,803355.9500042987,1.0004179657827736
25,7.6319,1936700.0,0.29312,833.33,-4.6786,0,756480.0,9.3138e+18,333.74,,1.8275,-6.2725,0,0,803287.6252995366,1.0004108581169815
26,7.6221,1934600.0,0.2973,843.92,-4.5462,0,755150.0,9.2949e+18,333.58,,1.9006,-6.1994,0,0,803246.534032134,1.0004037455458008
27,7.612,1932500.0,0.30197,855.81,-4.4831,0,753750.0,9.275e+18,333.4,,1.9737,-6.1263,0,0,803311.4178290548,1.0003958176995111
28,7.6007,1930100.0,0.30704,868.62,-4.4522,0,752170.0,9.2526e+18,333.2,,2.0468,-6.0532,0,0,803340.9368077619,1.000387004154187
29,7.5875,1927200.0,0.31263,882.61,-4.4632,0,750360.0,9.2269e+18,332.98,,2.1199,-5.9801,0,0,803328.396107277,1.0003772775849522
30,7.5738,1924300.0,0.31829,896.64,-4.4682,0,748480.0,9.2002e+18,332.74,,2.193,-5.907,0,0,803294.0405364877,1.000366744396687
31,7.5598,1921300.0,0.32398,910.68,-4.4704,0,746560.0,9.173e+18,332.51,,2.2661,-5.8339,0,0,803256.3582212856,1.0003565942306387
32,7.5459,1918300.0,0.32977,924.89,-4.4127,0,744640.0,9.1456e+18,332.26,,2.3392,-5.7608,0,0,803284.2369525046,1.0003456824444918
33,7.5318,1915300.0,0.33562,939.19,-4.3536,0,742680.0,9.1179e+18,332.01,,2.4123,-5.6877,0,0,803321.2337646157,1.0003347654009713
34,7.5167,1912000.0,0.34169,953.87,-4.3091,0,740600.0,9.0883e+18,331.74,,2.4854,-5.6146,0,0,803341.6578776458,1.0003230175219218
35,7.5013,1908700.0,0.34787,968.72,-4.272,0,738460.0,9.058e+18,331.46,,2.5585,-5.5415,0,0,803371.5089601722,1.0003108667243006
36,7.4853,1905300.0,0.35418,983.78,-4.2448,0,736250.0,9.0266e+18,331.18,,2.6316,-5.4684,0,0,803409.1049424967,1.0002987012031046
37,7.4684,1901700.0,0.36064,999.01,-3.7721,0,733940.0,8.9938e+18,330.89,,2.7047,-5.3953,0,0,803431.2916592876,1.0002861168095376
38,7.4498,1897700.0,0.36794,1016.2,-3.4816,0,731360.0,8.9571e+18,330.55,,2.7778,-5.3222,0,0,803532.617625411,1.0002714627304636
39,7.4273,1892800.0,0.37619,1035.2,-3.4639,0,728280.0,8.9134e+18,330.15,,2.8509,-5.2491,0,0,803520.5384237643,1.0002542446957234
40,7.4051,1888000.0,0.38411,1053.2,-3.4574,0,725240.0,8.8702e+18,329.76,,2.924,-5.176,0,0,803469.5671642344,1.000237487897685
41,7.3833,1883300.0,0.39201,1071.1,-3.3848,0,722240.0,8.8276e+18,329.36,,2.9971,-5.1029,0,0,803505.1906855687,1.0002204040533997
42,7.3602,1878300.0,0.40011,1089.1,-3.348,0,719090.0,8.7829e+18,328.95,,3.0702,-5.0298,0,0,803511.1732713224,1.000202911117697
43,7.3361,1873100.0,0.40851,1107.6,-3.3318,0,715790.0,8.7361e+18,328.52,,3.1433,-4.9567,0,0,803534.6484408283,1.0001846239454013
44,7.3108,1867600.0,0.41715,1126.4,-3.2906,0,712350.0,8.6871e+18,328.07,,3.2164,-4.8836,0,0,803564.4837053879,1.0001655549244077
45,7.285,1862100.0,0.42594,1145.2,-3.1904,0,708830.0,8.6371e+18,327.61,,3.2895,-4.8105,0,0,803630.4150726548,1.000146128598846
46,7.2566,1856000.0,0.43568,1165.9,-3.1725,0,704930.0,8.5817e+18,327.08,,3.3626,-4.7374,0,0,803772.1055871735,1.0001238798511858
47,7.2264,1849300.0,0.44511,1185.2,-3.2498,0,700850.0,8.5238e+18,326.54,,3.4357,-4.6643,0,0,803627.8465042629,1.0001012686810402
48,7.1974,1843000.0,0.4545,1204.4,-3.2805,0,696890.0,8.4676e+18,326.01,,3.5088,-4.5912,0,0,803664.0880255464,1.0000791798719608
49,7.1662,1836200.0,0.4643,1223.9,-3.2907,0,692680.0,8.4078e+18,325.45,,3.5819,-4.5181,0,0,803678.3221104653,1.0000559338529131
50,7.1336,1829100.0,0.47441,1243.7,-3.2978,0,688260.0,8.3451e+18,324.86,,3.655,-4.445,0,0,803671.7508453149,1.0000315584295385
51,7.0998,1821700.0,0.48474,1263.6,-3.2932,0,683710.0,8.2804e+18,324.24,,3.7281,-4.3719,0,0,803694.939732443,1.0000060827521517
52,7.0649,1814100.0,0.49526,1283.4,-3.2741,0,679020.0,8.2138e+18,323.6,,3.8012,-4.2988,0,0,803722.5401909135,0.9999799165698812
53,7.0291,1806300.0,0.50588,1303.0,-3.2457,0,674210.0,8.1456e+18,322.95,,3.8743,-4.2257,0,0,803730.6175257077,0.9999534766569497
54,6.9933,1798500.0,0.51668,1322.7,-3.254,0,669380.0,8.0769e+18,322.28,,3.9474,-4.1526,0,0,803882.5534575644,0.9999263776189949
55,6.9529,1789700.0,0.52832,1343.1,-3.0648,0,663980.0,8.0003e+18,321.54,,4.0205,-4.0795,0,0,803889.2192850034,0.9998966199392906
56,6.9128,1780900.0,0.53955,1362.2,-3.0894,0,658660.0,7.9247e+18,320.81,,4.0936,-4.0064,0,0,803832.9106298626,0.9998674491738408
57,6.8739,1772400.0,0.55059,1380.7,-2.5193,0,653480.0,7.8511e+18,320.09,,4.1667,-3.9333,0,0,803904.1797334645,0.9998388534733204
58,6.8319,1763200.0,0.56242,1400.0,-1.9816,0,647890.0,7.7718e+18,319.3,,4.2398,-3.8602,0,0,804002.5345452613,0.9998076688242828
59,6.7875,1753400.0,0.5747,1419.5,-1.8901,0,641990.0,7.6881e+18,318.47,,4.3129,-3.7871,0,0,804056.9987691422,0.9997751398077264
60,6.7426,1743500.0,0.58686,1438.0,-1.8125,0,636050.0,7.6037e+18,317.62,,4.386,-3.714,0,0,804057.6008521144,0.99974205005951
61,6.6956,1733100.0,0.59945,1456.6,-1.7553,0,629870.0,7.5158e+18,316.74,,4.4591,-3.6409,0,0,804088.5150767763,0.999708065673569
62,6.6478,1722500.0,0.61216,1474.7,-1.722,0,623570.0,7.4264e+18,315.83,,4.5322,-3.5678,0,0,804108.0958703641,0.999673178992233
63,6.5984,1711600.0,0.62516,1492.6,-1.7032,0,617090.0,7.3344e+18,314.88,,4.6053,-3.4947,0,0,804145.9842595463,0.999637027699039
64,6.5496,1700800.0,0.63805,1509.9,-1.6747,0,610690.0,7.2435e+18,313.94,,4.6784,-3.4216,0,0,804277.5579747474,0.9996015624804176
65,6.4988,1689400.0,0.65108,1526.4,-1.5771,0,604070.0,7.1496e+18,312.97,,4.7515,-3.3485,0,0,804268.8773765643,0.9995653074870549
66,6.4475,1678000.0,0.66447,1543.0,-1.3029,0,597370.0,7.0544e+18,311.96,,4.8246,-3.2754,0,0,804452.2580647253,0.9995278003618666
67,6.3937,1666000.0,0.67795,1558.5,-1.1116,0,590430.0,6.9558e+18,310.92,,4.8977,-3.2023,0,0,804424.8960852096,0.9994895884118412
68,6.3401,1654000.0,0.6915,1573.7,-1.086,0,583490.0,6.8573e+18,309.87,,4.9708,-3.1292,0,0,804491.3253596836,0.9994513626523441
69,6.2848,1641600.0,0.70533,1588.4,-1.0335,0,576370.0,6.7562e+18,308.78,,5.0439,-3.0561,0,0,804550.3105607698,0.9994120413580168
70,6.2287,1629000.0,0.71925,1602.4,-0.98666,0,569170.0,6.6539e+18,307.67,,5.117,-2.983,0,0,804599.0544593661,0.9993724062703007
71,6.1716,1616200.0,0.73329,1615.7,-0.9392,0,561880.0,6.5504e+18,306.54,,5.1901,-2.9099,0,0,804639.4017744159,0.9993324954957498
72,6.1137,1603100.0,0.74745,1628.4,-0.89102,0,554510.0,6.4458e+18,305.38,,5.2632,-2.8368,0,0,804679.6640882653,0.9992919080524334
73,6.055,1589900.0,0.76171,1640.3,-0.84139,0,547070.0,6.3401e+18,304.21,,5.3363,-2.7637,0,0,804712.860038161,0.9992515035243543
74,5.9956,1576400.0,0.77608,1651.6,-0.79057,0,539560.0,6.2335e+18,303.01,,5.4094,-2.6906,0,0,804740.0797457318,0.9992104682595742
75,5.9355,1562700.0,0.79053,1662.1,-0.74015,0,532000.0,6.1261e+18,301.79,,5.4825,-2.6175,0,0,804760.783944372,0.9991692264103108
76,5.8747,1548900.0,0.80509,1671.9,-0.69149,0,524390.0,6.018e+18,300.54,,5.5556,-2.5444,0,0,804791.9432172088,0.9991273792023165
77,5.8134,1534900.0,0.81975,1681.1,-0.64458,0,516730.0,5.9093e+18,299.28,,5.6287,-2.4713,0,0,804818.6191027029,0.9990858075860497
78,5.7515,1520800.0,0.83449,1689.5,-0.59774,0,509050.0,5.8001e+18,298.0,,5.7018,-2.3982,0,0,804864.2772466661,0.9990440647793747
79,5.6894,1506500.0,0.84925,1697.1,-0.5387,0,501360.0,5.691e+18,296.71,,5.7749,-2.3251,0,0,804888.115156046,0.999002585602778
80,5.6269,1492200.0,0.86405,1703.9,-0.4669,0,493670.0,5.5818e+18,295.4,,5.848,-2.252,0,0,804915.3446457726,0.9989609432218078
81,5.5636,1477600.0,0.87905,1710.1,-0.39681,0,485900.0,5.4714e+18,294.06,,5.9211,-2.1789,0,0,804943.7338384787,0.9989188916317068
82,5.4999,1462900.0,0.89408,1715.5,-0.34088,0,478130.0,5.3611e+18,292.71,,5.9942,-2.1058,0,0,804951.3887462781,0.998877166907562
83,5.436,1448100.0,0.90918,1720.1,-0.28781,0,470360.0,5.2508e+18,291.34,,6.0673,-2.0327,0,0,804965.2616609542,0.9988353588787252
84,5.3717,1433200.0,0.92436,1724.1,-0.23603,0,462590.0,5.1405e+18,289.95,,6.1404,-1.9596,0,0,804986.8158785992,0.9987934907024982
85,5.3071,1418100.0,0.93962,1727.3,-0.18488,0,454820.0,5.0301e+18,288.55,,6.2135,-1.8865,0,0,805008.4542028736,0.9987520262097098
86,5.2423,1403000.0,0.95495,1729.8,-0.13644,0,447060.0,4.9199e+18,287.13,,6.2866,-1.8134,0,0,805031.1227059606,0.9987105275082061
87,5.1772,1387800.0,0.97036,1731.5,-0.086792,0,439310.0,4.8098e+18,285.7,,6.3597,-1.7403,0,0,805056.1689432528,0.9986694602319338
88,5.1119,1372500.0,0.98585,1732.6,-0.037244,0,431570.0,4.6999e+18,284.25,,6.4328,-1.6672,0,0,805075.6529619974,0.9986284100696188
89,5.0464,1357100.0,1.0014,1732.9,0.012908,0,423840.0,4.5902e+18,282.79,,6.5059,-1.5941,0,0,805062.2769563512,0.9985878487008849
90,4.9807,1341700.0,1.0171,1732.5,0.062912,0,416140.0,4.4808e+18,281.31,,6.579,-1.521,0,0,805125.8747028256,0.9985472944484961
91,4.9148,1326100.0,1.0328,1731.5,0.11185,0,408450.0,4.3717e+18,279.82,,6.6521,-1.4479,0,0,805058.1941743423,0.9985072865612407
92,4.8488,1310500.0,1.0487,1729.7,0.16143,0,400790.0,4.2628e+18,278.31,,6.7252,-1.3748,0,0,805060.0818184912,0.9984673370923316
93,4.7826,1294800.0,1.0646,1727.2,0.21038,0,393150.0,4.1543e+18,276.78,,6.7983,-1.3017,0,0,804892.4249805614,0.9984275080637339
94,4.7162,1279000.0,1.0807,1724.1,0.2581,0,385530.0,4.0461e+18,275.23,,6.8714,-1.2286,0,0,804721.5017603429,0.9983878294377723
95,4.6496,1263100.0,1.0968,1720.3,0.30622,0,377920.0,3.9381e+18,273.67,,6.9445,-1.1555,0,0,804306.3521999161,0.9983488301350134
96,4.5827,1247100.0,1.1132,1715.9,0.35481,0,370340.0,3.8304e+18,272.09,,7.0176,-1.0824,0,0,803955.9380975968,0.9983100095396494
97,4.5156,1231000.0,1.1297,1710.8,0.40404,0,362760.0,3.7228e+18,270.49,,7.0907,-1.0093,0,0,803385.9774759066,0.9982715380041507
98,4.4481,1214700.0,1.1464,1704.9,0.45381,0,355190.0,3.6153e+18,268.86,,7.1638,-0.9362,0,0,802689.5491169044,0.9982329590299972
99,4.3802,1198300.0,1.1633,1698.4,0.50408,0,347620.0,3.5079e+18,267.21,,7.2369,-0.8631,0,0,801817.8419035448,0.9981948276590097
100,4.3119,1181800.0,1.1804,1691.2,0.55633,0,340050.0,3.4004e+18,265.53,,7.31,-0.79,0,0,800743.5778705953,0.9981567400618726
101,4.2431,1165100.0,1.1978,1683.3,0.60777,0,332480.0,3.2928e+18,263.83,,7.3831,-0.7169,0,0,799535.7248827824,0.9981192178318271
102,4.1737,1148200.0,1.2155,1674.7,0.66155,0,324890.0,3.185e+18,262.09,,7.4562,-0.6438,0,0,798115.8988704471,0.9980815132279817
103,4.1036,1131100.0,1.2335,1665.3,0.71692,0,317270.0,3.0768e+18,260.32,,7.5293,-0.5707,0,0,796425.6872378417,0.9980442318569334
104,4.0327,1113700.0,1.2518,1655.1,0.77369,0,309620.0,2.9682e+18,258.51,,7.6024,-0.4976,0,0,794429.0741387048,0.9980070024175822
105,3.9611,1096100.0,1.2706,1644.2,0.83109,0,301950.0,2.8593e+18,256.66,,7.6755,-0.4245,0,0,792303.77867977,0.9979698593270733
106,3.8888,1078300.0,1.2897,1632.4,0.88856,0,294260.0,2.75e+18,254.77,,7.7486,-0.3514,0,0,789821.2968841052,0.9979329033075519
107,3.8158,1060200.0,1.3093,1619.8,0.94595,0,286550.0,2.6406e+18,252.85,,7.8217,-0.2783,0,0,787128.7619712462,0.9978967184178985
108,3.7422,1041900.0,1.3292,1606.5,1.001,0,278840.0,2.5311e+18,250.88,,7.8948,-0.2052,0,0,784053.5472594773,0.9978603261809312
109,3.6681,1023500.0,1.3495,1592.4,1.0514,0,271140.0,2.4217e+18,248.88,,7.9679,-0.1321,0,0,780677.9639321656,0.9978247075368405
110,3.5942,1005000.0,1.37,1577.6,1.1121,0,263530.0,2.3136e+18,246.86,,8.041,-0.059,0,0,777018.7900302965,0.9977897923706535
111,3.5189,986150.0,1.3915,1562.0,1.1318,0,255790.0,2.2038e+18,244.75,,8.1141,0.0141,0,0,773104.1860107924,0.9977541599505416
112,3.4465,967940.0,1.412,1546.0,1.2611,0,248470.0,2.0999e+18,242.74,,8.1872,0.0872,0,0,768791.5703116708,0.9977222605254635
113,3.3711,948930.0,1.4339,1528.9,1.301,0,240890.0,1.9922e+18,240.6,,8.2603,0.1603,0,0,764097.6229148724,0.9976891079771105
114,3.297,930140.0,1.4557,1511.3,1.3007,0,233510.0,1.8875e+18,238.47,,8.3334,0.2334,0,0,759098.056528548,0.9976573843270652
115,3.2248,911790.0,1.4773,1493.5,1.3353,0,226380.0,1.7862e+18,236.36,,8.4065,0.3065,0,0,753895.657642982,0.9976269868710851
116,3.1545,893850.0,1.4986,1475.5,1.4294,0,219510.0,1.6886e+18,234.3,,8.4796,0.3796,0,0,748480.0034924934,0.9975991369042333
117,3.084,875860.0,1.5207,1457.1,1.5303,0,212650.0,1.5912e+18,232.16,,8.5527,0.4527,0,0,742919.5584006603,0.9975701149543694
118,3.0115,857210.0,1.5435,1437.3,1.5234,0,205680.0,1.4922e+18,229.96,,8.6258,0.5258,0,0,736646.8213943392,0.997542472016082
119,2.9444,839920.0,1.5651,1418.5,1.5206,0,199290.0,1.4015e+18,227.89,,8.6989,0.5989,0,0,730613.3432280857,0.9975174357292431
120,2.8799,823150.0,1.5859,1399.7,1.5538,0,193200.0,1.315e+18,225.88,,8.772,0.672,0,0,724248.2723739555,0.997494501872231
121,2.8137,806060.0,1.6084,1380.4,1.5075,0,186980.0,1.2267e+18,223.75,,8.8451,0.7451,0,0,717885.8016624972,0.9974701998198441
122,2.7473,788780.0,1.6309,1360.1,1.4136,0,180840.0,1.1394e+18,221.63,,8.9182,0.8182,0,0,710954.2861359739,0.9974484623494126
123,2.6876,773140.0,1.6512,1341.3,1.6322,0,175380.0,1.0619e+18,219.71,,8.9913,0.8913,0,0,704253.4136850553,0.9974301614422958
124,2.6257,756950.0,1.6733,1321.7,1.7014,0,169720.0,9.8157e+17,217.64,,9.0644,0.9644,0,0,697291.4334072692,0.9974101043731405
125,2.5637,740640.0,1.6955,1301.4,1.7811,0,164140.0,9.023e+17,215.57,,9.1375,1.0375,0,0,689896.9001695822,0.9973919472070397
126,2.5063,725540.0,1.7168,1282.3,2.0385,0,159000.0,8.2929e+17,213.6,,9.2106,1.1106,0,0,682922.1815916848,0.997374906793426
127,2.4529,711470.0,1.7364,1264.0,2.519,0,154310.0,7.6278e+17,211.82,,9.2837,1.1837,0,0,676006.1514289789,0.9973628213142244
128,2.3978,696920.0,1.7575,1245.0,3.1493,0,149490.0,6.9423e+17,209.91,,9.3568,1.2568,0,0,668854.9509528418,0.9973489994404883
129,2.3411,681860.0,1.7797,1225.0,3.1519,0,144550.0,6.2417e+17,207.89,,9.4299,1.3299,0,0,661141.6243583368,0.9973346563044373
130,2.2838,666620.0,1.8034,1204.6,3.0785,0,139560.0,5.5331e+17,205.76,,9.503,1.403,0,0,653348.6323328224,0.9973188614634573
131,2.2176,648840.0,1.8308,1180.3,2.0432,0,133880.0,4.7262e+17,203.27,,9.5761,1.4761,0,0,643672.8787909012,0.9973018078211225
132,2.161,633450.0,1.853,1158.4,1.9881,0,129180.0,4.0586e+17,201.27,,9.6492,1.5492,0,0,634487.1934981252,0.9972945549476296
133,2.1094,619630.0,1.8761,1139.1,2.0594,0,124830.0,3.4409e+17,199.25,,9.7223,1.6223,0,0,626775.454023296,0.9972822992642008
134,2.0525,604140.0,1.9001,1116.6,2.2375,0,120180.0,2.7799e+17,197.14,,9.7954,1.6954,0,0,617263.805851285,0.9972754257455918
135,1.9924,587910.0,1.928,1093.0,2.2201,0,115230.0,2.0781e+17,194.73,,9.8685,1.7685,0,0,607477.852785412,0.9972640056469139
136,1.9345,572060.0,1.9527,1069.0,3.0834,0,110670.0,1.4304e+17,192.62,,9.9416,1.8416,0,0,596924.4703525325,0.9972636499543179
137,1.8766,556510.0,1.981,1045.7,3.4514,0,106070.0,7.7658e+16,190.3,,10.015,1.9147,0,0,587127.2619925785,0.9972578390101462
138,1.8166,540270.0,2.0112,1021.0,3.475,0,101350.0,1.0604e+16,187.83,,10.088,1.9878,0,0,576542.2406278043,0.9972523396050731
139,1.759,524740.0,2.0432,997.39,2.6227,0,96786.0,-5.4168e+16,185.25,,10.161,2.0609,0,0,566553.2332024805,0.9972422654246662
140,1.7125,511890.0,2.0691,977.66,2.6683,0,93125.0,-1.0615e+17,183.09,,10.234,2.134,0,0,557744.1705349733,0.9972334865039522
141,1.6848,503730.0,2.0781,963.83,2.2588,0,91213.0,-1.333e+17,182.28,,10.307,2.2071,0,0,550633.2153886368,0.9972474681077783
142,1.665,497850.0,2.0846,953.92,1.8963,0,89832.0,-1.5291e+17,181.66,,10.38,2.2802,0,0,545395.6651626602,0.9972563858948457
143,1.6647,497540.0,2.0851,953.66,1.6497,0,89753.0,-1.5403e+17,181.53,,10.453,2.3533,0,0,545153.7754514845,0.9972518832318036
144,1.6645,497230.0,2.0856,953.39,1.403,0,89674.0,-1.5515e+17,181.4,,10.526,2.4264,0,0,544911.5257455246,0.9972473740755806
145,1.6642,496930.0,2.0861,953.13,1.1564,0,89596.0,-1.5627e+17,181.27,,10.599,2.4995,0,0,544674.9829556654,0.9972428276389849
146,1.6671,497570.0,2.0845,954.24,0.58761,0,89787.0,-1.5354e+17,181.34,,10.673,2.5726,0,0,545073.341354564,0.9972406975091813
147,1.6744,499590.0,2.08,957.33,-0.44492,0,90368.0,-1.4529e+17,181.72,,10.746,2.6457,0,0,546445.1710879199,0.9972432231441414
148,1.6887,503500.0,2.0716,963.39,-1.5979,0,91480.0,-1.2951e+17,182.4,,10.819,2.7188,0,0,549109.0333808719,0.9972458181259907
149,1.72,512130.0,2.0544,976.8,-2.826,0,93902.0,-9.5113e+16,183.81,,10.892,2.7919,0,0,555165.493824531,0.997248974161724
150,1.773,526640.0,2.025,999.05,-4.1623,0,98066.0,-3.5984e+16,186.23,,10.965,2.865,0,0,564818.6160220297,0.9972581218088961
151,1.898,561050.0,1.9632,1051.4,-2.4572,0,107940.0,1.0419e+17,191.47,,11.038,2.9381,0,0,587848.4827357277,0.9972715342312339
152,2.023,594930.0,1.9042,1101.2,-2.2838,0,118090.0,2.4838e+17,196.54,,11.111,3.0112,0,0,608876.5177200712,0.9972917890644556
153,2.1489,628790.0,1.8488,1149.6,-2.8241,0,128520.0,3.9653e+17,201.37,,11.184,3.0843,0,0,628714.4460164378,0.9973135129886174
154,2.265,659890.0,1.8014,1192.9,-2.4588,0,138300.0,5.3536e+17,205.58,,11.257,3.1574,0,0,646189.3882498998,0.9973338146352517
155,2.361,685330.0,1.7618,1226.7,-1.7389,0,146670.0,6.5418e+17,209.16,,11.33,3.2305,0,0,659054.0080821984,0.9973610045160857
156,2.4193,700760.0,1.7397,1247.1,-0.87641,0,151720.0,7.2598e+17,211.16,,11.404,3.3036,0,0,666866.9612106157,0.9973736882813001
157,2.4445,707580.0,1.731,1256.3,-0.51794,0,153910.0,7.5701e+17,211.99,,11.477,3.3767,0,0,670605.1337600369,0.9973782701293495
158,2.4562,710920.0,1.7286,1261.3,-0.20527,0,154830.0,7.7012e+17,212.24,,11.55,3.4498,0,0,672984.6952014352,0.9973753607868225
159,2.4593,711980.0,1.7282,1262.9,-0.10696,0,155100.0,7.7387e+17,212.34,,11.623,3.5229,0,0,673886.6009040432,0.997375876983852
160,2.4576,711870.0,1.7284,1262.4,0.20645,0,155050.0,7.7323e+17,212.43,,11.696,3.596,0,0,673805.693430167,0.9973812839939887
161,2.4548,711540.0,1.7288,1261.6,0.62901,0,154940.0,7.7172e+17,212.52,,11.769,3.6691,0,0,673599.7457318493,0.997387689485368
162,2.4465,709420.0,1.7323,1258.9,1.0165,0,154200.0,7.6122e+17,212.23,,11.842,3.7422,0,0,672748.7383026346,0.9973855059910032
163,2.4362,706680.0,1.7368,1255.6,1.3919,0,153250.0,7.4761e+17,211.79,,11.915,3.8153,0,0,671634.3854638038,0.9973793696425901
164,2.4208,702590.0,1.743,1250.4,1.5955,0,151860.0,7.2792e+17,211.21,,11.988,3.8884,0,0,669693.402095263,0.9973738086610362
165,2.4037,698070.0,1.7498,1244.6,1.7454,0,150340.0,7.0633e+17,210.58,,12.062,3.9615,0,0,667514.7848695371,0.9973682070955354
166,2.3809,691910.0,1.7585,1236.5,1.629,0,148330.0,6.7777e+17,209.76,,12.135,4.0346,0,0,664328.049494935,0.9973619000361825
167,2.3555,685220.0,1.7688,1227.7,1.9642,0,146100.0,6.4614e+17,208.84,,12.208,4.1077,0,0,661068.8448375334,0.9973549770169343
168,2.3249,676930.0,1.7805,1216.6,1.6226,0,143440.0,6.0841e+17,207.74,,12.281,4.1808,0,0,656585.3373651284,0.9973474313450637
169,2.2952,669030.0,1.7924,1206.0,1.7655,0,140880.0,5.7201e+17,206.66,,12.354,4.2539,0,0,652463.3289060466,0.9973399755241725
170,2.2642,660670.0,1.8045,1194.5,1.8559,0,138230.0,5.3441e+17,205.56,,12.427,4.327,0,0,647821.7825865533,0.9973341372345567
171,2.2351,652920.0,1.8164,1183.8,2.0996,0,135760.0,4.9929e+17,204.51,,12.5,4.4001,0,0,643667.8869666025,0.9973283411278374
172,2.2016,643970.0,1.8302,1171.5,2.1955,0,132920.0,4.5899e+17,203.28,,12.573,4.4732,0,0,638691.3934858217,0.9973216366194926
173,2.1653,634270.0,1.8455,1157.9,2.3213,0,129870.0,4.1565e+17,201.94,,12.646,4.5463,0,0,633306.7651750788,0.997314849500753
174,2.1267,623910.0,1.862,1143.3,2.453,0,126640.0,3.6976e+17,200.49,,12.719,4.6194,0,0,627391.9449047588,0.997307709618847
